run,ticker,entry_date,entry_px,shares,last_date,bridged,exit_date,exit_px,reason,added,add_date
BRIDGE_ONLY,NVDA,2019-06-14,3.6128,5576.1298,2019-07-02,True,2019-07-03,4.0793,rollback,,
BRIDGE_ONLY,MYL,2019-06-20,18.4,1131.2451,2019-07-05,True,2019-07-08,19.41,rollback,,
BRIDGE_ONLY,JCI,2019-06-13,39.82,504.6034,2019-07-08,True,2019-07-09,41.66,rollback,,
BRIDGE_ONLY,ANET,2019-06-27,16.0494,1296.6224,2019-07-08,True,2019-07-09,16.6244,rollback,,
BRIDGE_ONLY,ORLY,2019-07-03,25.5333,840.604,2019-07-19,True,2019-07-22,26.5413,rollback,,
BRIDGE_ONLY,M,2019-07-08,21.69,991.0908,2019-07-25,True,2019-07-26,22.84,rollback,,
BRIDGE_ONLY,TWTR,2019-07-03,36.29,591.4114,2019-07-30,True,2019-07-31,41.08,rollback,,
BRIDGE_ONLY,EW,2019-07-10,63.01,342.9621,2019-08-05,True,2019-08-06,70.4867,rollback,,
BRIDGE_ONLY,APC,2019-06-27,70.69,294.3694,2019-08-08,True,2019-08-08,72.77,delisted,,
BRIDGE_ONLY,MRK,2019-07-31,82.9,261.3573,2019-08-12,True,2019-08-13,85.46,rollback,,
BRIDGE_ONLY,T,2019-07-26,33.74,642.3511,2019-08-14,True,2019-08-15,34.24,rollback,,
BRIDGE_ONLY,NEE,2019-08-07,52.8475,386.906,2019-08-14,True,2019-08-15,53.6575,rollback,,
BRIDGE_ONLY,WDC,2019-08-19,56.64,368.7694,2019-08-23,True,2019-08-26,55.49,forced_deleverage,,
BRIDGE_ONLY,F,2019-06-14,10.01,2012.4311,2019-09-10,True,2019-09-11,9.29,rollback,,
BRIDGE_ONLY,AAPL,2019-08-14,50.79,407.7518,2019-09-13,True,2019-09-16,54.4325,rollback,,
BRIDGE_ONLY,ATVI,2019-04-24,46.45,435.1962,2019-09-16,True,2019-09-17,55.5,rollback,,
BRIDGE_ONLY,VZ,2019-06-20,57.9,359.5156,2019-09-16,True,2019-09-17,59.32,rollback,,
BRIDGE_ONLY,C,2019-06-05,65.45,295.8966,2019-09-19,True,2019-09-20,70.15,rollback,,
BRIDGE_ONLY,LRCX,2019-08-19,21.0,994.7231,2019-09-20,True,2019-09-23,23.5,rollback,,
BRIDGE_ONLY,FCX,2019-07-22,11.56,1820.9322,2019-09-23,True,2019-09-24,10.31,rollback,,
BRIDGE_ONLY,ABBV,2019-01-22,88.86,197.8705,2019-09-25,False,2019-09-26,72.95,rollback,,
BRIDGE_ONLY,ORCL,2019-09-26,54.11,397.9199,2019-10-16,True,2019-10-17,56.01,rollback,,
BRIDGE_ONLY,NFLX,2019-04-23,37.545,528.8611,2019-10-18,True,2019-10-21,27.289,rollback,,
BRIDGE_ONLY,ALXN,2019-09-17,108.86,201.4772,2019-10-25,True,2019-10-28,105.0,rollback,,
BRIDGE_ONLY,AMD,2019-06-28,31.08,679.1021,2019-10-29,True,2019-10-30,32.93,rollback,,
BRIDGE_ONLY,CTL,2019-10-17,12.2,1815.1664,2019-10-30,True,2019-10-31,12.86,rollback,,
BRIDGE_ONLY,MSFT,2019-08-09,138.61,153.3963,2019-10-31,True,2019-11-01,144.26,rollback,,
BRIDGE_ONLY,FTNT,2019-09-17,15.98,1372.5849,2019-10-31,True,2019-11-01,17.732,rollback,,
BRIDGE_ONLY,MRK,2019-09-23,84.91,255.5486,2019-11-01,True,2019-11-04,85.59,rollback,,
BRIDGE_ONLY,XOM,2019-11-04,70.07,324.8257,2019-11-06,True,2019-11-07,72.03,rollback,,
BRIDGE_ONLY,MRO,2019-11-04,12.32,1847.3539,2019-11-06,True,2019-11-07,12.61,rollback,,
BRIDGE_ONLY,QCOM,2019-08-19,74.58,280.077,2019-11-13,True,2019-11-14,90.31,rollback,,
BRIDGE_ONLY,JNJ,2019-07-09,141.46,150.7002,2019-11-18,True,2019-11-19,135.0,rollback,,
BRIDGE_ONLY,HPQ,2019-10-28,17.46,1274.3993,2019-11-20,True,2019-11-21,19.81,rollback,,
BRIDGE_ONLY,CMG,2019-09-18,16.5,1329.0223,2019-12-04,True,2019-12-05,16.18,rollback,,
BRIDGE_ONLY,KO,2019-10-21,54.45,402.4731,2019-12-05,True,2019-12-06,54.31,rollback,,
BRIDGE_ONLY,NEM,2019-09-18,39.53,554.7122,2019-12-06,True,2019-12-09,40.12,rollback,,
BRIDGE_ONLY,SLB,2019-11-21,36.42,628.2718,2019-12-13,True,2019-12-16,39.11,rollback,,
BRIDGE_ONLY,F,2019-11-04,8.93,2548.8998,2019-12-17,False,2019-12-18,9.39,rollback,,
BRIDGE_ONLY,SBUX,2019-11-14,84.1,272.7479,2019-12-17,True,2019-12-18,88.39,rollback,,
BRIDGE_ONLY,ATVI,2019-10-31,55.93,401.5592,2019-12-24,True,2019-12-26,58.81,rollback,,
BRIDGE_ONLY,HAL,2019-12-05,21.6,1062.8028,2019-12-26,True,2019-12-27,24.55,rollback,,
BRIDGE_ONLY,NVDA,2019-11-19,5.2758,4368.4707,2019-12-27,True,2019-12-30,5.8998,rollback,,
BRIDGE_ONLY,NFLX,2019-12-18,31.626,772.6339,2019-12-27,True,2019-12-30,32.908,rollback,,
BRIDGE_ONLY,AMZN,2019-09-05,91.0975,235.8171,2019-12-31,True,2020-01-02,93.75,rollback,,
BRIDGE_ONLY,KMI,2019-11-04,20.54,1107.9972,2020-01-02,True,2020-01-03,21.07,rollback,,
BRIDGE_ONLY,GIS,2020-01-02,53.63,459.7767,2020-01-22,True,2020-01-23,53.83,rollback,,
BRIDGE_ONLY,GOOG,2020-01-03,67.393,360.1213,2020-01-27,True,2020-01-28,72.15,rollback,,
BRIDGE_ONLY,TSCO,2019-12-06,19.51,1181.2867,2020-02-07,True,2020-02-10,19.234,rollback,,
BRIDGE_ONLY,MPC,2019-11-08,65.87,344.5636,2020-02-14,True,2020-02-18,57.18,rollback,,
BRIDGE_ONLY,PEP,2019-12-30,136.7,180.3144,2020-02-18,True,2020-02-19,145.62,rollback,,
BRIDGE_ONLY,WMT,2019-11-07,40.0,577.8592,2020-02-19,True,2020-02-20,39.07,rollback,,
BRIDGE_ONLY,AMD,2020-02-10,49.47,478.0781,2020-02-21,True,2020-02-24,48.175,rollback,,
BRIDGE_ONLY,OXY,2020-02-20,42.7,565.5205,2020-03-16,True,2020-03-17,12.38,forced_deleverage,,
BRIDGE_ONLY,PM,2019-09-26,74.91,287.4452,2020-04-07,True,2020-04-08,75.17,rollback,,
BRIDGE_ONLY,CVS,2019-12-26,74.7,331.7691,2020-04-13,True,2020-04-14,59.88,rollback,,
BRIDGE_ONLY,HBI,2020-01-02,14.77,1669.5367,2020-04-13,True,2020-04-14,9.49,rollback,,
BRIDGE_ONLY,F,2020-04-09,5.51,2895.8589,2020-04-13,True,2020-04-14,5.27,rollback,,
BRIDGE_ONLY,WFC,2019-12-17,54.11,450.144,2020-04-14,True,2020-04-15,28.77,rollback,,
BRIDGE_ONLY,USB,2019-12-27,60.36,411.5769,2020-04-14,True,2020-04-15,35.13,rollback,,
BRIDGE_ONLY,C,2020-04-09,46.94,339.9102,2020-04-14,True,2020-04-15,43.37,rollback,,
BRIDGE_ONLY,BAC,2019-12-09,33.5,692.0511,2020-04-15,True,2020-04-16,22.15,rollback,,
BRIDGE_ONLY,AVGO,2020-01-29,32.082,740.2108,2020-04-20,True,2020-04-21,25.456,rollback,,
BRIDGE_ONLY,T,2020-01-23,38.96,619.3268,2020-04-21,True,2020-04-22,30.9,rollback,,
BRIDGE_ONLY,AAPL,2020-02-20,80.6575,299.4009,2020-04-21,True,2020-04-22,68.4025,rollback,,
BRIDGE_ONLY,GILD,2020-04-17,85.17,184.0733,2020-04-28,False,2020-04-29,83.97,rollback,,
BRIDGE_ONLY,TWTR,2020-04-23,28.43,535.0074,2020-04-28,False,2020-04-29,30.06,rollback,,
BRIDGE_ONLY,CCL,2020-04-15,11.88,1297.4172,2020-04-30,False,2020-05-01,14.9,rollback,,
BRIDGE_ONLY,KEY,2020-04-24,10.78,1418.0153,2020-04-30,True,2020-05-01,11.26,rollback,,
BRIDGE_ONLY,ORLY,2019-12-18,29.5793,826.054,2020-05-01,True,2020-05-04,24.9827,rollback,,
BRIDGE_ONLY,HBAN,2020-04-23,7.87,1932.4955,2020-05-01,False,2020-05-04,8.34,rollback,,
BRIDGE_ONLY,SYF,2020-04-23,16.06,946.9477,2020-05-01,False,2020-05-04,17.95,rollback,,
BRIDGE_ONLY,BEN,2020-02-19,26.16,929.4817,2020-05-05,True,2020-05-06,18.12,rollback,,
BRIDGE_ONLY,CSCO,2020-05-11,42.78,396.3664,2020-05-19,True,2020-05-20,45.05,rollback,,
BRIDGE_ONLY,AMAT,2020-05-08,52.41,320.8807,2020-05-21,False,2020-05-22,55.02,rollback,,
BRIDGE_ONLY,FTNT,2020-04-30,21.6,850.6727,2020-05-26,True,2020-05-27,27.45,rollback,,
BRIDGE_ONLY,AAL,2020-04-15,12.52,1231.034,2020-05-28,False,2020-05-29,10.48,rollback,,
BRIDGE_ONLY,BAC,2020-05-11,23.11,733.8424,2020-05-28,False,2020-05-29,24.42,rollback,,
BRIDGE_ONLY,C,2020-05-11,45.21,375.0808,2020-05-28,True,2020-05-29,48.02,rollback,,
BRIDGE_ONLY,F,2020-05-11,5.18,3274.1208,2020-05-29,False,2020-06-01,5.73,rollback,,
BRIDGE_ONLY,GPS,2020-05-22,8.21,2181.1789,2020-05-29,True,2020-06-01,9.38,rollback,,
BRIDGE_ONLY,VZ,2020-05-29,55.33,331.3416,2020-06-01,True,2020-06-02,55.82,rollback,,
BRIDGE_ONLY,NCLH,2020-04-24,11.37,1344.5004,2020-06-09,True,2020-06-10,22.71,rollback,,
BRIDGE_ONLY,HPQ,2020-04-29,15.9,1124.8047,2020-06-09,True,2020-06-10,17.36,rollback,,
BRIDGE_ONLY,FTI,2020-06-02,8.02,2389.1462,2020-06-09,True,2020-06-10,9.14,rollback,,
BRIDGE_ONLY,SLB,2020-04-23,15.85,959.5899,2020-06-10,False,2020-06-11,19.12,rollback,,
BRIDGE_ONLY,OXY,2020-04-24,14.18,1078.1194,2020-06-10,False,2020-06-11,17.84,rollback,,
BRIDGE_ONLY,CCL,2020-05-19,14.61,1191.9199,2020-06-10,True,2020-06-11,17.29,rollback,,
BRIDGE_ONLY,WFC,2020-05-27,27.8,732.2488,2020-06-10,True,2020-06-11,27.2,rollback,,
BRIDGE_ONLY,UA,2020-06-02,8.39,2283.8987,2020-06-10,True,2020-06-11,8.62,rollback,,
BRIDGE_ONLY,LRCX,2020-05-11,26.247,646.1024,2020-06-11,False,2020-06-12,29.2803,rollback,,
BRIDGE_ONLY,LUV,2020-05-20,28.47,619.5166,2020-06-11,True,2020-06-12,36.06,rollback,,
BRIDGE_ONLY,COTY,2020-06-02,4.5,4258.4151,2020-06-11,True,2020-06-12,4.95,rollback,,
BRIDGE_ONLY,CRM,2020-06-11,176.64,117.6727,2020-06-23,False,2020-06-24,187.51,rollback,,
BRIDGE_ONLY,NFLX,2020-06-10,43.6,541.5183,2020-06-24,True,2020-06-25,45.886,rollback,,
BRIDGE_ONLY,ORCL,2020-06-19,54.21,391.3122,2020-07-13,False,2020-07-14,56.67,rollback,,
BRIDGE_ONLY,GOOGL,2020-06-23,72.6,291.4282,2020-07-13,True,2020-07-14,74.6395,rollback,,
BRIDGE_ONLY,PFE,2020-05-29,38.27,479.071,2020-07-14,True,2020-07-15,35.99,rollback,,
BRIDGE_ONLY,F,2020-07-15,6.54,3219.0401,2020-07-17,True,2020-07-20,6.8,rollback,,
BRIDGE_ONLY,KO,2020-07-15,46.3,454.6754,2020-07-23,True,2020-07-24,48.4,rollback,,
BRIDGE_ONLY,WMT,2020-06-23,40.9167,517.0659,2020-07-27,True,2020-07-28,43.8333,rollback,,
BRIDGE_ONLY,CTL,2020-07-29,9.91,2249.8393,2020-08-12,True,2020-08-13,10.73,rollback,,
BRIDGE_ONLY,AMD,2020-06-10,57.2,412.7863,2020-08-17,True,2020-08-18,82.8,rollback,,
BRIDGE_ONLY,WMT,2020-08-13,43.7367,547.3752,2020-08-18,True,2020-08-19,44.7367,rollback,,
BRIDGE_ONLY,NFLX,2020-08-19,49.393,483.7928,2020-08-20,True,2020-08-21,49.646,forced_deleverage,,
BRIDGE_ONLY,V,2020-07-20,194.74,109.5963,2020-08-31,True,2020-09-01,212.21,rollback,,
BRIDGE_ONLY,GOOGL,2020-08-18,76.306,314.2962,2020-08-31,True,2020-09-01,81.608,rollback,,
BRIDGE_ONLY,CMG,2020-06-19,20.8,1019.7555,2020-09-03,False,2020-09-04,26.6578,rollback,,
BRIDGE_ONLY,GOOG,2020-08-18,76.309,314.2995,2020-09-03,True,2020-09-04,81.213,rollback,,
BRIDGE_ONLY,NFLX,2020-08-21,49.646,473.9685,2020-09-03,True,2020-09-04,52.018,rollback,,
BRIDGE_ONLY,KSS,2020-09-04,22.05,1115.1762,2020-09-18,True,2020-09-21,22.53,index_drop,,
BRIDGE_ONLY,TWTR,2020-09-21,39.43,571.2225,2020-09-24,True,2020-09-25,43.21,rollback,,
BRIDGE_ONLY,PEP,2020-06-10,133.28,177.1385,2020-10-14,True,2020-10-15,141.16,rollback,,
BRIDGE_ONLY,LRCX,2020-09-25,32.472,664.3482,2020-10-16,True,2020-10-19,36.75,rollback,,
BRIDGE_ONLY,CSX,2020-07-15,23.5,895.7625,2020-11-06,True,2020-11-09,30.1167,rollback,,
BRIDGE_ONLY,MS,2020-06-26,48.3,417.8511,2020-11-10,True,2020-11-11,55.94,rollback,,
BRIDGE_ONLY,XOM,2020-07-28,43.91,503.4437,2020-11-10,True,2020-11-11,37.09,rollback,,
BRIDGE_ONLY,BAC,2020-09-08,26.14,917.1108,2020-11-12,True,2020-11-13,26.88,rollback,,
BRIDGE_ONLY,MYL,2020-11-11,15.71,1667.6574,2020-11-16,True,2020-11-16,15.855,delisted,,
BRIDGE_ONLY,C,2020-09-08,51.92,461.7118,2020-11-18,True,2020-11-19,51.6,rollback,,
BRIDGE_ONLY,KMI,2020-10-15,12.81,1789.607,2020-11-18,True,2020-11-19,13.7,rollback,,
BRIDGE_ONLY,MRO,2020-06-19,6.7,3166.2829,2020-11-25,False,2020-11-27,6.46,rollback,,
BRIDGE_ONLY,DVN,2020-06-19,13.42,1580.4661,2020-11-25,True,2020-11-27,14.98,rollback,,
BRIDGE_ONLY,IBM,2020-11-11,112.9254,231.9902,2020-11-25,True,2020-11-27,118.738,rollback,,
BRIDGE_ONLY,AAL,2020-11-16,12.87,2058.2976,2020-11-27,True,2020-11-30,14.92,rollback,,
BRIDGE_ONLY,ABBV,2020-09-01,95.52,257.8057,2020-12-01,True,2020-12-02,104.0,rollback,,
BRIDGE_ONLY,NFLX,2020-11-30,49.008,582.7333,2020-12-08,True,2020-12-09,51.053,rollback,,
BRIDGE_ONLY,PYPL,2020-11-23,194.53,141.4517,2020-12-09,True,2020-12-10,208.36,rollback,,
BRIDGE_ONLY,ATVI,2020-10-19,82.28,282.2216,2021-01-04,True,2021-01-05,90.32,rollback,,
BRIDGE_ONLY,NEE,2020-11-27,76.05,376.7974,2021-01-11,True,2021-01-12,79.65,rollback,,
BRIDGE_ONLY,GILD,2020-06-01,75.47,243.7259,2021-01-13,True,2021-01-14,61.64,rollback,,
BRIDGE_ONLY,ORLY,2020-09-01,31.1567,790.3394,2021-01-13,True,2021-01-14,32.224,rollback,,
BRIDGE_ONLY,EBAY,2020-11-20,49.8,545.564,2021-01-13,True,2021-01-14,55.83,rollback,,
BRIDGE_ONLY,BMY,2020-12-16,62.5,465.9991,2021-01-13,True,2021-01-14,64.91,rollback,,
BRIDGE_ONLY,GOOGL,2021-01-14,87.4435,348.4225,2021-01-27,True,2021-01-28,91.55,rollback,,
BRIDGE_ONLY,GOOG,2021-01-14,87.681,347.4614,2021-01-27,True,2021-01-28,92.197,rollback,,
BRIDGE_ONLY,AAPL,2021-01-14,130.8,232.942,2021-01-28,False,2021-01-29,135.83,rollback,,
BRIDGE_ONLY,KR,2020-11-09,31.98,793.0607,2021-01-29,True,2021-02-01,34.51,rollback,,
BRIDGE_ONLY,MSFT,2020-12-02,214.88,133.103,2021-01-29,True,2021-02-01,235.06,rollback,,
BRIDGE_ONLY,NOW,2020-11-18,102.25,265.5609,2021-02-09,True,2021-02-10,117.152,rollback,,
BRIDGE_ONLY,CSCO,2021-02-02,45.52,679.1416,2021-02-09,True,2021-02-10,46.15,rollback,,
BRIDGE_ONLY,NVDA,2021-02-03,13.636,2286.7866,2021-02-09,True,2021-02-10,14.4633,rollback,,
BRIDGE_ONLY,CMCSA,2021-01-29,50.31,614.1579,2021-02-12,True,2021-02-16,53.0,rollback,,
BRIDGE_ONLY,HPE,2021-01-12,12.04,2511.6175,2021-02-17,True,2021-02-18,13.91,rollback,,
BRIDGE_ONLY,LRCX,2021-02-12,57.018,583.3595,2021-02-22,True,2021-02-23,55.655,rollback,,
BRIDGE_ONLY,AAL,2021-01-15,16.17,1869.7571,2021-02-25,True,2021-02-26,20.61,rollback,,
BRIDGE_ONLY,SCHW,2021-02-16,58.93,579.1024,2021-02-25,True,2021-02-26,62.91,rollback,,
BRIDGE_ONLY,VZ,2021-02-18,56.94,592.8447,2021-02-25,True,2021-02-26,56.47,rollback,,
BRIDGE_ONLY,TWTR,2021-01-29,51.02,605.5809,2021-03-02,True,2021-03-03,74.01,rollback,,
BRIDGE_ONLY,ORCL,2021-01-28,62.55,503.971,2021-03-04,True,2021-03-05,67.3101,rollback,,
BRIDGE_ONLY,GPS,2020-06-29,12.89,1533.6381,2021-03-16,True,2021-03-17,31.12,rollback,,
BRIDGE_ONLY,AVGO,2021-03-02,49.037,718.1228,2021-03-29,True,2021-03-30,46.388,rollback,,
BRIDGE_ONLY,WMT,2021-01-05,48.8667,589.0454,2021-03-30,True,2021-03-31,45.1833,rollback,,
BRIDGE_ONLY,ORLY,2021-02-11,30.3853,1103.8254,2021-04-05,True,2021-04-06,33.8347,rollback,,
BRIDGE_ONLY,CPRT,2020-12-14,29.375,981.7895,2021-04-06,True,2021-04-07,28.1525,rollback,,
BRIDGE_ONLY,GM,2021-03-03,54.5,635.7148,2021-04-07,True,2021-04-08,60.36,rollback,,
BRIDGE_ONLY,NFLX,2021-03-02,55.334,636.4324,2021-04-12,True,2021-04-13,55.7,rollback,,
BRIDGE_ONLY,CMG,2021-03-02,29.8682,1178.9405,2021-04-13,True,2021-04-14,30.719,rollback,,
BRIDGE_ONLY,TWTR,2021-04-07,66.64,562.8561,2021-04-14,True,2021-04-15,70.55,rollback,,
BRIDGE_ONLY,AMZN,2020-11-27,160.563,178.4774,2021-04-19,True,2021-04-20,168.68,rollback,,
BRIDGE_ONLY,AAPL,2021-03-17,124.05,290.5388,2021-04-20,True,2021-04-21,132.36,rollback,,
BRIDGE_ONLY,WFC,2021-03-31,39.27,920.1168,2021-04-20,True,2021-04-21,42.24,rollback,,
BRIDGE_ONLY,GOOGL,2021-03-17,103.4235,348.4656,2021-04-22,True,2021-04-23,113.35,rollback,,
BRIDGE_ONLY,T,2021-03-05,29.01,1174.8608,2021-04-26,True,2021-04-27,30.84,rollback,,
BRIDGE_ONLY,MOS,2021-04-14,32.44,1166.1623,2021-04-30,True,2021-05-03,35.3,rollback,,
BRIDGE_ONLY,SCHW,2021-04-26,67.53,567.0632,2021-04-30,True,2021-05-03,70.83,rollback,,
BRIDGE_ONLY,MDLZ,2021-04-21,59.37,622.3586,2021-05-04,True,2021-05-05,60.94,rollback,,
BRIDGE_ONLY,JNJ,2021-04-20,161.0,235.2909,2021-05-05,True,2021-05-06,166.79,rollback,,
BRIDGE_ONLY,VZ,2021-05-03,58.23,667.9781,2021-05-07,True,2021-05-10,59.08,rollback,,
BRIDGE_ONLY,NKE,2021-04-13,135.6,280.5716,2021-05-10,True,2021-05-11,138.38,rollback,,
BRIDGE_ONLY,HAL,2020-06-19,13.78,1539.3306,2021-05-11,False,2021-05-12,22.63,rollback,,
BRIDGE_ONLY,ABBV,2021-02-23,106.97,322.9286,2021-05-11,True,2021-05-12,114.85,rollback,,
BRIDGE_ONLY,JPM,2021-04-08,154.0,245.0361,2021-05-11,True,2021-05-12,159.61,rollback,,
BRIDGE_ONLY,MS,2021-04-15,81.35,468.9889,2021-05-11,True,2021-05-12,85.4,rollback,,
BRIDGE_ONLY,KMI,2021-02-16,15.07,2264.6458,2021-05-13,True,2021-05-14,18.23,rollback,,
BRIDGE_ONLY,MRK,2021-05-06,77.44,504.625,2021-05-18,True,2021-05-19,78.925,rollback,,
BRIDGE_ONLY,BMY,2021-05-14,65.2,598.2167,2021-05-25,False,2021-05-26,66.72,rollback,,
BRIDGE_ONLY,FB,2021-05-20,313.58,127.4978,2021-05-28,True,2021-06-01,330.15,rollback,,
BRIDGE_ONLY,CCL,2021-04-27,27.59,1393.6479,2021-06-03,True,2021-06-04,30.92,rollback,,
BRIDGE_ONLY,AAL,2021-05-17,22.32,1762.9889,2021-06-03,False,2021-06-04,25.13,rollback,,
BRIDGE_ONLY,NCLH,2021-05-19,28.31,1384.8111,2021-06-03,True,2021-06-04,32.37,rollback,,
BRIDGE_ONLY,APH,2021-05-10,34.06,1179.5784,2021-06-07,True,2021-06-08,34.27,rollback,,
BRIDGE_ONLY,GM,2021-05-26,56.97,728.9105,2021-06-10,True,2021-06-11,61.36,rollback,,
BRIDGE_ONLY,MSFT,2021-06-07,249.98,176.5012,2021-06-11,True,2021-06-14,257.9,rollback,,
BRIDGE_ONLY,F,2021-04-06,12.7,2933.2308,2021-06-14,True,2021-06-15,14.91,rollback,,
BRIDGE_ONLY,EBAY,2021-05-11,60.0443,649.6174,2021-06-14,True,2021-06-15,66.0,rollback,,
BRIDGE_ONLY,ORLY,2021-06-16,35.8133,1222.3989,2021-06-23,True,2021-06-24,36.544,rollback,,
BRIDGE_ONLY,AMZN,2021-06-09,163.6435,268.4216,2021-06-24,True,2021-06-25,173.2,rollback,,
BRIDGE_ONLY,NOW,2021-06-11,98.0,450.5581,2021-07-01,True,2021-07-02,109.65,rollback,,
BRIDGE_ONLY,AMD,2021-04-22,81.61,464.3084,2021-07-07,True,2021-07-08,87.86,rollback,,
BRIDGE_ONLY,NFLX,2021-06-15,50.123,880.7852,2021-07-07,True,2021-07-08,53.093,rollback,,
BRIDGE_ONLY,DIS,2021-05-03,187.69,207.2269,2021-07-13,True,2021-07-14,185.2,rollback,,
BRIDGE_ONLY,CMG,2021-06-01,27.44,1572.6746,2021-07-15,True,2021-07-16,31.852,rollback,,
BRIDGE_ONLY,KR,2021-07-16,38.9,1143.5327,2021-07-22,True,2021-07-23,39.74,rollback,,
BRIDGE_ONLY,CSX,2021-07-23,32.385,1366.397,2021-07-27,True,2021-07-28,32.25,rollback,,
BRIDGE_ONLY,MU,2021-06-16,82.73,529.1953,2021-08-05,True,2021-08-06,81.2,rollback,,
BRIDGE_ONLY,CNP,2021-07-09,25.38,1748.3608,2021-08-12,True,2021-08-13,26.87,rollback,,
BRIDGE_ONLY,WFC,2021-07-15,44.59,993.4719,2021-08-16,True,2021-08-17,48.88,rollback,,
BRIDGE_ONLY,BAC,2021-07-02,41.37,1106.6153,2021-08-17,True,2021-08-18,40.77,rollback,,
BRIDGE_ONLY,WMT,2021-05-19,46.9033,835.931,2021-08-18,False,2021-08-19,49.4433,rollback,,
BRIDGE_ONLY,GILD,2021-06-07,67.605,652.608,2021-08-19,True,2021-08-20,71.67,rollback,,
BRIDGE_ONLY,CSCO,2021-05-07,52.48,746.1576,2021-08-31,True,2021-09-01,59.02,rollback,,
BRIDGE_ONLY,MGM,2021-06-24,44.15,1010.4308,2021-09-01,True,2021-09-02,42.48,rollback,,
BRIDGE_ONLY,MO,2021-06-08,50.55,869.5764,2021-09-07,True,2021-09-08,50.66,rollback,,
BRIDGE_ONLY,AAPL,2021-08-13,148.97,313.2538,2021-09-08,True,2021-09-09,155.49,rollback,,
BRIDGE_ONLY,NOW,2021-08-20,118.21,384.0566,2021-09-08,True,2021-09-09,131.156,rollback,,
BRIDGE_ONLY,NFLX,2021-08-06,52.4,867.3805,2021-09-13,True,2021-09-14,58.489,rollback,,
BRIDGE_ONLY,ORLY,2021-08-23,40.3247,1139.6389,2021-09-28,True,2021-09-29,40.9773,rollback,,
BRIDGE_ONLY,UAL,2021-09-08,46.7,1019.6203,2021-09-28,True,2021-09-29,48.8808,rollback,,
BRIDGE_ONLY,CCL,2021-09-14,23.2,2005.1584,2021-09-29,True,2021-09-30,25.44,rollback,,
BRIDGE_ONLY,MRK,2021-09-30,75.58,631.4405,2021-10-14,True,2021-10-15,78.2,rollback,,
BRIDGE_ONLY,TSLA,2021-08-24,236.8933,195.8527,2021-10-19,True,2021-10-20,288.45,rollback,,
BRIDGE_ONLY,ORCL,2021-09-09,89.6,526.4686,2021-10-21,True,2021-10-22,96.29,rollback,,
BRIDGE_ONLY,PG,2021-10-27,143.14,333.3289,2021-10-27,True,2021-10-28,141.89,forced_deleverage,,
BRIDGE_ONLY,UAA,2021-10-22,20.82,2277.9121,2021-10-29,True,2021-11-01,22.0,rollback,,
BRIDGE_ONLY,SBUX,2021-09-01,118.01,403.2281,2021-11-08,True,2021-11-09,114.65,rollback,,
BRIDGE_ONLY,GPS,2021-09-29,25.49,1891.1175,2021-11-08,True,2021-11-09,24.59,rollback,,
BRIDGE_ONLY,FB,2021-10-20,343.445,139.6694,2021-11-08,True,2021-11-09,340.0,rollback,,
BRIDGE_ONLY,NCLH,2021-11-02,26.92,1777.8083,2021-11-08,True,2021-11-09,28.11,rollback,,
BRIDGE_ONLY,GE,2021-07-28,65.5416,680.122,2021-11-10,True,2021-11-11,67.6285,rollback,,
BRIDGE_ONLY,UAL,2021-11-02,47.915,998.8728,2021-11-11,True,2021-11-12,51.35,rollback,,
BRIDGE_ONLY,BA,2021-06-25,250.75,180.0279,2021-11-16,True,2021-11-17,229.54,rollback,,
BRIDGE_ONLY,NVDA,2021-10-15,21.81,2172.8541,2021-11-26,True,2021-11-29,32.366,rollback,,
BRIDGE_ONLY,INTC,2021-11-09,51.54,983.0629,2021-12-08,True,2021-12-09,51.3,rollback,,
BRIDGE_ONLY,ORLY,2021-11-30,42.7913,1084.6189,2021-12-13,True,2021-12-14,44.822,rollback,,
BRIDGE_ONLY,WMT,2021-12-14,47.7667,979.1199,2021-12-16,True,2021-12-17,47.5833,rollback,,
BRIDGE_ONLY,KHC,2021-09-09,36.92,1277.7341,2021-12-17,True,2021-12-20,35.26,rollback,,
BRIDGE_ONLY,CMG,2021-11-10,35.88,1383.8487,2021-12-28,True,2021-12-29,34.789,rollback,,
BRIDGE_ONLY,VZ,2021-07-08,55.75,782.202,2021-12-29,True,2021-12-30,52.38,rollback,,
BRIDGE_ONLY,FCX,2021-11-12,40.67,1213.779,2021-12-30,True,2021-12-31,41.64,rollback,,
BRIDGE_ONLY,BMY,2021-08-17,68.68,664.0949,2022-01-03,True,2022-01-04,61.5,rollback,,
BRIDGE_ONLY,LUV,2021-12-29,42.23,1132.9488,2022-01-05,True,2022-01-06,44.48,rollback,,
BRIDGE_ONLY,C,2022-01-04,64.06,771.9711,2022-01-05,True,2022-01-06,64.22,rollback,,
BRIDGE_ONLY,LUMN,2021-12-20,12.48,3689.2466,2022-01-11,True,2022-01-12,13.31,rollback,,
BRIDGE_ONLY,MDT,2021-11-11,122.39,406.0942,2022-01-18,True,2022-01-19,107.39,rollback,,
BRIDGE_ONLY,MPC,2021-11-10,66.56,745.9437,2022-01-20,True,2022-01-21,71.45,rollback,,
BRIDGE_ONLY,T,2021-09-30,27.48,1736.778,2022-01-21,True,2022-01-24,26.19,rollback,,
