month_start,n_completed,lean_0,lean_1,lean_2,lean_3,lean_4,lean_5,lean_6,lean_7,lean_8,lean_9,lean_10,lean_11,lean_12,lean_13,lean_14,lean_15
2022-11-01,853918,-0.33617737180963075,-0.10062411637176248,-0.13486059720503968,-0.16468562011633248,-0.11480159404719016,-0.08309807219169281,-0.09696051319279451,-0.07521407250956484,-0.0790453570529084,-0.07963226605628153,-0.07503473028214536,-0.10089835597584583,-0.13699714534808616,-0.0906874546225698,-0.08728194423573472,-0.13037384387207412
2022-12-01,864305,-0.33582640750074083,-0.10759239182065877,-0.13408830679058847,-0.16470171728810343,-0.11467794532625313,-0.084032280509293,-0.09513701361128558,-0.07494510190127766,-0.07651185423205804,-0.07909044712130274,-0.07324864346769788,-0.09735787924640399,-0.14341681667158315,-0.0855753081366127,-0.0858362807454723,-0.12917399575235247
2023-01-03,874695,-0.3356116470812459,-0.10811327354104447,-0.1345774620452998,-0.1638464562367922,-0.11080033284411858,-0.08320856137130438,-0.09393560754707288,-0.07503684403500481,-0.0762010002772544,-0.08045730906168658,-0.07330129462479026,-0.09689677777316658,-0.14302023322944052,-0.08540804580584747,-0.08567341400304102,-0.12917399575235247
2023-02-01,884581,-0.3351260423244382,-0.10811327354104447,-0.1355656028537381,-0.16262516640139632,-0.11017944755319967,-0.08168744919073147,-0.09431051748023031,-0.0748980838956011,-0.07659667876012878,-0.08077627737526283,-0.07290752908207884,-0.09662573247322429,-0.14302023322944052,-0.08377376383629238,-0.08548452000279212,-0.12917399575235247
2023-03-01,893972,-0.3349616492942496,-0.10838803082086908,-0.1351689284908522,-0.1629656225081718,-0.10909391017426658,-0.07939823506110204,-0.09226845241380571,-0.07221875123808014,-0.07545194886070519,-0.07936330225250132,-0.07114956538586374,-0.09625530287397836,-0.14194958208192957,-0.08412010886053208,-0.08398862722628898,-0.13146631606695428
2023-04-03,905355,-0.33397447541722197,-0.10442415746171815,-0.13289940653157342,-0.16343282486100147,-0.10894645618867642,-0.08143410219715798,-0.09301974804313919,-0.07591210235109223,-0.07596009909683651,-0.08119552408845723,-0.0709621547787108,-0.0963816233593181,-0.14194958208192957,-0.083307328237778,-0.0855561583154859,-0.13211378141319957
2023-05-01,914798,-0.33357097867224816,-0.10374464098360424,-0.13303669927038558,-0.16251056669656527,-0.10931265799325939,-0.0809204075792999,-0.09315221037862695,-0.07703749094145916,-0.07709167192979861,-0.08139856199104174,-0.07078460230531938,-0.09520301193088884,-0.13965926660448647,-0.08306185823479562,-0.08539792829486077,-0.1331094444785944
2023-06-01,925724,-0.333438570537733,-0.10417546379908699,-0.13069609952176164,-0.16204127470434612,-0.10471557602982433,-0.07560823243548537,-0.09139117866757289,-0.07598638487972889,-0.07693301858364002,-0.08080988240146765,-0.06952460590650703,-0.0947641184629876,-0.1414356640730013,-0.08321495300150236,-0.0839130734430397,-0.132618130910033
2023-07-03,936155,-0.3338753173466456,-0.10673497047657293,-0.131241325738568,-0.1606293544552458,-0.10553571348596645,-0.07662522112474299,-0.09119481679646332,-0.0759121134481742,-0.07604202344136865,-0.08051286623934638,-0.06720289803205742,-0.0944320458413519,-0.1402276882139979,-0.08487268438647842,-0.08346202144517063,-0.12785388059886352
2023-08-01,946090,-0.3338608387545135,-0.10673497047657293,-0.13102354061564492,-0.159910679793917,-0.10584377327840613,-0.07686467997531421,-0.09102514543959715,-0.07630112219747982,-0.07626137620027755,-0.08012834979376661,-0.06687610978304809,-0.09298481429803074,-0.14076920835361492,-0.08533760817341189,-0.08368152608135045,-0.1269491643059138
2023-09-01,957538,-0.33239632616150583,-0.10369025691912204,-0.12778882075779088,-0.1580563749525027,-0.09902694074503819,-0.07434433014143918,-0.08879041580170041,-0.07550163510673247,-0.0750278216499232,-0.07973448096029917,-0.06475772543002034,-0.09125658675935175,-0.1401239935543651,-0.08365717922982323,-0.08207994595811993,-0.12836168235786924
2023-10-02,967461,-0.33059841793178957,-0.10290716220440406,-0.1277698840094424,-0.1572961298227186,-0.09607578843641743,-0.07345359496582704,-0.08878058400594073,-0.07483755848282224,-0.0758116924394755,-0.08043913612660121,-0.06439618242505696,-0.09142299592754921,-0.1401239935543651,-0.08352700551534246,-0.08175783861173813,-0.12836168235786924
2023-11-01,978348,-0.3278839087888459,-0.10185299834056608,-0.12549030793452656,-0.1550819874583399,-0.09158101660160223,-0.07196822330200801,-0.08974116523793178,-0.07479810667221144,-0.07687747649325512,-0.08210863981028683,-0.06436935002153847,-0.09226431306211592,-0.14353179540955896,-0.08415289486400729,-0.0821053811654476,-0.12836168235786924
2023-12-01,988743,-0.32820222495487794,-0.10192589756640237,-0.12640400569668267,-0.15357869627817264,-0.09063537656544639,-0.07089999316707707,-0.08812333542490766,-0.07215036369714543,-0.07646680501512465,-0.07998655051800657,-0.06400393108878864,-0.0909139461053756,-0.14268417450648477,-0.09136840423825551,-0.08071669958856686,-0.1318487081558068
2024-01-02,998650,-0.32801951623979025,-0.10192589756640237,-0.12661863577749988,-0.15174619933765932,-0.09122090068674166,-0.0701601069929833,-0.0873611577112255,-0.0720215845367344,-0.07317490292430193,-0.07944791814678673,-0.06033542453529835,-0.09012011351039068,-0.14271793463979765,-0.08658031463558288,-0.0800984291462754,-0.11835564719897283
2024-02-01,1009066,-0.3280769319922229,-0.10192589756640237,-0.1270075027120154,-0.15140918668831058,-0.09189411075473218,-0.07004032692570197,-0.0866192679746594,-0.07173589201524809,-0.0725993010512819,-0.07938047177149411,-0.06519493581866535,-0.09019707381884363,-0.14475560175864466,-0.08917245714121082,-0.07966197143622539,-0.11701859220965417
2024-03-01,1018976,-0.32887086859308656,-0.10345998578107336,-0.12719191542913835,-0.14883654485395756,-0.09164120469539362,-0.06932763763692915,-0.08524391946397306,-0.07005885201670015,-0.07214381507554228,-0.07871004168252928,-0.06507388906385107,-0.08918831488488896,-0.14353642322628948,-0.08750413764988117,-0.07889424614811771,-0.11134209069544548
2024-04-01,1028891,-0.3296264928934074,-0.10345998578107336,-0.12670928301544598,-0.1485865693660453,-0.0911721488099195,-0.06964389380012864,-0.08450204096949467,-0.06964019717326465,-0.07169701925302562,-0.07783387818846554,-0.06589614165796764,-0.08918374382764693,-0.1421942089861458,-0.08557836357839191,-0.07839774265275229,-0.10060108884802614
2024-05-01,1039752,-0.3281447090579419,-0.09840705581410811,-0.12314582828344575,-0.14782464502844495,-0.08961293332456698,-0.06972096737252703,-0.0846508894563297,-0.07014341799878003,-0.07383846547511715,-0.07938798297506006,-0.06538141463762648,-0.08910939276843968,-0.14112860610952013,-0.08448388152355482,-0.07865272432213871,-0.09700334683248225
2024-06-03,1050590,-0.3276407413805753,-0.09393541891959631,-0.1235602394991524,-0.14201591749697487,-0.09022358406062346,-0.07083089278015603,-0.08422700839994386,-0.06994137259870284,-0.07447388023611677,-0.0792356393177133,-0.06773280508193508,-0.08901045407943088,-0.13553291326478992,-0.08187328302139285,-0.07852320037061458,-0.09245084846593349
2024-07-01,1059969,-0.32744242746394575,-0.09264938789676919,-0.1245657080609491,-0.140701103643364,-0.08872757863896817,-0.06732622186594514,-0.082877173312469,-0.06818084180786363,-0.07411069447831835,-0.0783432907384766,-0.06738876262904121,-0.08838313046432154,-0.123334208359309,-0.08205375343644161,-0.07737186261065229,-0.09675032498435372
2024-08-01,1070850,-0.32667209309043294,-0.08658868400577044,-0.12474689204257984,-0.1387719431201201,-0.08782393803970036,-0.06667187048208467,-0.08113014751535463,-0.06589031590585345,-0.07280352944800092,-0.07692973281166589,-0.0671510612188015,-0.0868803452896559,-0.1209962510985565,-0.08266883421243686,-0.07615882778579726,-0.09079256103667391
2024-09-03,1081750,-0.3286921394608591,-0.08609955628223917,-0.1269231774985393,-0.13899648397894637,-0.08933558256741168,-0.07082762345468106,-0.08247559842015473,-0.06771093716456988,-0.07345799874714314,-0.07841602670601755,-0.07153931729081942,-0.08878976160860068,-0.11265636288087548,-0.08059008895630133,-0.07745295640057215,-0.09218210640058533
2024-10-01,1091670,-0.3285754199965638,-0.08703524769500029,-0.12753690932114978,-0.13965824447814074,-0.08892755006338433,-0.07079970677215826,-0.08152643584512524,-0.06747345572428155,-0.07263345061431518,-0.07823432813222157,-0.07232457105906871,-0.08832192777539045,-0.11340690719502308,-0.08213878128342156,-0.07689353470517334,-0.09126034856504173
2024-11-01,1103076,-0.3283894284426754,-0.08666313196752316,-0.1261714614723678,-0.1402555032735558,-0.08820310826360846,-0.06988012630576983,-0.07956108018584325,-0.06664790729286413,-0.07231268983931288,-0.07788058429226123,-0.07289767392351325,-0.08688970827384825,-0.10902861868083423,-0.08000686293065307,-0.07583054814451401,-0.08833682240286
2024-12-02,1113005,-0.32606345302727663,-0.07610494824120952,-0.12386344024170388,-0.14098666552770922,-0.08768254316382751,-0.06973112719613808,-0.07686337522291398,-0.06663115971321622,-0.06961716973966366,-0.07715367022392203,-0.07061602170795382,-0.08536103071723596,-0.10317331635247756,-0.07616882045884303,-0.07448556016855622,-0.08908547057311288
2025-01-02,1123433,-0.3255887474567043,-0.07553809121652055,-0.12280147812389973,-0.13886723704346207,-0.08840873897897876,-0.06979416814617789,-0.07982875029759125,-0.06675441038433719,-0.07175124194497177,-0.07774120486722887,-0.0727318289271553,-0.08587639304624962,-0.09985610663222283,-0.073785492077053,-0.07557098877751814,-0.08669680076750463
2025-02-03,1133393,-0.32527103708788996,-0.07722675363855544,-0.12191667376156404,-0.13555541645236424,-0.08685645031494174,-0.06437766717170341,-0.07847716141296679,-0.0638397057963864,-0.0716811217898383,-0.07645484698768733,-0.07245170549788375,-0.08587791942620819,-0.10535288788248147,-0.07679475964268227,-0.07439519091250386,-0.1076414188628566
2025-03-03,1142855,-0.32382178566237063,-0.07412670152298124,-0.12239827033828604,-0.13476516640971745,-0.08531689867951224,-0.06405759678968859,-0.0785372195169882,-0.0637866699003623,-0.07163302353089812,-0.07695054398677366,-0.07311518173221675,-0.08645239273377092,-0.1044903221839637,-0.07469179921999876,-0.07447406847481756,-0.10292901610970225
2025-04-01,1153323,-0.3231195336542047,-0.07646758849077531,-0.12552380117480422,-0.13549354529980503,-0.08692785964174843,-0.06640553164925707,-0.08060224203752163,-0.06464955614293404,-0.07261949107437869,-0.07735826880527573,-0.07302794388163988,-0.08706242191997836,-0.10793437978461325,-0.0759529928447342,-0.07567385588111271,-0.10848391533636043
2025-05-01,1163781,-0.32486702998645556,-0.0735905637748402,-0.12041695789860955,-0.12988168306882417,-0.08718321611578966,-0.06883092049867937,-0.08329295221881862,-0.06778008136565891,-0.07432880780437037,-0.0805280704417123,-0.07522139918888007,-0.08997452947833748,-0.10793437978461325,-0.07661856104131429,-0.07699100881717895,-0.11272118765023206
2025-06-02,1174276,-0.32474399618373795,-0.07298556715231944,-0.12093940020004161,-0.1310722236358192,-0.08690448955177718,-0.0681430567050751,-0.08241086504618962,-0.06703493623797366,-0.07352443898339046,-0.07984522718694094,-0.07067152409742694,-0.08789508280038197,-0.10125890489296675,-0.07566108780332174,-0.07592718266632015,-0.11190266502031061
2025-07-01,1184296,-0.32411996070460986,-0.07137659064558852,-0.12145855132999335,-0.13151093538483483,-0.08724121260539397,-0.06670144081374828,-0.0826348290128449,-0.06655685962460237,-0.07382629153659141,-0.07976396203156107,-0.07211006718979486,-0.08790619890013653,-0.1015623929763065,-0.07497164112223517,-0.07593168883032579,-0.10828732326810125
2025-08-01,1195293,-0.3224815912108755,-0.07176791269268219,-0.12090065442362188,-0.13099966095801968,-0.08723703466958484,-0.0665457529669423,-0.08231569450841465,-0.06623541329379702,-0.07366285544311864,-0.07942658716753291,-0.07034634294396507,-0.08785620194327963,-0.10184287972705758,-0.07442067026042147,-0.07574679296923341,-0.11138622410590451
2025-09-02,1205783,-0.32107703593175163,-0.07033144183382972,-0.12254443923490659,-0.13475172053512371,-0.08794921112170251,-0.06857279567354603,-0.08245877202599422,-0.06732508785656742,-0.07359551170945162,-0.07950194667867529,-0.06923770315161276,-0.08716865682883085,-0.10069162539520589,-0.0749717215420441,-0.0758823531518704,-0.10710377439349078
2025-10-01,1216280,-0.320040612847778,-0.0700435696892235,-0.12195571690052143,-0.13405053957430832,-0.08726028752250549,-0.06807158474887944,-0.08101044820025119,-0.06581508854162402,-0.07305006698736297,-0.07824306289151259,-0.06854680555144592,-0.08651839776842739,-0.09858882155922616,-0.07470015146455941,-0.07481187820904622,-0.10653894307408943
2025-11-03,1227780,-0.3187186729264392,-0.06640559409396896,-0.12191792282037649,-0.13338713587920192,-0.08786584095606272,-0.06926993681212301,-0.08071902129730986,-0.06632889767605775,-0.07330262742535547,-0.07822161827626153,-0.06815719575720275,-0.08728996257115125,-0.09372261958313445,-0.07652362641257267,-0.07508045057807886,-0.10657019122605269
2025-12-01,1237257,-0.31640524563318484,-0.06526579987044075,-0.12111218002914889,-0.13081342481973873,-0.08718905432030352,-0.06675091232891096,-0.07958823193420896,-0.06657237072014652,-0.07309487490027106,-0.07795092981130551,-0.06758598412474527,-0.08655694352886567,-0.09503056571812955,-0.07541254849207701,-0.074445579192113,-0.10365980283689903
