run,date,equity,n_pos
RANKVOL_BENCH_N10,2023-04-11,290923.4,8
RANKVOL_BENCH_N10,2023-04-12,286679.04,8
RANKVOL_BENCH_N10,2023-04-13,288153.67,7
RANKVOL_BENCH_N10,2023-04-14,286985.45,10
RANKVOL_BENCH_N10,2023-04-17,289850.48,10
RANKVOL_BENCH_N10,2023-04-18,290928.88,10
RANKVOL_BENCH_N10,2023-04-19,292210.48,10
RANKVOL_BENCH_N10,2023-04-20,290022.24,10
RANKVOL_BENCH_N10,2023-04-21,289433.56,10
RANKVOL_BENCH_N10,2023-04-24,287503.0,10
RANKVOL_BENCH_N10,2023-04-25,280627.97,9
RANKVOL_BENCH_N10,2023-04-26,279664.05,9
RANKVOL_BENCH_N10,2023-04-27,290693.54,10
RANKVOL_BENCH_N10,2023-04-28,296090.38,10
RANKVOL_BENCH_N10,2023-05-01,294543.95,10
RANKVOL_BENCH_N10,2023-05-02,288239.14,10
RANKVOL_BENCH_N10,2023-05-03,284732.35,10
RANKVOL_BENCH_N10,2023-05-04,281102.86,10
RANKVOL_BENCH_N10,2023-05-05,289433.12,10
RANKVOL_BENCH_N10,2023-05-08,288809.89,10
RANKVOL_BENCH_N10,2023-05-09,284020.21,10
RANKVOL_BENCH_N10,2023-05-10,283294.81,10
RANKVOL_BENCH_N10,2023-05-11,281227.37,10
RANKVOL_BENCH_N10,2023-05-12,281929.5,10
RANKVOL_BENCH_N10,2023-05-15,290527.37,10
RANKVOL_BENCH_N10,2023-05-16,288745.95,10
RANKVOL_BENCH_N10,2023-05-17,295281.37,10
RANKVOL_BENCH_N10,2023-05-18,300380.28,10
RANKVOL_BENCH_N10,2023-05-19,297601.7,10
RANKVOL_BENCH_N10,2023-05-22,298977.94,10
RANKVOL_BENCH_N10,2023-05-23,296353.9,10
RANKVOL_BENCH_N10,2023-05-24,292725.51,10
RANKVOL_BENCH_N10,2023-05-25,292358.51,10
RANKVOL_BENCH_N10,2023-05-26,297527.03,10
RANKVOL_BENCH_N10,2023-05-30,300221.05,10
RANKVOL_BENCH_N10,2023-05-31,294360.7,10
RANKVOL_BENCH_N10,2023-06-01,297484.91,10
RANKVOL_BENCH_N10,2023-06-02,303358.29,10
RANKVOL_BENCH_N10,2023-06-05,301052.01,10
RANKVOL_BENCH_N10,2023-06-06,304477.19,10
RANKVOL_BENCH_N10,2023-06-07,312744.35,10
RANKVOL_BENCH_N10,2023-06-08,314316.94,10
RANKVOL_BENCH_N10,2023-06-09,312841.59,9
RANKVOL_BENCH_N10,2023-06-12,313935.37,9
RANKVOL_BENCH_N10,2023-06-13,316020.69,10
RANKVOL_BENCH_N10,2023-06-14,315072.71,10
RANKVOL_BENCH_N10,2023-06-15,317440.62,10
RANKVOL_BENCH_N10,2023-06-16,317526.18,10
RANKVOL_BENCH_N10,2023-06-20,313472.34,10
RANKVOL_BENCH_N10,2023-06-21,311988.95,10
RANKVOL_BENCH_N10,2023-06-22,308729.95,8
RANKVOL_BENCH_N10,2023-06-23,306914.69,9
RANKVOL_BENCH_N10,2023-06-26,308862.25,9
RANKVOL_BENCH_N10,2023-06-27,311065.16,9
RANKVOL_BENCH_N10,2023-06-28,313016.92,10
RANKVOL_BENCH_N10,2023-06-29,315226.65,10
RANKVOL_BENCH_N10,2023-06-30,316692.74,10
RANKVOL_BENCH_N10,2023-07-03,318327.45,10
RANKVOL_BENCH_N10,2023-07-05,318148.6,10
RANKVOL_BENCH_N10,2023-07-06,314829.08,10
RANKVOL_BENCH_N10,2023-07-07,317474.32,9
RANKVOL_BENCH_N10,2023-07-10,317653.18,10
RANKVOL_BENCH_N10,2023-07-11,322344.88,10
RANKVOL_BENCH_N10,2023-07-12,325611.44,10
RANKVOL_BENCH_N10,2023-07-13,327979.87,10
RANKVOL_BENCH_N10,2023-07-14,323576.21,10
RANKVOL_BENCH_N10,2023-07-17,322132.51,10
RANKVOL_BENCH_N10,2023-07-18,326757.85,10
RANKVOL_BENCH_N10,2023-07-19,330231.52,10
RANKVOL_BENCH_N10,2023-07-20,329345.47,10
RANKVOL_BENCH_N10,2023-07-21,328998.07,10
RANKVOL_BENCH_N10,2023-07-24,328804.17,10
RANKVOL_BENCH_N10,2023-07-25,327484.27,10
RANKVOL_BENCH_N10,2023-07-26,327572.94,9
RANKVOL_BENCH_N10,2023-07-27,324227.52,9
RANKVOL_BENCH_N10,2023-07-28,327906.52,10
RANKVOL_BENCH_N10,2023-07-31,329026.57,10
RANKVOL_BENCH_N10,2023-08-01,327294.29,10
RANKVOL_BENCH_N10,2023-08-02,323089.46,10
RANKVOL_BENCH_N10,2023-08-03,322011.41,9
RANKVOL_BENCH_N10,2023-08-04,322529.46,10
RANKVOL_BENCH_N10,2023-08-07,326541.59,10
RANKVOL_BENCH_N10,2023-08-08,323997.91,10
RANKVOL_BENCH_N10,2023-08-09,320529.52,9
RANKVOL_BENCH_N10,2023-08-10,320348.54,8
RANKVOL_BENCH_N10,2023-08-11,319541.94,8
RANKVOL_BENCH_N10,2023-08-14,321505.2,10
RANKVOL_BENCH_N10,2023-08-15,319475.48,10
RANKVOL_BENCH_N10,2023-08-16,316539.65,10
RANKVOL_BENCH_N10,2023-08-17,314382.41,10
RANKVOL_BENCH_N10,2023-08-18,315533.05,10
RANKVOL_BENCH_N10,2023-08-21,316493.94,10
RANKVOL_BENCH_N10,2023-08-22,315192.88,10
RANKVOL_BENCH_N10,2023-08-23,319482.91,10
RANKVOL_BENCH_N10,2023-08-24,314382.7,10
RANKVOL_BENCH_N10,2023-08-25,316471.58,9
RANKVOL_BENCH_N10,2023-08-28,317295.4,10
RANKVOL_BENCH_N10,2023-08-29,323277.66,10
RANKVOL_BENCH_N10,2023-08-30,324128.92,10
RANKVOL_BENCH_N10,2023-08-31,322847.22,10
RANKVOL_BENCH_N10,2023-09-01,322883.24,10
RANKVOL_BENCH_N10,2023-09-05,322562.81,10
RANKVOL_BENCH_N10,2023-09-06,320687.76,10
RANKVOL_BENCH_N10,2023-09-07,320367.11,10
RANKVOL_BENCH_N10,2023-09-08,320832.99,10
RANKVOL_BENCH_N10,2023-09-11,323114.48,10
RANKVOL_BENCH_N10,2023-09-12,318080.68,10
RANKVOL_BENCH_N10,2023-09-13,319228.33,10
RANKVOL_BENCH_N10,2023-09-14,322696.5,9
RANKVOL_BENCH_N10,2023-09-15,318477.47,10
RANKVOL_BENCH_N10,2023-09-18,318175.68,10
RANKVOL_BENCH_N10,2023-09-19,317399.51,10
RANKVOL_BENCH_N10,2023-09-20,314615.04,10
RANKVOL_BENCH_N10,2023-09-21,310176.5,10
RANKVOL_BENCH_N10,2023-09-22,308767.91,10
RANKVOL_BENCH_N10,2023-09-25,308620.04,9
RANKVOL_BENCH_N10,2023-09-26,304691.36,9
RANKVOL_BENCH_N10,2023-09-27,305896.74,9
RANKVOL_BENCH_N10,2023-09-28,310492.53,10
RANKVOL_BENCH_N10,2023-09-29,307396.66,10
RANKVOL_BENCH_N10,2023-10-02,307912.93,10
RANKVOL_BENCH_N10,2023-10-03,301685.55,10
RANKVOL_BENCH_N10,2023-10-04,304063.62,10
RANKVOL_BENCH_N10,2023-10-05,304666.02,10
RANKVOL_BENCH_N10,2023-10-06,309162.64,10
RANKVOL_BENCH_N10,2023-10-09,312606.18,10
RANKVOL_BENCH_N10,2023-10-10,314191.87,10
RANKVOL_BENCH_N10,2023-10-11,314750.82,10
RANKVOL_BENCH_N10,2023-10-12,313506.05,10
RANKVOL_BENCH_N10,2023-10-13,311697.51,10
RANKVOL_BENCH_N10,2023-10-16,315530.99,10
RANKVOL_BENCH_N10,2023-10-17,316760.91,10
RANKVOL_BENCH_N10,2023-10-18,312305.94,10
RANKVOL_BENCH_N10,2023-10-19,310378.5,10
RANKVOL_BENCH_N10,2023-10-20,305815.2,10
RANKVOL_BENCH_N10,2023-10-23,306100.06,10
RANKVOL_BENCH_N10,2023-10-24,309038.74,9
RANKVOL_BENCH_N10,2023-10-25,299865.89,9
RANKVOL_BENCH_N10,2023-10-26,294409.52,9
RANKVOL_BENCH_N10,2023-10-27,296162.62,10
RANKVOL_BENCH_N10,2023-10-30,299344.95,10
RANKVOL_BENCH_N10,2023-10-31,302183.1,10
RANKVOL_BENCH_N10,2023-11-01,307978.75,10
RANKVOL_BENCH_N10,2023-11-02,311840.39,10
RANKVOL_BENCH_N10,2023-11-03,317014.36,10
RANKVOL_BENCH_N10,2023-11-06,317038.76,10
RANKVOL_BENCH_N10,2023-11-07,318328.74,10
RANKVOL_BENCH_N10,2023-11-08,319848.35,10
RANKVOL_BENCH_N10,2023-11-09,319651.5,10
RANKVOL_BENCH_N10,2023-11-10,323818.66,9
RANKVOL_BENCH_N10,2023-11-13,324542.65,10
RANKVOL_BENCH_N10,2023-11-14,330593.36,10
RANKVOL_BENCH_N10,2023-11-15,331992.5,10
RANKVOL_BENCH_N10,2023-11-16,334985.92,10
RANKVOL_BENCH_N10,2023-11-17,334272.32,10
RANKVOL_BENCH_N10,2023-11-20,335727.67,10
RANKVOL_BENCH_N10,2023-11-21,333678.59,10
RANKVOL_BENCH_N10,2023-11-22,336197.3,10
RANKVOL_BENCH_N10,2023-11-24,336377.33,10
RANKVOL_BENCH_N10,2023-11-27,334954.91,8
RANKVOL_BENCH_N10,2023-11-28,333696.99,5
RANKVOL_BENCH_N10,2023-11-29,332762.57,4
RANKVOL_BENCH_N10,2023-11-30,334053.68,5
RANKVOL_BENCH_N10,2023-12-01,335490.15,8
RANKVOL_BENCH_N10,2023-12-04,336783.09,9
RANKVOL_BENCH_N10,2023-12-05,334876.58,9
RANKVOL_BENCH_N10,2023-12-06,338193.67,10
RANKVOL_BENCH_N10,2023-12-07,339881.63,10
RANKVOL_BENCH_N10,2023-12-08,342926.73,10
RANKVOL_BENCH_N10,2023-12-11,344940.13,10
RANKVOL_BENCH_N10,2023-12-12,344115.14,10
RANKVOL_BENCH_N10,2023-12-13,352262.81,10
RANKVOL_BENCH_N10,2023-12-14,353012.47,10
RANKVOL_BENCH_N10,2023-12-15,351787.1,10
RANKVOL_BENCH_N10,2023-12-18,352270.19,8
RANKVOL_BENCH_N10,2023-12-19,356574.79,10
RANKVOL_BENCH_N10,2023-12-20,353647.56,10
RANKVOL_BENCH_N10,2023-12-21,358536.31,8
RANKVOL_BENCH_N10,2023-12-22,360200.18,10
RANKVOL_BENCH_N10,2023-12-26,362305.06,10
RANKVOL_BENCH_N10,2023-12-27,361589.79,10
RANKVOL_BENCH_N10,2023-12-28,361159.06,8
RANKVOL_BENCH_N10,2023-12-29,360242.28,7
RANKVOL_BENCH_N10,2024-01-02,365732.06,8
RANKVOL_BENCH_N10,2024-01-03,362617.44,10
RANKVOL_BENCH_N10,2024-01-04,358481.21,9
RANKVOL_BENCH_N10,2024-01-05,360480.54,9
RANKVOL_BENCH_N10,2024-01-08,360688.12,9
RANKVOL_BENCH_N10,2024-01-09,357493.84,10
RANKVOL_BENCH_N10,2024-01-10,358337.3,10
RANKVOL_BENCH_N10,2024-01-11,360182.65,10
RANKVOL_BENCH_N10,2024-01-12,354504.05,10
RANKVOL_BENCH_N10,2024-01-16,350148.45,10
RANKVOL_BENCH_N10,2024-01-17,348357.8,10
RANKVOL_BENCH_N10,2024-01-18,354447.31,10
RANKVOL_BENCH_N10,2024-01-19,356729.79,10
RANKVOL_BENCH_N10,2024-01-22,356193.44,10
RANKVOL_BENCH_N10,2024-01-23,361024.06,10
RANKVOL_BENCH_N10,2024-01-24,359043.42,10
RANKVOL_BENCH_N10,2024-01-25,367028.38,10
RANKVOL_BENCH_N10,2024-01-26,367873.46,10
RANKVOL_BENCH_N10,2024-01-29,369271.39,10
RANKVOL_BENCH_N10,2024-01-30,366968.05,10
RANKVOL_BENCH_N10,2024-01-31,360686.5,10
RANKVOL_BENCH_N10,2024-02-01,363712.78,9
RANKVOL_BENCH_N10,2024-02-02,361424.56,10
RANKVOL_BENCH_N10,2024-02-05,354744.59,10
RANKVOL_BENCH_N10,2024-02-06,357489.29,10
RANKVOL_BENCH_N10,2024-02-07,355737.48,10
RANKVOL_BENCH_N10,2024-02-08,356926.79,10
RANKVOL_BENCH_N10,2024-02-09,354781.25,10
RANKVOL_BENCH_N10,2024-02-12,359258.91,10
RANKVOL_BENCH_N10,2024-02-13,352664.82,10
RANKVOL_BENCH_N10,2024-02-14,354715.36,10
RANKVOL_BENCH_N10,2024-02-15,356524.29,10
RANKVOL_BENCH_N10,2024-02-16,352580.8,10
RANKVOL_BENCH_N10,2024-02-20,350757.14,10
RANKVOL_BENCH_N10,2024-02-21,351410.97,10
RANKVOL_BENCH_N10,2024-02-22,355620.11,10
RANKVOL_BENCH_N10,2024-02-23,348909.84,10
RANKVOL_BENCH_N10,2024-02-26,346915.46,10
RANKVOL_BENCH_N10,2024-02-27,349734.51,10
RANKVOL_BENCH_N10,2024-02-28,348840.4,10
RANKVOL_BENCH_N10,2024-02-29,351961.73,10
RANKVOL_BENCH_N10,2024-03-01,352320.35,10
RANKVOL_BENCH_N10,2024-03-04,347907.03,10
RANKVOL_BENCH_N10,2024-03-05,348731.64,10
RANKVOL_BENCH_N10,2024-03-06,353284.72,10
RANKVOL_BENCH_N10,2024-03-07,356087.75,10
RANKVOL_BENCH_N10,2024-03-08,355850.99,10
RANKVOL_BENCH_N10,2024-03-11,357669.82,10
RANKVOL_BENCH_N10,2024-03-12,356123.32,10
RANKVOL_BENCH_N10,2024-03-13,356850.24,10
RANKVOL_BENCH_N10,2024-03-14,353836.85,10
RANKVOL_BENCH_N10,2024-03-15,352090.07,10
RANKVOL_BENCH_N10,2024-03-18,353290.13,10
RANKVOL_BENCH_N10,2024-03-19,355254.36,10
RANKVOL_BENCH_N10,2024-03-20,364630.73,10
RANKVOL_BENCH_N10,2024-03-21,363053.52,10
RANKVOL_BENCH_N10,2024-03-22,360591.32,10
RANKVOL_BENCH_N10,2024-03-25,361579.61,9
RANKVOL_BENCH_N10,2024-03-26,359911.63,10
RANKVOL_BENCH_N10,2024-03-27,364205.37,10
RANKVOL_BENCH_N10,2024-03-28,365795.02,10
RANKVOL_BENCH_N10,2024-04-01,364352.7,10
RANKVOL_BENCH_N10,2024-04-02,360725.59,9
RANKVOL_BENCH_N10,2024-04-03,361100.06,9
RANKVOL_BENCH_N10,2024-04-04,355240.99,10
RANKVOL_BENCH_N10,2024-04-05,356641.08,9
RANKVOL_BENCH_N10,2024-04-08,356776.74,10
RANKVOL_BENCH_N10,2024-04-09,357731.5,10
RANKVOL_BENCH_N10,2024-04-10,353444.01,10
RANKVOL_BENCH_N10,2024-04-11,356466.68,10
RANKVOL_BENCH_N10,2024-04-12,352066.18,10
RANKVOL_BENCH_N10,2024-04-15,349293.39,10
RANKVOL_BENCH_N10,2024-04-16,348231.08,10
RANKVOL_BENCH_N10,2024-04-17,347438.51,10
RANKVOL_BENCH_N10,2024-04-18,346863.84,10
RANKVOL_BENCH_N10,2024-04-19,346972.17,10
RANKVOL_BENCH_N10,2024-04-22,349377.13,10
RANKVOL_BENCH_N10,2024-04-23,350386.54,10
RANKVOL_BENCH_N10,2024-04-24,352057.25,10
RANKVOL_BENCH_N10,2024-04-25,352779.19,10
RANKVOL_BENCH_N10,2024-04-26,354399.66,10
RANKVOL_BENCH_N10,2024-04-29,357168.79,10
RANKVOL_BENCH_N10,2024-04-30,349729.17,10
RANKVOL_BENCH_N10,2024-05-01,344320.12,10
RANKVOL_BENCH_N10,2024-05-02,348243.58,10
RANKVOL_BENCH_N10,2024-05-03,351872.15,10
RANKVOL_BENCH_N10,2024-05-06,352805.05,10
RANKVOL_BENCH_N10,2024-05-07,352282.8,10
RANKVOL_BENCH_N10,2024-05-08,354581.73,10
RANKVOL_BENCH_N10,2024-05-09,354824.81,10
RANKVOL_BENCH_N10,2024-05-10,355520.74,10
RANKVOL_BENCH_N10,2024-05-13,358006.56,10
RANKVOL_BENCH_N10,2024-05-14,358916.4,10
RANKVOL_BENCH_N10,2024-05-15,359456.82,10
RANKVOL_BENCH_N10,2024-05-16,362193.3,10
RANKVOL_BENCH_N10,2024-05-17,362918.91,10
RANKVOL_BENCH_N10,2024-05-20,362807.41,10
RANKVOL_BENCH_N10,2024-05-21,361670.44,10
RANKVOL_BENCH_N10,2024-05-22,359549.03,10
RANKVOL_BENCH_N10,2024-05-23,350875.43,10
RANKVOL_BENCH_N10,2024-05-24,353529.25,9
RANKVOL_BENCH_N10,2024-05-28,353566.83,9
RANKVOL_BENCH_N10,2024-05-29,350370.91,9
RANKVOL_BENCH_N10,2024-05-30,354366.84,9
RANKVOL_BENCH_N10,2024-05-31,361473.27,10
RANKVOL_BENCH_N10,2024-06-03,362619.14,10
RANKVOL_BENCH_N10,2024-06-04,363997.25,10
RANKVOL_BENCH_N10,2024-06-05,365329.36,10
RANKVOL_BENCH_N10,2024-06-06,364756.15,10
RANKVOL_BENCH_N10,2024-06-07,362792.8,10
RANKVOL_BENCH_N10,2024-06-10,365083.6,10
RANKVOL_BENCH_N10,2024-06-11,363271.52,10
RANKVOL_BENCH_N10,2024-06-12,362285.2,10
RANKVOL_BENCH_N10,2024-06-13,361603.22,10
RANKVOL_BENCH_N10,2024-06-14,358729.22,10
RANKVOL_BENCH_N10,2024-06-17,363331.98,10
RANKVOL_BENCH_N10,2024-06-18,361084.69,10
RANKVOL_BENCH_N10,2024-06-20,362308.13,10
RANKVOL_BENCH_N10,2024-06-21,362034.37,10
RANKVOL_BENCH_N10,2024-06-24,364806.01,10
RANKVOL_BENCH_N10,2024-06-25,363628.52,10
RANKVOL_BENCH_N10,2024-06-26,366276.61,10
RANKVOL_BENCH_N10,2024-06-27,369836.1,10
RANKVOL_BENCH_N10,2024-06-28,372377.3,10
RANKVOL_BENCH_N10,2024-07-01,373245.68,10
RANKVOL_BENCH_N10,2024-07-02,377313.5,10
RANKVOL_BENCH_N10,2024-07-03,380579.88,10
RANKVOL_BENCH_N10,2024-07-05,381060.86,10
RANKVOL_BENCH_N10,2024-07-08,380657.73,8
RANKVOL_BENCH_N10,2024-07-09,382265.09,7
RANKVOL_BENCH_N10,2024-07-10,383425.54,8
RANKVOL_BENCH_N10,2024-07-11,382902.76,10
RANKVOL_BENCH_N10,2024-07-12,386416.05,10
RANKVOL_BENCH_N10,2024-07-15,383100.53,10
RANKVOL_BENCH_N10,2024-07-16,393110.14,10
RANKVOL_BENCH_N10,2024-07-17,396451.34,10
RANKVOL_BENCH_N10,2024-07-18,396122.73,10
RANKVOL_BENCH_N10,2024-07-19,393161.0,9
RANKVOL_BENCH_N10,2024-07-22,392630.27,7
RANKVOL_BENCH_N10,2024-07-23,391717.41,9
RANKVOL_BENCH_N10,2024-07-24,386469.48,8
RANKVOL_BENCH_N10,2024-07-25,382862.12,7
RANKVOL_BENCH_N10,2024-07-26,397163.31,8
RANKVOL_BENCH_N10,2024-07-29,397500.28,9
RANKVOL_BENCH_N10,2024-07-30,400789.63,10
RANKVOL_BENCH_N10,2024-07-31,405188.51,10
RANKVOL_BENCH_N10,2024-08-01,399992.68,10
RANKVOL_BENCH_N10,2024-08-02,392326.65,10
RANKVOL_BENCH_N10,2024-08-05,384150.25,10
RANKVOL_BENCH_N10,2024-08-06,383775.54,9
RANKVOL_BENCH_N10,2024-08-07,382157.68,10
RANKVOL_BENCH_N10,2024-08-08,384857.98,10
RANKVOL_BENCH_N10,2024-08-09,385422.59,10
RANKVOL_BENCH_N10,2024-08-12,384473.14,10
RANKVOL_BENCH_N10,2024-08-13,399394.5,10
RANKVOL_BENCH_N10,2024-08-14,399273.0,10
RANKVOL_BENCH_N10,2024-08-15,404296.76,10
RANKVOL_BENCH_N10,2024-08-16,405520.79,10
RANKVOL_BENCH_N10,2024-08-19,407520.02,10
RANKVOL_BENCH_N10,2024-08-20,405865.61,10
RANKVOL_BENCH_N10,2024-08-21,407386.68,10
RANKVOL_BENCH_N10,2024-08-22,401329.68,10
RANKVOL_BENCH_N10,2024-08-23,409300.7,10
RANKVOL_BENCH_N10,2024-08-26,409576.48,10
RANKVOL_BENCH_N10,2024-08-27,410281.18,10
RANKVOL_BENCH_N10,2024-08-28,405634.28,9
RANKVOL_BENCH_N10,2024-08-29,406292.41,9
RANKVOL_BENCH_N10,2024-08-30,409483.67,10
RANKVOL_BENCH_N10,2024-09-03,402629.99,10
RANKVOL_BENCH_N10,2024-09-04,404213.64,10
RANKVOL_BENCH_N10,2024-09-05,406174.1,10
RANKVOL_BENCH_N10,2024-09-06,399047.7,10
RANKVOL_BENCH_N10,2024-09-09,403984.28,9
RANKVOL_BENCH_N10,2024-09-10,404485.62,10
RANKVOL_BENCH_N10,2024-09-11,405380.37,10
RANKVOL_BENCH_N10,2024-09-12,407833.54,10
RANKVOL_BENCH_N10,2024-09-13,408571.49,10
RANKVOL_BENCH_N10,2024-09-16,411840.86,10
RANKVOL_BENCH_N10,2024-09-17,411518.16,10
RANKVOL_BENCH_N10,2024-09-18,412294.84,10
RANKVOL_BENCH_N10,2024-09-19,417084.37,10
RANKVOL_BENCH_N10,2024-09-20,412825.08,10
RANKVOL_BENCH_N10,2024-09-23,414986.39,10
RANKVOL_BENCH_N10,2024-09-24,416283.33,10
RANKVOL_BENCH_N10,2024-09-25,412654.72,10
RANKVOL_BENCH_N10,2024-09-26,423091.93,10
RANKVOL_BENCH_N10,2024-09-27,424661.08,10
RANKVOL_BENCH_N10,2024-09-30,421706.61,10
RANKVOL_BENCH_N10,2024-10-01,421911.23,10
RANKVOL_BENCH_N10,2024-10-02,418909.03,8
RANKVOL_BENCH_N10,2024-10-03,417510.92,8
RANKVOL_BENCH_N10,2024-10-04,419950.47,8
RANKVOL_BENCH_N10,2024-10-07,416967.2,10
RANKVOL_BENCH_N10,2024-10-08,414939.67,10
RANKVOL_BENCH_N10,2024-10-09,417474.94,10
RANKVOL_BENCH_N10,2024-10-10,416369.59,10
RANKVOL_BENCH_N10,2024-10-11,420598.93,10
RANKVOL_BENCH_N10,2024-10-14,421206.71,10
RANKVOL_BENCH_N10,2024-10-15,421025.45,10
RANKVOL_BENCH_N10,2024-10-16,424287.09,10
RANKVOL_BENCH_N10,2024-10-17,421208.62,10
RANKVOL_BENCH_N10,2024-10-18,425363.02,10
RANKVOL_BENCH_N10,2024-10-21,421803.64,10
RANKVOL_BENCH_N10,2024-10-22,423315.65,10
RANKVOL_BENCH_N10,2024-10-23,419139.52,10
RANKVOL_BENCH_N10,2024-10-24,419067.62,10
RANKVOL_BENCH_N10,2024-10-25,418010.28,10
RANKVOL_BENCH_N10,2024-10-28,421031.66,10
RANKVOL_BENCH_N10,2024-10-29,417553.91,10
RANKVOL_BENCH_N10,2024-10-30,417623.64,10
RANKVOL_BENCH_N10,2024-10-31,412663.13,10
RANKVOL_BENCH_N10,2024-11-01,415968.02,10
RANKVOL_BENCH_N10,2024-11-04,415405.31,10
RANKVOL_BENCH_N10,2024-11-05,418734.92,10
RANKVOL_BENCH_N10,2024-11-06,422316.13,10
RANKVOL_BENCH_N10,2024-11-07,430277.35,10
RANKVOL_BENCH_N10,2024-11-08,429343.87,10
RANKVOL_BENCH_N10,2024-11-11,429104.53,10
RANKVOL_BENCH_N10,2024-11-12,425304.65,10
RANKVOL_BENCH_N10,2024-11-13,425460.8,10
RANKVOL_BENCH_N10,2024-11-14,421554.45,10
RANKVOL_BENCH_N10,2024-11-15,415811.98,10
RANKVOL_BENCH_N10,2024-11-18,419218.16,10
RANKVOL_BENCH_N10,2024-11-19,418442.95,10
RANKVOL_BENCH_N10,2024-11-20,419179.87,10
RANKVOL_BENCH_N10,2024-11-21,422556.92,10
RANKVOL_BENCH_N10,2024-11-22,427470.42,10
RANKVOL_BENCH_N10,2024-11-25,432770.05,10
RANKVOL_BENCH_N10,2024-11-26,428109.05,10
RANKVOL_BENCH_N10,2024-11-27,428628.16,10
RANKVOL_BENCH_N10,2024-11-29,430357.75,10
RANKVOL_BENCH_N10,2024-12-02,432305.66,10
RANKVOL_BENCH_N10,2024-12-03,430574.0,10
RANKVOL_BENCH_N10,2024-12-04,428077.01,10
RANKVOL_BENCH_N10,2024-12-05,426062.17,10
RANKVOL_BENCH_N10,2024-12-06,427343.11,10
RANKVOL_BENCH_N10,2024-12-09,427351.84,10
RANKVOL_BENCH_N10,2024-12-10,425092.91,10
RANKVOL_BENCH_N10,2024-12-11,427569.79,9
RANKVOL_BENCH_N10,2024-12-12,428219.62,10
RANKVOL_BENCH_N10,2024-12-13,422380.17,10
RANKVOL_BENCH_N10,2024-12-16,419084.17,10
RANKVOL_BENCH_N10,2024-12-17,419598.1,10
RANKVOL_BENCH_N10,2024-12-18,410579.01,10
RANKVOL_BENCH_N10,2024-12-19,410445.29,9
RANKVOL_BENCH_N10,2024-12-20,415065.0,9
RANKVOL_BENCH_N10,2024-12-23,415708.5,10
RANKVOL_BENCH_N10,2024-12-24,417754.02,10
RANKVOL_BENCH_N10,2024-12-26,417312.47,10
RANKVOL_BENCH_N10,2024-12-27,414541.58,10
RANKVOL_BENCH_N10,2024-12-30,410272.79,10
RANKVOL_BENCH_N10,2024-12-31,411620.45,10
RANKVOL_BENCH_N10,2025-01-02,412318.67,10
RANKVOL_BENCH_N10,2025-01-03,414591.56,10
RANKVOL_BENCH_N10,2025-01-06,415641.24,10
RANKVOL_BENCH_N10,2025-01-07,412178.86,10
RANKVOL_BENCH_N10,2025-01-08,410861.6,10
RANKVOL_BENCH_N10,2025-01-10,420453.46,10
RANKVOL_BENCH_N10,2025-01-13,424031.42,10
RANKVOL_BENCH_N10,2025-01-14,427759.27,10
RANKVOL_BENCH_N10,2025-01-15,431659.37,10
RANKVOL_BENCH_N10,2025-01-16,432303.58,10
RANKVOL_BENCH_N10,2025-01-17,433610.77,10
RANKVOL_BENCH_N10,2025-01-21,431155.51,10
RANKVOL_BENCH_N10,2025-01-22,429303.42,10
RANKVOL_BENCH_N10,2025-01-23,433508.66,10
RANKVOL_BENCH_N10,2025-01-24,432845.24,10
RANKVOL_BENCH_N10,2025-01-27,428660.21,10
RANKVOL_BENCH_N10,2025-01-28,428903.62,10
RANKVOL_BENCH_N10,2025-01-29,431576.74,10
RANKVOL_BENCH_N10,2025-01-30,433850.42,10
RANKVOL_BENCH_N10,2025-01-31,430022.71,10
RANKVOL_BENCH_N10,2025-02-03,422703.93,10
RANKVOL_BENCH_N10,2025-02-04,427006.83,9
RANKVOL_BENCH_N10,2025-02-05,430648.09,10
RANKVOL_BENCH_N10,2025-02-06,428576.74,10
RANKVOL_BENCH_N10,2025-02-07,427762.11,10
RANKVOL_BENCH_N10,2025-02-10,437909.22,10
RANKVOL_BENCH_N10,2025-02-11,433054.79,10
RANKVOL_BENCH_N10,2025-02-12,437925.32,10
RANKVOL_BENCH_N10,2025-02-13,446666.74,10
RANKVOL_BENCH_N10,2025-02-14,447582.99,10
RANKVOL_BENCH_N10,2025-02-18,459064.74,10
RANKVOL_BENCH_N10,2025-02-19,458345.71,10
RANKVOL_BENCH_N10,2025-02-20,461137.82,10
RANKVOL_BENCH_N10,2025-02-21,456268.35,10
RANKVOL_BENCH_N10,2025-02-24,457367.82,10
RANKVOL_BENCH_N10,2025-02-25,457494.32,10
RANKVOL_BENCH_N10,2025-02-26,453330.11,10
RANKVOL_BENCH_N10,2025-02-27,453227.81,10
RANKVOL_BENCH_N10,2025-02-28,459955.72,10
RANKVOL_BENCH_N10,2025-03-03,455656.21,10
RANKVOL_BENCH_N10,2025-03-04,449276.48,10
RANKVOL_BENCH_N10,2025-03-05,452578.45,10
RANKVOL_BENCH_N10,2025-03-06,452327.03,10
RANKVOL_BENCH_N10,2025-03-07,460343.22,10
RANKVOL_BENCH_N10,2025-03-10,460881.27,10
RANKVOL_BENCH_N10,2025-03-11,455757.8,10
RANKVOL_BENCH_N10,2025-03-12,452613.57,10
