variant,ticker,entry_date,days,last_date,exit_date,exit_reason,trade_ret
SCORE_RS,JNJ,2020-06-01,37,2020-07-21,2020-07-22,rollback,0.017923823749066647
SCORE_RS,WBA,2020-04-15,84,2020-08-11,2020-08-12,rollback,-0.07155399473222124
SCORE_RS,AMD,2020-06-16,45,2020-08-17,2020-08-18,rollback,0.4860014357501803
SCORE_RS,SCHW,2020-08-12,61,2020-11-04,2020-11-05,rollback,0.14929577464788601
SCORE_RS,MCHP,2020-07-06,92,2020-11-10,2020-11-11,rollback,0.15926550496533687
SCORE_RS,BKR,2020-07-22,82,2020-11-12,2020-11-13,rollback,0.09574468085106425
SCORE_RS,VLO,2020-08-18,63,2020-11-12,2020-11-13,rollback,-0.1337556561085963
SCORE_RS,SYY,2020-06-24,105,2020-11-18,2020-11-19,rollback,0.2584230022931726
SCORE_RS,KMI,2020-11-11,7,2020-11-18,2020-11-19,rollback,0.04820198928844688
SCORE_RS,CSCO,2020-06-29,115,2020-12-08,2020-12-09,rollback,-0.04035390591281762
SCORE_RS,WDC,2020-11-16,18,2020-12-09,2020-12-10,rollback,0.1722560975609757
SCORE_RS,EXPD,2020-11-19,23,2020-12-21,2020-12-22,rollback,0.050227803089231804
SCORE_RS,GILD,2020-06-25,141,2021-01-13,2021-01-14,rollback,-0.1868073878627965
SCORE_RS,AES,2020-12-09,30,2021-01-21,2021-01-22,rollback,0.28139754485363566
SCORE_RS,DXCM,2020-06-11,168,2021-02-08,2021-02-09,rollback,0.07341269841269837
SCORE_RS,LOW,2020-12-10,71,2021-03-23,2021-03-24,rollback,0.13561978807448694
SCORE_RS,SWK,2020-07-01,188,2021-03-29,2021-03-30,rollback,0.43150193659446434
SCORE_RS,WHR,2020-11-19,89,2021-03-29,2021-03-30,rollback,0.12213660974593998
SCORE_RS,ZTS,2021-01-22,48,2021-03-30,2021-03-31,rollback,-0.0432432432432438
SCORE_RS,BLL,2021-03-30,7,2021-04-07,2021-04-08,rollback,0.023831996224633833
SCORE_RS,NFLX,2021-03-24,14,2021-04-12,2021-04-13,rollback,0.04350106785567087
SCORE_RS,TPR,2021-04-08,9,2021-04-19,2021-04-20,rollback,0.04038059874680866
SCORE_RS,FITB,2020-12-22,90,2021-04-30,2021-05-03,rollback,0.5020153902528386
SCORE_RS,APA,2021-02-09,58,2021-04-30,2021-05-03,rollback,0.1495750708215291
SCORE_RS,VZ,2021-05-03,6,2021-05-07,2021-05-10,rollback,0.014597286622016314
SCORE_RS,ABBV,2021-03-30,31,2021-05-11,2021-05-12,rollback,0.07477072805539953
SCORE_RS,ATVI,2021-05-12,9,2021-05-21,2021-05-24,rollback,0.01750106067034385
SCORE_RS,CCL,2021-05-03,24,2021-06-03,2021-06-04,rollback,0.10349750178443995
SCORE_RS,ADI,2021-05-10,19,2021-06-03,2021-06-04,rollback,0.035452400688643415
SCORE_RS,BA,2021-05-24,9,2021-06-03,2021-06-04,rollback,0.06961809985540524
SCORE_RS,ILMN,2021-04-20,42,2021-06-16,2021-06-17,rollback,0.10442226812333621
SCORE_RS,NRG,2021-06-04,12,2021-06-18,2021-06-21,rollback,0.08384458077709622
SCORE_RS,LB,2020-11-16,155,2021-06-28,2021-06-29,rollback,1.0391205025699635
SCORE_RS,PAYC,2020-11-05,164,2021-06-30,2021-07-01,rollback,-0.08058496458222186
SCORE_RS,TFC,2020-07-17,273,2021-08-13,2021-08-16,rollback,0.534320323014805
SCORE_RS,UNP,2021-06-04,52,2021-08-16,2021-08-17,rollback,0.0010595558694992402
SCORE_RS,PFG,2021-06-04,53,2021-08-17,2021-08-18,rollback,0.002129277566540022
SCORE_RS,SCHW,2021-06-17,44,2021-08-17,2021-08-18,rollback,-0.02549231184245948
SCORE_RS,LOW,2021-08-17,12,2021-08-31,2021-09-01,rollback,0.09134076721976214
SCORE_RS,EA,2021-08-18,13,2021-09-02,2021-09-03,rollback,0.028522775649212573
SCORE_RS,UNM,2021-04-13,112,2021-09-17,2021-09-20,index_drop,-0.15772759350740995
SCORE_RS,FANG,2021-09-03,32,2021-10-18,2021-10-19,rollback,0.4363229521067786
SCORE_RS,WFC,2021-09-20,28,2021-10-26,2021-10-27,rollback,0.11614479236064823
SCORE_RS,REG,2021-01-14,206,2021-11-04,2021-11-05,rollback,0.5969436485195785
SCORE_RS,GPS,2021-03-31,156,2021-11-08,2021-11-09,rollback,-0.18522200132538036
SCORE_RS,MDLZ,2021-08-16,61,2021-11-08,2021-11-09,rollback,-0.025511811023621545
SCORE_RS,AMAT,2021-10-19,25,2021-11-19,2021-11-22,rollback,0.13252831320783032
SCORE_RS,INCY,2021-06-21,115,2021-11-30,2021-12-01,rollback,-0.19450367211561204
SCORE_RS,INTC,2021-06-29,115,2021-12-08,2021-12-09,rollback,-0.10860121633362196
SCORE_RS,ORLY,2021-11-05,27,2021-12-13,2021-12-14,rollback,0.05546227985692331
SCORE_RS,CPB,2021-11-09,31,2021-12-21,2021-12-22,rollback,0.03025866276232314
SCORE_RS,NLOK,2021-11-09,37,2021-12-30,2021-12-31,rollback,0.008083140877597872
SCORE_RS,NTAP,2021-12-02,21,2021-12-30,2021-12-31,rollback,0.028920524604864495
SCORE_RS,ROL,2021-08-18,97,2022-01-03,2022-01-04,rollback,-0.11850092372657628
SCORE_RS,BMY,2021-10-27,48,2022-01-03,2022-01-04,rollback,0.05398457583547556
SCORE_RS,SO,2021-11-22,31,2022-01-04,2022-01-05,rollback,0.08084358523725843
SCORE_RS,OXY,2022-01-04,3,2022-01-05,2022-01-06,rollback,0.05124960455552041
SCORE_RS,NUE,2022-01-05,3,2022-01-06,2022-01-07,rollback,-0.00743368812299372
SCORE_RS,CINF,2022-01-07,3,2022-01-10,2022-01-11,rollback,0.02014573510501494
SCORE_RS,DISCA,2021-07-01,136,2022-01-11,2022-01-12,rollback,-0.07256752359258123
SCORE_RS,DISCK,2021-09-01,94,2022-01-12,2022-01-13,rollback,0.010810810810811144
SCORE_RS,MDT,2021-12-14,25,2022-01-18,2022-01-19,rollback,-0.04346664291440261
SCORE_RS,EA,2022-01-19,5,2022-01-24,2022-01-25,rollback,-0.014389020070838199
SCORE_RS,LVS,2022-01-12,12,2022-01-27,2022-01-28,rollback,0.07847133757961755
SCORE_RS,CAH,2022-01-28,10,2022-02-09,2022-02-10,rollback,0.026205049732211494
SCORE_RS,PENN,2021-12-22,37,2022-02-11,2022-02-14,rollback,-0.02560000000000029
SCORE_RS,TPR,2022-01-07,26,2022-02-11,2022-02-14,rollback,-0.04225352112676062
SCORE_RS,VIAC,2021-12-31,33,2022-02-16,2022-02-16,delisted,-0.05026713243604275
SCORE_RS,GNRC,2022-02-10,7,2022-02-17,2022-02-18,rollback,0.056076388888888884
SCORE_RS,BBY,2022-01-25,30,2022-03-07,2022-03-08,rollback,0.053730738037307546
SCORE_RS,MO,2022-02-14,16,2022-03-07,2022-03-08,rollback,0.050228310502282936
SCORE_RS,CTRA,2021-12-09,62,2022-03-08,2022-03-09,rollback,0.25550660792951474
SCORE_RS,HRL,2022-02-14,18,2022-03-09,2022-03-10,rollback,0.04329725228975856
SCORE_RS,SLB,2022-03-08,3,2022-03-09,2022-03-10,rollback,0.0011614401858304202
SCORE_RS,PYPL,2022-01-04,56,2022-03-23,2022-03-24,rollback,-0.4090816326530611
SCORE_RS,MOH,2022-03-10,11,2022-03-23,2022-03-24,rollback,0.07817863851285667
SCORE_RS,TWTR,2021-12-31,64,2022-03-31,2022-04-01,rollback,-0.1168245376635092
SCORE_RS,EBAY,2022-01-12,56,2022-03-31,2022-04-01,rollback,-0.13458950201884368
SCORE_RS,PG,2022-02-18,30,2022-03-31,2022-04-01,rollback,-0.037492163009403834
SCORE_RS,WELL,2022-02-17,34,2022-04-05,2022-04-06,rollback,0.1478365384615381
SCORE_RS,VLO,2022-03-09,25,2022-04-11,2022-04-12,rollback,0.1725714285714286
SCORE_RS,VRSK,2022-03-10,24,2022-04-11,2022-04-12,rollback,0.17565773430514553
SCORE_RS,ZTS,2022-04-04,7,2022-04-11,2022-04-12,rollback,0.005074814272261197
SCORE_RS,MKC,2022-04-01,10,2022-04-13,2022-04-14,rollback,0.02129787021297913
SCORE_RS,NRG,2022-04-07,11,2022-04-21,2022-04-22,rollback,0.006377551020407823
SCORE_RS,TAP,2022-04-12,9,2022-04-22,2022-04-25,rollback,0.01645234493192138
SCORE_RS,DRI,2022-04-13,8,2022-04-22,2022-04-25,rollback,0.017668655346489093
SCORE_RS,LYB,2022-04-13,8,2022-04-22,2022-04-25,rollback,0.007415254237288282
SCORE_RS,PTC,2022-01-13,81,2022-05-09,2022-05-10,rollback,-0.09837972579975096
SCORE_RS,LUMN,2022-05-10,8,2022-05-18,2022-05-19,rollback,0.014336917562723706
SCORE_RS,CERN,2022-04-25,31,2022-06-07,2022-06-07,delisted,0.013344720828440959
SCORE_RS,EA,2022-04-25,33,2022-06-08,2022-06-09,rollback,0.08298755186722029
SCORE_RS,LVS,2022-03-25,54,2022-06-09,2022-06-10,rollback,-0.13358490566037662
SCORE_RS,HSY,2022-06-13,8,2022-06-22,2022-06-23,rollback,0.02311153208619454
SCORE_RS,CME,2022-06-16,6,2022-06-23,2022-06-24,rollback,0.05974763087214341
SCORE_RS,BMY,2022-06-08,17,2022-06-30,2022-07-01,rollback,0.006011500261369873
SCORE_RS,MRNA,2022-06-23,15,2022-07-13,2022-07-14,rollback,0.24404586886209967
SCORE_RS,CTXS,2022-04-04,71,2022-07-14,2022-07-15,rollback,0.013932806324110425
SCORE_RS,NXPI,2022-07-14,4,2022-07-18,2022-07-19,rollback,0.06054927302100177
SCORE_RS,NCLH,2022-04-14,68,2022-07-21,2022-07-22,rollback,-0.4131238447319784
SCORE_RS,CCL,2022-07-19,4,2022-07-21,2022-07-22,rollback,-0.011976047904191378
SCORE_RS,MPWR,2022-07-15,8,2022-07-25,2022-07-26,rollback,0.05841856318565686
SCORE_RS,F,2022-03-25,85,2022-07-26,2022-07-27,rollback,-0.23835125448028693
SCORE_RS,MRO,2022-07-26,6,2022-08-01,2022-08-02,rollback,0.01820491109229483
SCORE_RS,WBA,2022-03-09,102,2022-08-02,2022-08-03,rollback,-0.1861471861471855
SCORE_RS,SCHW,2022-07-22,13,2022-08-08,2022-08-09,rollback,0.08584503708379398
SCORE_RS,EPAM,2022-06-24,33,2022-08-09,2022-08-10,rollback,0.3490115041791313
SCORE_RS,IP,2022-08-10,5,2022-08-15,2022-08-16,rollback,0.026839426191578086
SCORE_RS,VTRS,2022-08-09,7,2022-08-16,2022-08-17,rollback,0.09570193716912123
SCORE_RS,CCL,2022-08-03,12,2022-08-17,2022-08-18,rollback,0.11157894736842122
SCORE_RS,GE,2022-04-22,83,2022-08-18,2022-08-19,rollback,-0.1363190054038781
SCORE_RS,CMG,2022-07-01,36,2022-08-19,2022-08-22,rollback,0.2595232243794552
SCORE_RS,APA,2022-08-19,10,2022-08-31,2022-09-01,rollback,0.06793281797452844
SCORE_RS,GILD,2022-09-02,8,2022-09-13,2022-09-14,rollback,-0.009686346863468698
SCORE_RS,LLY,2022-08-18,32,2022-09-30,2022-10-03,rollback,0.02917127071823189
SCORE_RS,LVS,2022-08-25,33,2022-10-10,2022-10-11,rollback,0.011957369378736926
SCORE_RS,CTRA,2022-08-17,43,2022-10-14,2022-10-17,rollback,-0.02586793737236115
SCORE_RS,AIZ,2022-05-19,107,2022-10-19,2022-10-20,rollback,-0.18970262831237406
SCORE_RS,AAL,2022-08-02,58,2022-10-20,2022-10-21,rollback,-0.04911032028469753
SCORE_RS,FCX,2022-10-04,16,2022-10-24,2022-10-25,rollback,0.016971713810316036
SCORE_RS,PFE,2022-07-27,67,2022-10-27,2022-10-28,rollback,-0.11474778590681523
SCORE_RS,HCA,2022-10-25,6,2022-10-31,2022-11-01,rollback,0.04069214679596844
SCORE_RS,UNH,2022-10-17,14,2022-11-02,2022-11-03,rollback,0.04635531347780719
SCORE_RS,CCL,2022-10-21,10,2022-11-02,2022-11-03,rollback,0.051702395964690506
SCORE_RS,ANET,2022-10-28,10,2022-11-09,2022-11-10,rollback,0.09017834714895767
SCORE_RS,J,2022-11-04,5,2022-11-09,2022-11-10,rollback,0.03682452684764881
SCORE_RS,AKAM,2022-11-10,6,2022-11-16,2022-11-17,rollback,-0.027233115468409785
SCORE_RS,MTCH,2022-11-03,12,2022-11-17,2022-11-18,rollback,0.058953900709219687
SCORE_RS,WYNN,2022-11-01,16,2022-11-21,2022-11-22,rollback,0.1083457526080478
SCORE_RS,BAX,2022-08-16,74,2022-11-28,2022-11-29,rollback,-0.10813878080415151
SCORE_RS,CTLT,2022-07-22,96,2022-12-05,2022-12-06,rollback,-0.541576479076479
SCORE_RS,WM,2022-10-20,33,2022-12-05,2022-12-06,rollback,0.031088401871459892
SCORE_RS,CBOE,2022-11-18,12,2022-12-05,2022-12-06,rollback,0.026379282612192245
SCORE_RS,MO,2022-11-29,6,2022-12-05,2022-12-06,rollback,0.04242156429518329
SCORE_RS,TSN,2022-11-22,36,2023-01-12,2023-01-13,rollback,-0.0394756442723071
SCORE_RS,TER,2022-12-09,26,2023-01-17,2023-01-18,rollback,0.04432281605494803
SCORE_RS,AAL,2022-12-07,33,2023-01-24,2023-01-25,rollback,0.12148876404494424
SCORE_RS,CHRW,2022-11-18,46,2023-01-25,2023-01-26,rollback,0.01085271317829517
SCORE_RS,STT,2022-12-08,40,2023-02-03,2023-02-06,rollback,0.1166997026759169
SCORE_RS,TXT,2022-12-07,44,2023-02-08,2023-02-09,rollback,0.01922028353326022
SCORE_RS,TSLA,2023-01-18,23,2023-02-16,2023-02-17,rollback,0.46450148291897064
SCORE_RS,MOS,2022-10-11,102,2023-03-07,2023-03-08,rollback,0.04651611657981225
SCORE_RS,APA,2023-01-13,57,2023-04-04,2023-04-05,rollback,-0.1611689174230687
SCORE_RS,RTX,2023-01-25,50,2023-04-04,2023-04-05,rollback,-0.000604229607251594
SCORE_RS,TRGP,2023-02-09,47,2023-04-17,2023-04-18,rollback,0.01790450928382059
SCORE_RS,CMCSA,2023-02-17,54,2023-05-04,2023-05-05,rollback,0.021657013346764398
SCORE_RS,AAL,2023-03-08,53,2023-05-19,2023-05-22,rollback,-0.09110298598415567
SCORE_RS,LNC,2023-04-18,38,2023-06-08,2023-06-09,rollback,0.0650056625141564
SCORE_RS,ADI,2023-06-09,5,2023-06-14,2023-06-15,rollback,0.04097779232825882
SCORE_RS,CEG,2023-04-06,51,2023-06-16,2023-06-20,rollback,0.21563764521603024
SCORE_RS,PYPL,2022-09-15,193,2023-06-21,2023-06-22,rollback,-0.2900105152471093
SCORE_RS,INTC,2023-05-22,22,2023-06-21,2023-06-22,rollback,0.09514237855946406
SCORE_RS,WTW,2022-04-26,293,2023-06-23,2023-06-26,rollback,-0.026570855614974964
SCORE_RS,GL,2023-02-06,109,2023-07-12,2023-07-13,rollback,-0.07896488600432683
SCORE_RS,PSA,2023-06-27,15,2023-07-17,2023-07-18,rollback,0.03900452176314184
SCORE_RS,EXR,2023-04-05,72,2023-07-18,2023-07-19,rollback,-0.057223088923556875
SCORE_RS,ED,2023-06-22,26,2023-07-27,2023-07-28,rollback,0.03225806451612856
SCORE_RS,ELV,2023-01-26,130,2023-08-01,2023-08-02,rollback,-0.05029307619981249
SCORE_RS,PXD,2023-06-20,31,2023-08-01,2023-08-02,rollback,0.10943506398715397
SCORE_RS,MRNA,2023-07-13,37,2023-08-31,2023-09-01,rollback,-0.09729687006006948
SCORE_RS,PANW,2023-07-18,41,2023-09-12,2023-09-13,rollback,-0.026926462350963853
SCORE_RS,V,2023-08-02,56,2023-10-18,2023-10-19,rollback,-0.004861082009806061
SCORE_RS,NKE,2023-06-15,93,2023-10-25,2023-10-26,rollback,-0.08629169274792192
SCORE_RS,C,2023-07-19,79,2023-11-06,2023-11-07,rollback,-0.11427357689040007
SCORE_RS,RCL,2023-07-28,72,2023-11-06,2023-11-07,rollback,-0.18630630630630618
SCORE_RS,EPAM,2022-11-11,251,2023-11-09,2023-11-10,rollback,-0.3182571428571441
SCORE_RS,KMX,2023-08-02,77,2023-11-16,2023-11-17,rollback,-0.2182101727447212
SCORE_RS,KEY,2023-09-01,58,2023-11-21,2023-11-22,rollback,0.06217162872154103
SCORE_RS,WDC,2023-11-07,12,2023-11-21,2023-11-22,rollback,0.08383932741709499
SCORE_RS,CMG,2023-06-22,111,2023-11-27,2023-11-28,rollback,0.06814886418559762
SCORE_RS,ELV,2023-11-07,17,2023-11-29,2023-11-30,rollback,0.024446878422782037
SCORE_RS,WEC,2023-11-28,7,2023-12-05,2023-12-06,rollback,0.023465045592705236
SCORE_RS,NEM,2023-05-05,150,2023-12-06,2023-12-07,rollback,-0.17749897161661787
SCORE_RS,MRK,2023-10-26,31,2023-12-07,2023-12-08,rollback,0.006692531522793699
SCORE_RS,JNJ,2023-11-17,15,2023-12-07,2023-12-08,rollback,0.032348057123879226
SCORE_RS,BMY,2023-12-06,9,2023-12-15,2023-12-18,rollback,0.016494435612082636
SCORE_RS,ZION,2023-09-13,69,2023-12-18,2023-12-19,rollback,0.15503875968992298
SCORE_RS,REGN,2023-11-30,14,2023-12-18,2023-12-19,rollback,0.05072802976175894
SCORE_RS,AMD,2023-12-08,10,2023-12-20,2023-12-21,rollback,0.06638876022850071
SCORE_RS,ODFL,2023-12-18,9,2023-12-28,2023-12-29,rollback,0.0325635278414389
SCORE_RS,ALB,2023-12-08,16,2023-12-29,2024-01-02,rollback,0.10852713178294593
SCORE_RS,MKTX,2023-11-10,36,2024-01-02,2024-01-03,rollback,0.2646902654867256
SCORE_RS,T,2023-12-29,7,2024-01-08,2024-01-09,rollback,0.020444978953698012
SCORE_RS,LLY,2024-01-02,12,2024-01-17,2024-01-18,rollback,0.07041574059716371
SCORE_RS,AAL,2024-01-09,16,2024-01-30,2024-01-31,rollback,-0.001378359751895375
SCORE_RS,XOM,2023-10-19,72,2024-01-31,2024-02-01,rollback,-0.08117459190915499
SCORE_RS,FFIV,2024-01-18,11,2024-01-31,2024-02-01,rollback,0.028908521583538294
SCORE_RS,ALGN,2024-02-01,10,2024-02-13,2024-02-14,rollback,-0.02531353135313541
SCORE_RS,F,2024-01-31,12,2024-02-14,2024-02-15,rollback,0.050170068027211245
SCORE_RS,EQT,2023-12-19,48,2024-02-27,2024-02-28,rollback,-0.04926108374384297
SCORE_RS,MRO,2023-12-22,46,2024-02-28,2024-02-29,rollback,-0.026516673362796173
SCORE_RS,GPC,2023-12-07,58,2024-02-29,2024-03-01,rollback,0.09489480653229299
SCORE_RS,CBOE,2024-02-14,12,2024-02-29,2024-03-01,rollback,0.029934668523080354
SCORE_RS,AMD,2024-02-15,18,2024-03-11,2024-03-12,rollback,0.11934799598079748
SCORE_RS,APD,2023-11-22,78,2024-03-14,2024-03-15,rollback,-0.12274251108467615
SCORE_RS,PARA,2024-02-01,36,2024-03-21,2024-03-22,rollback,-0.2053691275167785
SCORE_RS,CVS,2024-03-15,6,2024-03-21,2024-03-22,rollback,0.03677248677248701
SCORE_RS,MS,2024-02-29,18,2024-03-22,2024-03-25,rollback,0.06104751994450264
SCORE_RS,LMT,2023-11-22,85,2024-03-25,2024-03-26,rollback,-0.0022346368715088216
SCORE_RS,APA,2023-12-19,68,2024-03-26,2024-03-27,rollback,-0.0793248945147671
SCORE_RS,VFC,2024-03-01,23,2024-04-02,2024-04-03,index_drop,-0.13459196102314275
SCORE_RS,AES,2024-03-22,14,2024-04-10,2024-04-11,rollback,0.1214777708202881
SCORE_RS,TEL,2024-03-27,11,2024-04-10,2024-04-11,rollback,0.02136901842639971
SCORE_RS,FITB,2024-03-01,48,2024-05-07,2024-05-08,rollback,0.10240610328638566
SCORE_RS,ICE,2024-04-03,29,2024-05-10,2024-05-13,rollback,-0.021335469307507404
SCORE_RS,SMCI,2024-03-26,38,2024-05-16,2024-05-17,rollback,-0.14885004599815954
SCORE_RS,PANW,2024-04-11,30,2024-05-21,2024-05-22,rollback,0.10407896133300287
SCORE_RS,CCL,2024-02-28,71,2024-06-06,2024-06-07,rollback,0.045801526717557994
SCORE_RS,WMT,2024-04-11,45,2024-06-12,2024-06-13,rollback,0.09135802469135856
SCORE_RS,ILMN,2024-03-22,64,2024-06-21,2024-06-24,index_drop,-0.20157641220259837
SCORE_RS,MKTX,2024-03-12,86,2024-07-12,2024-07-15,rollback,-0.042658063359770404
SCORE_RS,GEHC,2024-05-13,47,2024-07-18,2024-07-19,rollback,-0.03170818929550656
SCORE_RS,HST,2024-05-17,43,2024-07-18,2024-07-19,rollback,-0.05723370429252794
SCORE_RS,ETSY,2024-07-15,5,2024-07-18,2024-07-19,rollback,0.0322950819672132
SCORE_RS,WBD,2024-01-03,142,2024-07-25,2024-07-26,rollback,-0.29442508710801296
SCORE_RS,ORLY,2024-07-22,12,2024-08-05,2024-08-06,rollback,0.04745521804347841
SCORE_RS,LULU,2024-06-07,54,2024-08-22,2024-08-23,rollback,-0.17460070363336266
SCORE_RS,MPWR,2024-07-19,31,2024-08-29,2024-08-30,rollback,0.11223855384940151
SCORE_RS,UAL,2024-07-22,32,2024-09-03,2024-09-04,rollback,-0.07281964436917865
SCORE_RS,HBAN,2024-08-23,9,2024-09-04,2024-09-05,rollback,0.0355896720167479
SCORE_RS,LUV,2024-07-26,33,2024-09-10,2024-09-11,rollback,0.04665242165242245
SCORE_RS,CHD,2024-08-07,26,2024-09-11,2024-09-12,rollback,0.01687888658572656
SCORE_RS,PEG,2024-09-11,8,2024-09-19,2024-09-20,rollback,0.04705736280109263
SCORE_RS,MNST,2024-09-04,14,2024-09-20,2024-09-23,rollback,0.061592700124429633
SCORE_RS,FSLR,2024-09-12,10,2024-09-24,2024-09-25,rollback,0.03370644139387524
SCORE_RS,CVS,2024-09-05,20,2024-10-01,2024-10-02,rollback,0.058991596638655386
SCORE_RS,OXY,2024-08-30,29,2024-10-09,2024-10-10,rollback,-0.04733520336605945
SCORE_RS,GNRC,2024-09-25,18,2024-10-17,2024-10-18,rollback,0.12382403604081094
SCORE_RS,ALGN,2024-06-13,117,2024-11-26,2024-11-27,rollback,-0.12806632344034008
SCORE_RS,LKQ,2024-10-18,29,2024-11-26,2024-11-27,rollback,-0.009627565239422542
SCORE_RS,LLY,2024-11-27,7,2024-12-05,2024-12-06,rollback,0.050195401715474874
SCORE_RS,CTLT,2024-06-24,123,2024-12-13,2024-12-16,rollback,0.12353982300884869
SCORE_RS,HII,2024-10-02,77,2025-01-22,2025-01-23,rollback,-0.2218073470619294
SCORE_RS,PLTR,2025-01-23,6,2025-01-29,2025-01-30,rollback,0.05234087322461867
SCORE_RS,NKE,2024-09-23,91,2025-01-31,2025-02-03,rollback,-0.12295081967213084
SCORE_RS,RTX,2024-11-27,49,2025-02-07,2025-02-10,rollback,0.058079973562458864
SCORE_RS,GILD,2024-12-06,43,2025-02-07,2025-02-10,rollback,0.02716577540106968
SCORE_RS,MO,2025-02-03,8,2025-02-11,2025-02-12,rollback,0.029038461538461124
SCORE_RS,FCX,2025-02-10,6,2025-02-14,2025-02-18,rollback,0.015432098765432167
SCORE_RS,MU,2025-02-18,3,2025-02-19,2025-02-20,rollback,0.013104691382082034
SCORE_RS,INTC,2025-02-12,9,2025-02-24,2025-02-25,rollback,0.1014558689717926
SCORE_RS,WBA,2025-02-25,3,2025-02-26,2025-02-27,rollback,0.07241063244729595
SCORE_RS,ADM,2024-05-08,211,2025-03-11,2025-03-12,rollback,-0.21632653061224572
SCORE_RS,DG,2024-05-22,201,2025-03-11,2025-03-12,rollback,-0.44192185850052834
SCORE_RS,CTRA,2025-03-13,12,2025-03-27,2025-03-28,rollback,0.05421463052358
SCORE_RS,LW,2024-12-16,77,2025-04-07,2025-04-08,rollback,-0.2764616935483861
SCORE_RS,HUM,2025-04-09,5,2025-04-14,2025-04-15,rollback,0.01695877385936262
SCORE_RS,CMG,2025-01-30,62,2025-04-28,2025-04-29,rollback,-0.13647219379051456
SCORE_RS,GOOGL,2025-04-15,10,2025-04-28,2025-04-29,rollback,0.0075412411626079034
SCORE_RS,VST,2025-02-20,49,2025-04-29,2025-04-30,rollback,-0.2531940298507461
SCORE_RS,MU,2025-03-13,38,2025-05-05,2025-05-06,rollback,-0.1613793103448271
SCORE_RS,JNPR,2024-03-25,283,2025-05-08,2025-05-09,rollback,-0.014324324324324178
SCORE_RS,WBD,2025-04-29,12,2025-05-13,2025-05-14,rollback,0.05494505494505475
SCORE_RS,DXCM,2024-09-20,164,2025-05-15,2025-05-16,rollback,0.1942706160478367
SCORE_RS,ANET,2025-02-10,71,2025-05-20,2025-05-21,rollback,-0.226916666666667
SCORE_RS,LUV,2025-02-27,60,2025-05-21,2025-05-22,rollback,0.025915127955943085
SCORE_RS,ODFL,2025-03-28,39,2025-05-21,2025-05-22,rollback,-0.03227993632450943
SCORE_RS,FSLR,2025-05-09,10,2025-05-21,2025-05-22,rollback,0.1926331879357266
SCORE_RS,DG,2025-05-16,5,2025-05-21,2025-05-22,rollback,0.09122825969536574
SCORE_RS,MTCH,2025-05-23,13,2025-06-10,2025-06-11,rollback,0.09559834938101819
SCORE_RS,FCX,2025-05-27,12,2025-06-10,2025-06-11,rollback,0.05735820132856362
SCORE_RS,ALB,2025-04-30,32,2025-06-12,2025-06-13,rollback,0.07368421052631646
SCORE_RS,TRGP,2025-05-14,24,2025-06-16,2025-06-17,rollback,0.02368966538347661
SCORE_RS,HSY,2025-05-06,31,2025-06-17,2025-06-18,rollback,0.0160572528265579
SCORE_RS,NEM,2025-05-22,21,2025-06-20,2025-06-23,rollback,0.10950570342205324
SCORE_RS,KMI,2025-06-23,8,2025-07-01,2025-07-02,rollback,0.0038979447200564454
SCORE_RS,MRNA,2025-05-23,30,2025-07-07,2025-07-08,rollback,0.15028680688336626
SCORE_RS,HUM,2025-05-21,50,2025-07-31,2025-08-01,rollback,-0.0010609548593729645
SCORE_RS,GL,2024-10-10,211,2025-08-13,2025-08-14,rollback,0.2976679104477613
SCORE_RS,HPQ,2025-07-02,32,2025-08-14,2025-08-15,rollback,0.059030492572321513
SCORE_RS,PLTR,2025-07-08,29,2025-08-14,2025-08-15,rollback,0.29508196721311397
SCORE_RS,APTV,2025-06-11,51,2025-08-21,2025-08-22,rollback,0.05790960451977356
SCORE_RS,UNH,2025-08-14,10,2025-08-26,2025-08-27,rollback,0.10454069350778195
SCORE_RS,SLB,2025-08-22,4,2025-08-26,2025-08-27,rollback,0.03735294117647059
SCORE_RS,ENPH,2025-06-11,55,2025-08-27,2025-08-28,rollback,-0.16597328662141475
SCORE_RS,INTC,2025-04-29,87,2025-08-29,2025-09-02,rollback,0.17577548005908405
SCORE_RS,STX,2025-08-01,22,2025-08-29,2025-09-02,rollback,0.07205268648930652
SCORE_RS,LLY,2025-08-27,8,2025-09-05,2025-09-08,rollback,-0.009837711680416583
SCORE_RS,SYY,2025-09-02,6,2025-09-08,2025-09-09,rollback,0.010704505850136936
SCORE_RS,HSY,2025-09-02,13,2025-09-17,2025-09-18,rollback,0.027937819328188063
SCORE_RS,ORCL,2025-09-09,14,2025-09-25,2025-09-26,rollback,0.22113861798783052
SCORE_RS,CEG,2025-06-13,84,2025-10-10,2025-10-13,rollback,0.265536723163843
SCORE_RS,JKHY,2025-10-13,5,2025-10-16,2025-10-17,rollback,0.013541185018825841
SCORE_RS,EL,2025-08-28,39,2025-10-21,2025-10-22,rollback,0.051127819548872244
SCORE_RS,WBD,2025-10-22,6,2025-10-28,2025-10-29,rollback,0.011605415860735269
SCORE_RS,JPM,2025-08-15,65,2025-11-13,2025-11-14,rollback,0.042972459639127214
SCORE_RS,LUV,2025-09-18,52,2025-11-28,2025-12-01,rollback,0.0723602484472059
SCORE_RS,BA,2025-08-27,70,2025-12-03,2025-12-04,rollback,-0.13812882392930015
