run,date,equity,n_pos
SCORE_R_N5,2022-03-30,361429.51,5
SCORE_R_N5,2022-03-31,358580.68,5
SCORE_R_N5,2022-04-01,362913.21,5
SCORE_R_N5,2022-04-04,364659.81,5
SCORE_R_N5,2022-04-05,362152.8,5
SCORE_R_N5,2022-04-06,361956.0,4
SCORE_R_N5,2022-04-07,362675.67,5
SCORE_R_N5,2022-04-08,362511.76,5
SCORE_R_N5,2022-04-11,358172.93,5
SCORE_R_N5,2022-04-12,358961.52,5
SCORE_R_N5,2022-04-13,361440.17,5
SCORE_R_N5,2022-04-14,363405.14,5
SCORE_R_N5,2022-04-18,362196.84,5
SCORE_R_N5,2022-04-19,369489.9,5
SCORE_R_N5,2022-04-20,371599.38,5
SCORE_R_N5,2022-04-21,359868.34,5
SCORE_R_N5,2022-04-22,346117.78,5
SCORE_R_N5,2022-04-25,345759.59,5
SCORE_R_N5,2022-04-26,334790.33,5
SCORE_R_N5,2022-04-27,339043.71,5
SCORE_R_N5,2022-04-28,345869.15,5
SCORE_R_N5,2022-04-29,338617.66,5
SCORE_R_N5,2022-05-02,341533.39,5
SCORE_R_N5,2022-05-03,339816.1,5
SCORE_R_N5,2022-05-04,349317.08,5
SCORE_R_N5,2022-05-05,335776.92,5
SCORE_R_N5,2022-05-06,328204.85,5
SCORE_R_N5,2022-05-09,315995.22,5
SCORE_R_N5,2022-05-10,313327.6,5
SCORE_R_N5,2022-05-11,310570.91,5
SCORE_R_N5,2022-05-12,307925.29,5
SCORE_R_N5,2022-05-13,320573.08,5
SCORE_R_N5,2022-05-16,318080.45,5
SCORE_R_N5,2022-05-17,328536.94,5
SCORE_R_N5,2022-05-18,315443.91,5
SCORE_R_N5,2022-05-19,311706.83,5
SCORE_R_N5,2022-05-20,311301.68,5
SCORE_R_N5,2022-05-23,314331.56,5
SCORE_R_N5,2022-05-24,308390.73,5
SCORE_R_N5,2022-05-25,311906.82,5
SCORE_R_N5,2022-05-26,320837.77,5
SCORE_R_N5,2022-05-27,327034.68,5
SCORE_R_N5,2022-05-31,327743.52,5
SCORE_R_N5,2022-06-01,327777.75,5
SCORE_R_N5,2022-06-02,336990.66,5
SCORE_R_N5,2022-06-03,332370.18,5
SCORE_R_N5,2022-06-06,335194.28,5
SCORE_R_N5,2022-06-07,339117.87,5
SCORE_R_N5,2022-06-08,337878.6,5
SCORE_R_N5,2022-06-09,327613.16,5
SCORE_R_N5,2022-06-10,319596.07,2
SCORE_R_N5,2022-06-13,316913.9,3
SCORE_R_N5,2022-06-14,315296.06,3
SCORE_R_N5,2022-06-15,315862.32,3
SCORE_R_N5,2022-06-16,313808.78,5
SCORE_R_N5,2022-06-17,312917.38,5
SCORE_R_N5,2022-06-21,319938.49,5
SCORE_R_N5,2022-06-22,320325.14,5
SCORE_R_N5,2022-06-23,322403.23,5
SCORE_R_N5,2022-06-24,330242.38,5
SCORE_R_N5,2022-06-27,327866.73,5
SCORE_R_N5,2022-06-28,323679.41,5
SCORE_R_N5,2022-06-29,322660.83,5
SCORE_R_N5,2022-06-30,322387.32,5
SCORE_R_N5,2022-07-01,328826.25,5
SCORE_R_N5,2022-07-05,324416.68,5
SCORE_R_N5,2022-07-06,325312.92,5
SCORE_R_N5,2022-07-07,326589.31,5
SCORE_R_N5,2022-07-08,322755.1,5
SCORE_R_N5,2022-07-11,317754.81,5
SCORE_R_N5,2022-07-12,319303.32,5
SCORE_R_N5,2022-07-13,317123.92,5
SCORE_R_N5,2022-07-14,318087.31,5
SCORE_R_N5,2022-07-15,322539.66,5
SCORE_R_N5,2022-07-18,321007.16,5
SCORE_R_N5,2022-07-19,327696.69,5
SCORE_R_N5,2022-07-20,328274.88,5
SCORE_R_N5,2022-07-21,329369.7,5
SCORE_R_N5,2022-07-22,322987.12,5
SCORE_R_N5,2022-07-25,324365.15,5
SCORE_R_N5,2022-07-26,322325.44,5
SCORE_R_N5,2022-07-27,326134.78,5
SCORE_R_N5,2022-07-28,328797.25,5
SCORE_R_N5,2022-07-29,333196.49,5
SCORE_R_N5,2022-08-01,333739.8,5
SCORE_R_N5,2022-08-02,328921.94,5
SCORE_R_N5,2022-08-03,332383.39,5
SCORE_R_N5,2022-08-04,331643.49,5
SCORE_R_N5,2022-08-05,333534.96,5
SCORE_R_N5,2022-08-08,333248.9,5
SCORE_R_N5,2022-08-09,329738.16,5
SCORE_R_N5,2022-08-10,339553.5,5
SCORE_R_N5,2022-08-11,341602.32,5
SCORE_R_N5,2022-08-12,345236.33,5
SCORE_R_N5,2022-08-15,346119.96,5
SCORE_R_N5,2022-08-16,351405.97,5
SCORE_R_N5,2022-08-17,345759.91,5
SCORE_R_N5,2022-08-18,345596.78,5
SCORE_R_N5,2022-08-19,342360.51,5
SCORE_R_N5,2022-08-22,336477.61,4
SCORE_R_N5,2022-08-23,335111.36,3
SCORE_R_N5,2022-08-24,335327.59,3
SCORE_R_N5,2022-08-25,339163.04,5
SCORE_R_N5,2022-08-26,330148.3,5
SCORE_R_N5,2022-08-29,328806.44,5
SCORE_R_N5,2022-08-30,324152.82,5
SCORE_R_N5,2022-08-31,322795.55,5
SCORE_R_N5,2022-09-01,319673.98,5
SCORE_R_N5,2022-09-02,315706.12,5
SCORE_R_N5,2022-09-06,311765.14,5
SCORE_R_N5,2022-09-07,316462.99,5
SCORE_R_N5,2022-09-08,318859.01,5
SCORE_R_N5,2022-09-09,323879.88,5
SCORE_R_N5,2022-09-12,327356.36,5
SCORE_R_N5,2022-09-13,316259.67,5
SCORE_R_N5,2022-09-14,316246.75,5
SCORE_R_N5,2022-09-15,317607.74,5
SCORE_R_N5,2022-09-16,314830.51,5
SCORE_R_N5,2022-09-19,317224.82,5
SCORE_R_N5,2022-09-20,315511.97,5
SCORE_R_N5,2022-09-21,307585.88,5
SCORE_R_N5,2022-09-22,304532.57,5
SCORE_R_N5,2022-09-23,300545.06,5
SCORE_R_N5,2022-09-26,304370.95,5
SCORE_R_N5,2022-09-27,304392.0,5
SCORE_R_N5,2022-09-28,305275.1,5
SCORE_R_N5,2022-09-29,297666.7,5
SCORE_R_N5,2022-09-30,293005.23,5
SCORE_R_N5,2022-10-03,301177.41,5
SCORE_R_N5,2022-10-04,313170.92,5
SCORE_R_N5,2022-10-05,314786.88,5
SCORE_R_N5,2022-10-06,310137.45,5
SCORE_R_N5,2022-10-07,303845.95,5
SCORE_R_N5,2022-10-10,295389.21,5
SCORE_R_N5,2022-10-11,291750.54,5
SCORE_R_N5,2022-10-12,288487.18,5
SCORE_R_N5,2022-10-13,294731.52,5
SCORE_R_N5,2022-10-14,289807.98,5
SCORE_R_N5,2022-10-17,295357.92,5
SCORE_R_N5,2022-10-18,298289.63,5
SCORE_R_N5,2022-10-19,297939.12,5
SCORE_R_N5,2022-10-20,300109.54,5
SCORE_R_N5,2022-10-21,305478.99,5
SCORE_R_N5,2022-10-24,309262.01,5
SCORE_R_N5,2022-10-25,313876.09,5
SCORE_R_N5,2022-10-26,316215.45,5
SCORE_R_N5,2022-10-27,314895.43,5
SCORE_R_N5,2022-10-28,323634.33,5
SCORE_R_N5,2022-10-31,321498.69,5
SCORE_R_N5,2022-11-01,321098.7,5
SCORE_R_N5,2022-11-02,316776.46,5
SCORE_R_N5,2022-11-03,306965.23,5
SCORE_R_N5,2022-11-04,313329.22,5
SCORE_R_N5,2022-11-07,318452.01,5
SCORE_R_N5,2022-11-08,318716.15,5
SCORE_R_N5,2022-11-09,313176.56,5
SCORE_R_N5,2022-11-10,332878.83,5
SCORE_R_N5,2022-11-11,342584.47,5
SCORE_R_N5,2022-11-14,335956.68,5
SCORE_R_N5,2022-11-15,344619.35,5
SCORE_R_N5,2022-11-16,336942.58,5
SCORE_R_N5,2022-11-17,331950.25,3
SCORE_R_N5,2022-11-18,330487.08,4
SCORE_R_N5,2022-11-21,331168.37,5
SCORE_R_N5,2022-11-22,331938.66,5
SCORE_R_N5,2022-11-23,333432.08,5
SCORE_R_N5,2022-11-25,334759.91,5
SCORE_R_N5,2022-11-28,330212.76,5
SCORE_R_N5,2022-11-29,330460.54,5
SCORE_R_N5,2022-11-30,337123.81,5
SCORE_R_N5,2022-12-01,335648.12,5
SCORE_R_N5,2022-12-02,336623.19,5
SCORE_R_N5,2022-12-05,331997.65,5
SCORE_R_N5,2022-12-06,331897.08,3
SCORE_R_N5,2022-12-07,328524.58,5
SCORE_R_N5,2022-12-08,328681.94,5
SCORE_R_N5,2022-12-09,326993.11,5
SCORE_R_N5,2022-12-12,334699.81,5
SCORE_R_N5,2022-12-13,329631.06,5
SCORE_R_N5,2022-12-14,330874.84,5
SCORE_R_N5,2022-12-15,323307.97,5
SCORE_R_N5,2022-12-16,321582.13,5
SCORE_R_N5,2022-12-19,317887.74,5
SCORE_R_N5,2022-12-20,319457.08,5
SCORE_R_N5,2022-12-21,323413.68,5
SCORE_R_N5,2022-12-22,320495.05,5
SCORE_R_N5,2022-12-23,322853.58,5
SCORE_R_N5,2022-12-27,322528.91,5
SCORE_R_N5,2022-12-28,318641.7,5
SCORE_R_N5,2022-12-29,323423.98,5
SCORE_R_N5,2022-12-30,322713.15,5
SCORE_R_N5,2023-01-03,323287.88,5
SCORE_R_N5,2023-01-04,330350.37,5
SCORE_R_N5,2023-01-05,330809.51,5
SCORE_R_N5,2023-01-06,338265.66,5
SCORE_R_N5,2023-01-09,338067.65,5
SCORE_R_N5,2023-01-10,344583.99,5
SCORE_R_N5,2023-01-11,349198.25,5
SCORE_R_N5,2023-01-12,358599.08,5
SCORE_R_N5,2023-01-13,360152.73,5
SCORE_R_N5,2023-01-17,361633.97,5
SCORE_R_N5,2023-01-18,353496.43,5
SCORE_R_N5,2023-01-19,346584.28,5
SCORE_R_N5,2023-01-20,349640.19,5
SCORE_R_N5,2023-01-23,354787.61,5
SCORE_R_N5,2023-01-24,352385.15,5
SCORE_R_N5,2023-01-25,350281.43,5
SCORE_R_N5,2023-01-26,351923.84,5
SCORE_R_N5,2023-01-27,351676.39,5
SCORE_R_N5,2023-01-30,346609.53,5
SCORE_R_N5,2023-01-31,351318.84,5
SCORE_R_N5,2023-02-01,347224.62,5
SCORE_R_N5,2023-02-02,349092.71,5
SCORE_R_N5,2023-02-03,347631.82,5
SCORE_R_N5,2023-02-06,346051.47,5
SCORE_R_N5,2023-02-07,348384.7,5
SCORE_R_N5,2023-02-08,344107.89,5
SCORE_R_N5,2023-02-09,344660.6,5
SCORE_R_N5,2023-02-10,349718.38,5
SCORE_R_N5,2023-02-13,349631.0,5
SCORE_R_N5,2023-02-14,348391.95,5
SCORE_R_N5,2023-02-15,347749.79,5
SCORE_R_N5,2023-02-16,347766.12,5
SCORE_R_N5,2023-02-17,347766.46,5
SCORE_R_N5,2023-02-21,344330.94,5
SCORE_R_N5,2023-02-22,347461.13,5
SCORE_R_N5,2023-02-23,346651.85,5
SCORE_R_N5,2023-02-24,351428.18,5
SCORE_R_N5,2023-02-27,347615.11,5
SCORE_R_N5,2023-02-28,343590.49,5
SCORE_R_N5,2023-03-01,343306.85,5
SCORE_R_N5,2023-03-02,344204.88,5
SCORE_R_N5,2023-03-03,348848.59,5
SCORE_R_N5,2023-03-06,348569.41,5
SCORE_R_N5,2023-03-07,343021.67,5
SCORE_R_N5,2023-03-08,340323.96,5
SCORE_R_N5,2023-03-09,331732.75,5
SCORE_R_N5,2023-03-10,327448.64,5
SCORE_R_N5,2023-03-13,325311.88,5
SCORE_R_N5,2023-03-14,325854.91,5
SCORE_R_N5,2023-03-15,317771.83,5
SCORE_R_N5,2023-03-16,323067.11,5
SCORE_R_N5,2023-03-17,317629.47,5
SCORE_R_N5,2023-03-20,321566.42,5
SCORE_R_N5,2023-03-21,326040.27,5
SCORE_R_N5,2023-03-22,318622.45,5
SCORE_R_N5,2023-03-23,315552.37,5
SCORE_R_N5,2023-03-24,319696.51,5
SCORE_R_N5,2023-03-27,321309.55,5
SCORE_R_N5,2023-03-28,322115.0,5
SCORE_R_N5,2023-03-29,326153.98,5
SCORE_R_N5,2023-03-30,326583.51,5
SCORE_R_N5,2023-03-31,330163.66,5
SCORE_R_N5,2023-04-03,332174.37,5
SCORE_R_N5,2023-04-04,331110.87,5
SCORE_R_N5,2023-04-05,331520.11,4
SCORE_R_N5,2023-04-06,331728.1,5
SCORE_R_N5,2023-04-10,334644.51,5
SCORE_R_N5,2023-04-11,336839.3,5
SCORE_R_N5,2023-04-12,327994.51,5
SCORE_R_N5,2023-04-13,327404.56,5
SCORE_R_N5,2023-04-14,325152.38,5
SCORE_R_N5,2023-04-17,327233.32,5
SCORE_R_N5,2023-04-18,328656.03,5
SCORE_R_N5,2023-04-19,326969.65,5
SCORE_R_N5,2023-04-20,323239.05,5
SCORE_R_N5,2023-04-21,323127.34,5
SCORE_R_N5,2023-04-24,324081.34,5
SCORE_R_N5,2023-04-25,317226.73,5
SCORE_R_N5,2023-04-26,313005.25,5
SCORE_R_N5,2023-04-27,319917.41,5
SCORE_R_N5,2023-04-28,325822.18,5
SCORE_R_N5,2023-05-01,327072.95,5
SCORE_R_N5,2023-05-02,322239.06,5
SCORE_R_N5,2023-05-03,316032.81,5
SCORE_R_N5,2023-05-04,314129.64,5
SCORE_R_N5,2023-05-05,322372.01,5
SCORE_R_N5,2023-05-08,324526.16,5
SCORE_R_N5,2023-05-09,324777.65,5
SCORE_R_N5,2023-05-10,323961.25,5
SCORE_R_N5,2023-05-11,319495.84,5
SCORE_R_N5,2023-05-12,322924.04,5
SCORE_R_N5,2023-05-15,328272.91,5
SCORE_R_N5,2023-05-16,323487.82,5
SCORE_R_N5,2023-05-17,328874.89,5
SCORE_R_N5,2023-05-18,334281.32,5
SCORE_R_N5,2023-05-19,331493.25,5
SCORE_R_N5,2023-05-22,332158.41,5
SCORE_R_N5,2023-05-23,326815.49,5
SCORE_R_N5,2023-05-24,323485.99,5
SCORE_R_N5,2023-05-25,326728.91,5
SCORE_R_N5,2023-05-26,339841.76,5
SCORE_R_N5,2023-05-30,342769.49,5
SCORE_R_N5,2023-05-31,342351.82,5
SCORE_R_N5,2023-06-01,343084.81,5
SCORE_R_N5,2023-06-02,346519.72,5
SCORE_R_N5,2023-06-05,342226.07,5
SCORE_R_N5,2023-06-06,342824.79,5
SCORE_R_N5,2023-06-07,348191.78,5
SCORE_R_N5,2023-06-08,348912.2,5
SCORE_R_N5,2023-06-09,347144.28,5
SCORE_R_N5,2023-06-12,351250.69,5
SCORE_R_N5,2023-06-13,355206.19,5
SCORE_R_N5,2023-06-14,352198.5,5
SCORE_R_N5,2023-06-15,356759.44,5
SCORE_R_N5,2023-06-16,355866.53,5
SCORE_R_N5,2023-06-20,350929.27,5
SCORE_R_N5,2023-06-21,345964.2,5
SCORE_R_N5,2023-06-22,344024.22,5
SCORE_R_N5,2023-06-23,342944.57,5
SCORE_R_N5,2023-06-26,344628.47,5
SCORE_R_N5,2023-06-27,347299.64,5
SCORE_R_N5,2023-06-28,347741.17,5
SCORE_R_N5,2023-06-29,347614.87,5
SCORE_R_N5,2023-06-30,349559.92,5
SCORE_R_N5,2023-07-03,350867.9,5
SCORE_R_N5,2023-07-05,350379.71,5
SCORE_R_N5,2023-07-06,346730.98,5
SCORE_R_N5,2023-07-07,348265.9,5
SCORE_R_N5,2023-07-10,349458.99,5
SCORE_R_N5,2023-07-11,356119.26,5
SCORE_R_N5,2023-07-12,357182.84,5
SCORE_R_N5,2023-07-13,360373.19,5
SCORE_R_N5,2023-07-14,355919.73,5
SCORE_R_N5,2023-07-17,356320.44,5
SCORE_R_N5,2023-07-18,356506.95,5
SCORE_R_N5,2023-07-19,360050.66,5
SCORE_R_N5,2023-07-20,359073.02,5
SCORE_R_N5,2023-07-21,360171.06,5
SCORE_R_N5,2023-07-24,358072.49,5
SCORE_R_N5,2023-07-25,356269.89,5
SCORE_R_N5,2023-07-26,357164.97,5
SCORE_R_N5,2023-07-27,352120.28,5
SCORE_R_N5,2023-07-28,350559.49,5
SCORE_R_N5,2023-07-31,355632.2,5
SCORE_R_N5,2023-08-01,353071.8,5
SCORE_R_N5,2023-08-02,346069.92,5
SCORE_R_N5,2023-08-03,344334.79,5
SCORE_R_N5,2023-08-04,348070.87,5
SCORE_R_N5,2023-08-07,351008.86,5
SCORE_R_N5,2023-08-08,348319.69,5
SCORE_R_N5,2023-08-09,344488.83,5
SCORE_R_N5,2023-08-10,345945.17,5
SCORE_R_N5,2023-08-11,346035.57,5
SCORE_R_N5,2023-08-14,344908.31,5
SCORE_R_N5,2023-08-15,339167.04,5
SCORE_R_N5,2023-08-16,339137.75,5
SCORE_R_N5,2023-08-17,337657.26,5
SCORE_R_N5,2023-08-18,336730.6,5
SCORE_R_N5,2023-08-21,338497.6,5
SCORE_R_N5,2023-08-22,331383.9,5
SCORE_R_N5,2023-08-23,336104.14,5
SCORE_R_N5,2023-08-24,329788.65,5
SCORE_R_N5,2023-08-25,329792.3,5
SCORE_R_N5,2023-08-28,332901.28,5
SCORE_R_N5,2023-08-29,335207.44,5
SCORE_R_N5,2023-08-30,335388.44,5
SCORE_R_N5,2023-08-31,336009.64,5
SCORE_R_N5,2023-09-01,337913.51,5
SCORE_R_N5,2023-09-05,333665.07,5
SCORE_R_N5,2023-09-06,333136.79,5
SCORE_R_N5,2023-09-07,330382.21,5
SCORE_R_N5,2023-09-08,329515.44,5
SCORE_R_N5,2023-09-11,325673.06,5
SCORE_R_N5,2023-09-12,330768.15,5
SCORE_R_N5,2023-09-13,330705.76,5
SCORE_R_N5,2023-09-14,334114.3,5
SCORE_R_N5,2023-09-15,334213.92,5
SCORE_R_N5,2023-09-18,330435.55,5
SCORE_R_N5,2023-09-19,330538.06,5
SCORE_R_N5,2023-09-20,329165.97,5
SCORE_R_N5,2023-09-21,324864.88,5
SCORE_R_N5,2023-09-22,321997.83,5
SCORE_R_N5,2023-09-25,321454.6,5
SCORE_R_N5,2023-09-26,317112.66,5
SCORE_R_N5,2023-09-27,315542.15,5
SCORE_R_N5,2023-09-28,318313.03,5
SCORE_R_N5,2023-09-29,322160.66,5
SCORE_R_N5,2023-10-02,318034.17,5
SCORE_R_N5,2023-10-03,311745.65,5
SCORE_R_N5,2023-10-04,312237.91,5
SCORE_R_N5,2023-10-05,312117.35,5
SCORE_R_N5,2023-10-06,313402.57,5
SCORE_R_N5,2023-10-09,313347.88,5
SCORE_R_N5,2023-10-10,316774.2,5
SCORE_R_N5,2023-10-11,316146.47,5
SCORE_R_N5,2023-10-12,310459.62,5
SCORE_R_N5,2023-10-13,309189.97,5
SCORE_R_N5,2023-10-16,313836.34,5
SCORE_R_N5,2023-10-17,323806.49,5
SCORE_R_N5,2023-10-18,321161.91,5
SCORE_R_N5,2023-10-19,318997.16,5
SCORE_R_N5,2023-10-20,316120.96,5
SCORE_R_N5,2023-10-23,312732.56,5
SCORE_R_N5,2023-10-24,314127.47,5
SCORE_R_N5,2023-10-25,313143.95,5
SCORE_R_N5,2023-10-26,311211.09,5
SCORE_R_N5,2023-10-27,308777.85,5
SCORE_R_N5,2023-10-30,311258.6,5
SCORE_R_N5,2023-10-31,313519.24,5
SCORE_R_N5,2023-11-01,314089.52,5
SCORE_R_N5,2023-11-02,322625.52,5
SCORE_R_N5,2023-11-03,329012.24,5
SCORE_R_N5,2023-11-06,325798.01,5
SCORE_R_N5,2023-11-07,322033.71,5
SCORE_R_N5,2023-11-08,316726.82,5
SCORE_R_N5,2023-11-09,319424.24,5
SCORE_R_N5,2023-11-10,319883.88,5
SCORE_R_N5,2023-11-13,322084.3,5
SCORE_R_N5,2023-11-14,330244.76,5
SCORE_R_N5,2023-11-15,332353.2,5
SCORE_R_N5,2023-11-16,332396.24,5
SCORE_R_N5,2023-11-17,331932.61,5
SCORE_R_N5,2023-11-20,334687.58,5
SCORE_R_N5,2023-11-21,333284.9,5
SCORE_R_N5,2023-11-22,335729.83,5
SCORE_R_N5,2023-11-24,336398.95,5
SCORE_R_N5,2023-11-27,336154.2,5
SCORE_R_N5,2023-11-28,340392.91,5
SCORE_R_N5,2023-11-29,346309.6,5
SCORE_R_N5,2023-11-30,349118.23,5
SCORE_R_N5,2023-12-01,355259.9,5
SCORE_R_N5,2023-12-04,354766.63,5
SCORE_R_N5,2023-12-05,352665.49,5
SCORE_R_N5,2023-12-06,356573.9,5
SCORE_R_N5,2023-12-07,357587.94,5
SCORE_R_N5,2023-12-08,358655.59,5
SCORE_R_N5,2023-12-11,358052.94,5
SCORE_R_N5,2023-12-12,355215.77,5
SCORE_R_N5,2023-12-13,363667.7,5
SCORE_R_N5,2023-12-14,363392.2,5
SCORE_R_N5,2023-12-15,357890.08,5
SCORE_R_N5,2023-12-18,357401.64,5
SCORE_R_N5,2023-12-19,363905.06,5
SCORE_R_N5,2023-12-20,361799.14,5
SCORE_R_N5,2023-12-21,367838.09,4
SCORE_R_N5,2023-12-22,368801.72,5
SCORE_R_N5,2023-12-26,370605.79,5
SCORE_R_N5,2023-12-27,370950.81,5
SCORE_R_N5,2023-12-28,374875.29,5
SCORE_R_N5,2023-12-29,374361.38,5
SCORE_R_N5,2024-01-02,379538.86,5
SCORE_R_N5,2024-01-03,381177.43,5
SCORE_R_N5,2024-01-04,379235.3,5
SCORE_R_N5,2024-01-05,380416.34,5
SCORE_R_N5,2024-01-08,381271.47,5
SCORE_R_N5,2024-01-09,382900.31,5
SCORE_R_N5,2024-01-10,381330.79,5
SCORE_R_N5,2024-01-11,380179.52,5
SCORE_R_N5,2024-01-12,380812.0,5
SCORE_R_N5,2024-01-16,379294.38,5
SCORE_R_N5,2024-01-17,378083.49,5
SCORE_R_N5,2024-01-18,376986.81,5
SCORE_R_N5,2024-01-19,377386.92,5
SCORE_R_N5,2024-01-22,377231.03,5
SCORE_R_N5,2024-01-23,379017.92,5
SCORE_R_N5,2024-01-24,376219.03,5
SCORE_R_N5,2024-01-25,381443.06,5
SCORE_R_N5,2024-01-26,382323.16,5
SCORE_R_N5,2024-01-29,383730.13,5
SCORE_R_N5,2024-01-30,384307.28,5
SCORE_R_N5,2024-01-31,380035.73,5
SCORE_R_N5,2024-02-01,383014.21,5
SCORE_R_N5,2024-02-02,370255.84,5
SCORE_R_N5,2024-02-05,363076.82,5
SCORE_R_N5,2024-02-06,363087.53,5
SCORE_R_N5,2024-02-07,357756.92,5
SCORE_R_N5,2024-02-08,357407.51,5
SCORE_R_N5,2024-02-09,355894.26,5
SCORE_R_N5,2024-02-12,362498.72,5
SCORE_R_N5,2024-02-13,356096.58,5
SCORE_R_N5,2024-02-14,355807.13,5
SCORE_R_N5,2024-02-15,354925.78,5
SCORE_R_N5,2024-02-16,351937.56,5
SCORE_R_N5,2024-02-20,354300.13,5
SCORE_R_N5,2024-02-21,357324.13,5
SCORE_R_N5,2024-02-22,353715.14,5
SCORE_R_N5,2024-02-23,352662.42,5
SCORE_R_N5,2024-02-26,347003.77,5
SCORE_R_N5,2024-02-27,347944.08,5
SCORE_R_N5,2024-02-28,347614.86,5
SCORE_R_N5,2024-02-29,348836.55,5
SCORE_R_N5,2024-03-01,347136.98,5
SCORE_R_N5,2024-03-04,343934.51,5
SCORE_R_N5,2024-03-05,341589.94,5
SCORE_R_N5,2024-03-06,344481.58,5
SCORE_R_N5,2024-03-07,345058.77,5
SCORE_R_N5,2024-03-08,347598.06,5
SCORE_R_N5,2024-03-11,354241.35,5
SCORE_R_N5,2024-03-12,354553.17,5
SCORE_R_N5,2024-03-13,354229.58,5
SCORE_R_N5,2024-03-14,349327.11,5
SCORE_R_N5,2024-03-15,349176.01,5
SCORE_R_N5,2024-03-18,351371.41,5
SCORE_R_N5,2024-03-19,353343.62,5
SCORE_R_N5,2024-03-20,361859.26,5
SCORE_R_N5,2024-03-21,360165.65,5
SCORE_R_N5,2024-03-22,362259.08,5
SCORE_R_N5,2024-03-25,363777.17,5
SCORE_R_N5,2024-03-26,365320.58,5
SCORE_R_N5,2024-03-27,370901.59,5
SCORE_R_N5,2024-03-28,376197.25,5
SCORE_R_N5,2024-04-01,377268.85,5
SCORE_R_N5,2024-04-02,373402.12,5
SCORE_R_N5,2024-04-03,372789.51,5
SCORE_R_N5,2024-04-04,372423.33,5
SCORE_R_N5,2024-04-05,373521.06,5
SCORE_R_N5,2024-04-08,370690.46,5
SCORE_R_N5,2024-04-09,373105.82,5
SCORE_R_N5,2024-04-10,364908.3,5
SCORE_R_N5,2024-04-11,362095.62,5
SCORE_R_N5,2024-04-12,358059.5,5
SCORE_R_N5,2024-04-15,353021.8,5
SCORE_R_N5,2024-04-16,351438.9,5
SCORE_R_N5,2024-04-17,352965.34,5
SCORE_R_N5,2024-04-18,356675.28,5
SCORE_R_N5,2024-04-19,357606.54,5
SCORE_R_N5,2024-04-22,358665.5,5
SCORE_R_N5,2024-04-23,362566.38,5
SCORE_R_N5,2024-04-24,364268.67,5
SCORE_R_N5,2024-04-25,362437.07,5
SCORE_R_N5,2024-04-26,363215.04,5
SCORE_R_N5,2024-04-29,365197.53,5
SCORE_R_N5,2024-04-30,358759.97,5
SCORE_R_N5,2024-05-01,356848.43,5
SCORE_R_N5,2024-05-02,354733.75,5
SCORE_R_N5,2024-05-03,358930.4,5
SCORE_R_N5,2024-05-06,360010.22,5
SCORE_R_N5,2024-05-07,363277.13,5
SCORE_R_N5,2024-05-08,360847.0,5
SCORE_R_N5,2024-05-09,362711.92,5
SCORE_R_N5,2024-05-10,372624.09,5
SCORE_R_N5,2024-05-13,375834.51,5
SCORE_R_N5,2024-05-14,377237.2,5
SCORE_R_N5,2024-05-15,381518.51,5
SCORE_R_N5,2024-05-16,384953.48,5
SCORE_R_N5,2024-05-17,381296.96,5
SCORE_R_N5,2024-05-20,382697.15,5
SCORE_R_N5,2024-05-21,381339.84,5
SCORE_R_N5,2024-05-22,381557.58,5
SCORE_R_N5,2024-05-23,376501.4,5
SCORE_R_N5,2024-05-24,380207.51,5
SCORE_R_N5,2024-05-28,378851.48,5
SCORE_R_N5,2024-05-29,372173.23,5
SCORE_R_N5,2024-05-30,368096.53,5
SCORE_R_N5,2024-05-31,378795.22,5
SCORE_R_N5,2024-06-03,381120.75,5
SCORE_R_N5,2024-06-04,377573.71,5
SCORE_R_N5,2024-06-05,373054.4,5
SCORE_R_N5,2024-06-06,370326.85,5
SCORE_R_N5,2024-06-07,368461.24,5
SCORE_R_N5,2024-06-10,371459.23,5
SCORE_R_N5,2024-06-11,367361.05,5
SCORE_R_N5,2024-06-12,364289.58,5
SCORE_R_N5,2024-06-13,361667.46,5
SCORE_R_N5,2024-06-14,359109.3,5
SCORE_R_N5,2024-06-17,361475.31,5
SCORE_R_N5,2024-06-18,359752.52,5
SCORE_R_N5,2024-06-20,364359.89,5
SCORE_R_N5,2024-06-21,366875.33,5
SCORE_R_N5,2024-06-24,369975.36,5
SCORE_R_N5,2024-06-25,366706.17,5
SCORE_R_N5,2024-06-26,366417.03,5
SCORE_R_N5,2024-06-27,366549.75,5
SCORE_R_N5,2024-06-28,368355.09,5
SCORE_R_N5,2024-07-01,363774.81,5
SCORE_R_N5,2024-07-02,362883.76,5
SCORE_R_N5,2024-07-03,360573.23,5
SCORE_R_N5,2024-07-05,359417.18,5
SCORE_R_N5,2024-07-08,362112.58,5
SCORE_R_N5,2024-07-09,361108.64,5
SCORE_R_N5,2024-07-10,363022.2,5
SCORE_R_N5,2024-07-11,366273.85,5
SCORE_R_N5,2024-07-12,369326.12,5
SCORE_R_N5,2024-07-15,367179.33,5
SCORE_R_N5,2024-07-16,373245.16,5
SCORE_R_N5,2024-07-17,375779.23,5
SCORE_R_N5,2024-07-18,368366.03,5
SCORE_R_N5,2024-07-19,362747.38,5
SCORE_R_N5,2024-07-22,366018.38,5
SCORE_R_N5,2024-07-23,359810.17,5
SCORE_R_N5,2024-07-24,357607.3,5
