run,ticker,entry_date,entry_px,shares,last_date,exit_date,exit_px,reason
LEAN_FILTER,CCL,2020-04-15,11.88,1103.3107,2020-04-30,2020-05-01,14.9,rollback
LEAN_FILTER,PFE,2020-04-03,32.63,372.638,2020-05-01,2020-05-04,37.6,rollback
LEAN_FILTER,HBAN,2020-04-23,7.87,1623.9153,2020-05-01,2020-05-04,8.34,rollback
LEAN_FILTER,SYF,2020-04-23,16.06,795.7394,2020-05-01,2020-05-04,17.95,rollback
LEAN_FILTER,BEN,2020-02-19,26.16,706.9798,2020-05-05,2020-05-06,18.12,rollback
LEAN_FILTER,AMAT,2020-05-08,52.41,267.4558,2020-05-21,2020-05-22,55.02,rollback
LEAN_FILTER,FTNT,2020-04-30,21.6,681.8577,2020-05-26,2020-05-27,27.45,rollback
LEAN_FILTER,AAL,2020-04-15,12.52,1046.8591,2020-05-28,2020-05-29,10.48,rollback
LEAN_FILTER,BAC,2020-05-11,23.11,613.713,2020-05-28,2020-05-29,24.42,rollback
LEAN_FILTER,C,2020-05-11,45.21,313.6804,2020-05-28,2020-05-29,48.02,rollback
LEAN_FILTER,F,2020-05-11,5.18,2738.15,2020-05-29,2020-06-01,5.73,rollback
LEAN_FILTER,GPS,2020-05-22,8.21,1771.6256,2020-05-29,2020-06-01,9.38,rollback
LEAN_FILTER,VZ,2020-05-29,55.33,266.7568,2020-06-01,2020-06-02,55.82,rollback
LEAN_FILTER,HPQ,2020-04-29,15.9,911.4783,2020-06-09,2020-06-10,17.36,rollback
LEAN_FILTER,MRK,2020-05-29,79.46,185.7402,2020-06-09,2020-06-10,82.44,rollback
LEAN_FILTER,OXY,2020-02-20,42.7,430.6279,2020-06-10,2020-06-11,17.84,rollback
LEAN_FILTER,SLB,2020-04-23,15.85,806.3629,2020-06-10,2020-06-11,19.12,rollback
LEAN_FILTER,WFC,2020-05-27,27.8,562.5226,2020-06-10,2020-06-11,27.2,rollback
LEAN_FILTER,UA,2020-06-02,8.39,1757.1292,2020-06-10,2020-06-11,8.62,rollback
LEAN_FILTER,LRCX,2020-05-11,26.247,540.336,2020-06-11,2020-06-12,29.2803,rollback
LEAN_FILTER,COTY,2020-06-02,4.5,3276.2335,2020-06-11,2020-06-12,4.95,rollback
LEAN_FILTER,CRM,2020-06-11,176.64,86.7077,2020-06-23,2020-06-24,187.51,rollback
LEAN_FILTER,NFLX,2020-06-10,43.6,384.326,2020-06-24,2020-06-25,45.886,rollback
LEAN_FILTER,ORCL,2020-06-19,54.21,285.6032,2020-07-13,2020-07-14,56.67,rollback
LEAN_FILTER,GOOGL,2020-06-26,71.6315,206.957,2020-07-13,2020-07-14,74.6395,rollback
LEAN_FILTER,PFE,2020-05-29,38.27,385.691,2020-07-14,2020-07-15,35.99,rollback
LEAN_FILTER,F,2020-07-15,6.54,2351.4695,2020-07-17,2020-07-20,6.8,rollback
LEAN_FILTER,KO,2020-07-15,46.3,332.1348,2020-07-23,2020-07-24,48.4,rollback
LEAN_FILTER,AMD,2020-06-10,57.2,292.9625,2020-08-17,2020-08-18,82.8,rollback
LEAN_FILTER,V,2020-07-20,194.74,79.7164,2020-08-31,2020-09-01,212.21,rollback
LEAN_FILTER,CMG,2020-06-19,20.8,744.2789,2020-09-03,2020-09-04,26.6578,rollback
LEAN_FILTER,GOOG,2020-08-18,76.309,221.9332,2020-09-03,2020-09-04,81.213,rollback
LEAN_FILTER,KSS,2020-09-04,22.05,762.3978,2020-09-18,2020-09-21,22.53,index_drop
LEAN_FILTER,TWTR,2020-09-21,39.43,404.5179,2020-09-24,2020-09-25,43.21,rollback
LEAN_FILTER,LRCX,2020-09-25,32.472,474.1857,2020-10-16,2020-10-19,36.75,rollback
LEAN_FILTER,CSX,2020-07-15,23.5,654.3436,2020-11-06,2020-11-09,30.1167,rollback
LEAN_FILTER,MS,2020-06-26,48.3,306.9131,2020-11-10,2020-11-11,55.94,rollback
LEAN_FILTER,XOM,2020-07-28,43.91,364.5485,2020-11-10,2020-11-11,37.09,rollback
LEAN_FILTER,BAC,2020-09-08,26.14,630.2998,2020-11-12,2020-11-13,26.88,rollback
LEAN_FILTER,MYL,2020-11-11,15.71,1113.808,2020-11-16,2020-11-16,15.855,delisted
LEAN_FILTER,KMI,2020-11-11,13.07,1338.8522,2020-11-18,2020-11-19,13.7,rollback
LEAN_FILTER,MRO,2020-06-19,6.7,2310.9437,2020-11-25,2020-11-27,6.46,rollback
LEAN_FILTER,DVN,2020-06-19,13.42,1153.5192,2020-11-25,2020-11-27,14.98,rollback
LEAN_FILTER,AAL,2020-11-16,12.87,1374.4078,2020-11-27,2020-11-30,14.92,rollback
LEAN_FILTER,ABBV,2020-09-01,95.52,176.7357,2020-12-01,2020-12-02,104.0,rollback
LEAN_FILTER,NFLX,2020-11-30,49.008,388.2805,2020-12-08,2020-12-09,51.053,rollback
LEAN_FILTER,ATVI,2020-10-19,82.28,193.3136,2021-01-04,2021-01-05,90.32,rollback
LEAN_FILTER,NEE,2020-11-27,76.05,250.5012,2021-01-11,2021-01-12,79.65,rollback
LEAN_FILTER,GILD,2020-06-01,75.47,194.396,2021-01-13,2021-01-14,61.64,rollback
LEAN_FILTER,EBAY,2020-11-20,49.8,361.6912,2021-01-13,2021-01-14,55.83,rollback
LEAN_FILTER,GOOGL,2021-01-14,87.4435,230.1453,2021-01-27,2021-01-28,91.55,rollback
LEAN_FILTER,AAPL,2021-01-14,130.8,153.8663,2021-01-28,2021-01-29,135.83,rollback
LEAN_FILTER,KR,2020-11-09,31.98,531.2842,2021-01-29,2021-02-01,34.51,rollback
LEAN_FILTER,MSFT,2020-12-02,214.88,88.5447,2021-01-29,2021-02-01,235.06,rollback
LEAN_FILTER,NOW,2020-11-18,102.25,176.0763,2021-02-09,2021-02-10,117.152,rollback
LEAN_FILTER,CSCO,2021-02-02,45.52,438.7986,2021-02-09,2021-02-10,46.15,rollback
LEAN_FILTER,NVDA,2021-02-03,13.636,1469.6813,2021-02-09,2021-02-10,14.4633,rollback
LEAN_FILTER,CMCSA,2021-01-29,50.31,398.1928,2021-02-12,2021-02-16,53.0,rollback
LEAN_FILTER,HPE,2021-01-12,12.04,1657.1552,2021-02-17,2021-02-18,13.91,rollback
LEAN_FILTER,LRCX,2021-02-12,57.018,362.2789,2021-02-22,2021-02-23,55.655,rollback
LEAN_FILTER,AAL,2021-01-28,20.33,1003.2043,2021-02-25,2021-02-26,20.61,rollback
LEAN_FILTER,SCHW,2021-02-16,58.93,356.7016,2021-02-25,2021-02-26,62.91,rollback
LEAN_FILTER,VZ,2021-02-18,56.94,367.0116,2021-02-25,2021-02-26,56.47,rollback
LEAN_FILTER,ORCL,2021-02-23,64.42,328.8396,2021-03-04,2021-03-05,67.3101,rollback
LEAN_FILTER,AVGO,2021-03-02,49.037,432.3417,2021-03-29,2021-03-30,46.388,rollback
LEAN_FILTER,WMT,2021-01-05,48.8667,399.2598,2021-03-30,2021-03-31,45.1833,rollback
LEAN_FILTER,ORLY,2021-02-11,30.3853,686.5129,2021-04-05,2021-04-06,33.8347,rollback
LEAN_FILTER,CPRT,2020-12-14,29.375,658.292,2021-04-06,2021-04-07,28.1525,rollback
LEAN_FILTER,NFLX,2021-03-02,55.334,383.1605,2021-04-12,2021-04-13,55.7,rollback
LEAN_FILTER,CMG,2021-03-02,29.8682,709.7743,2021-04-13,2021-04-14,30.719,rollback
LEAN_FILTER,TWTR,2021-04-07,66.64,326.3074,2021-04-14,2021-04-15,70.55,rollback
LEAN_FILTER,AMZN,2020-11-27,160.563,118.6548,2021-04-19,2021-04-20,168.68,rollback
LEAN_FILTER,WFC,2021-03-31,39.27,541.8635,2021-04-20,2021-04-21,42.24,rollback
LEAN_FILTER,T,2021-03-05,29.01,710.9664,2021-04-26,2021-04-27,30.84,rollback
LEAN_FILTER,MOS,2021-04-14,32.44,671.4478,2021-04-30,2021-05-03,35.3,rollback
LEAN_FILTER,MDLZ,2021-04-21,59.37,359.5755,2021-05-04,2021-05-05,60.94,rollback
LEAN_FILTER,JNJ,2021-04-20,161.0,130.0467,2021-05-05,2021-05-06,166.79,rollback
LEAN_FILTER,VZ,2021-05-03,58.23,383.2842,2021-05-07,2021-05-10,59.08,rollback
LEAN_FILTER,NKE,2021-04-13,135.6,161.6605,2021-05-10,2021-05-11,138.38,rollback
LEAN_FILTER,HAL,2020-06-19,13.78,1123.496,2021-05-11,2021-05-12,22.63,rollback
LEAN_FILTER,ABBV,2021-03-30,106.86,198.1026,2021-05-11,2021-05-12,114.85,rollback
LEAN_FILTER,MS,2021-04-15,81.35,271.1141,2021-05-11,2021-05-12,85.4,rollback
LEAN_FILTER,KMI,2021-02-16,15.07,1394.9221,2021-05-13,2021-05-14,18.23,rollback
LEAN_FILTER,MRK,2021-05-06,77.44,291.8642,2021-05-18,2021-05-19,78.925,rollback
LEAN_FILTER,BMY,2021-05-14,65.2,349.3334,2021-05-25,2021-05-26,66.72,rollback
LEAN_FILTER,CCL,2021-04-27,27.59,800.1341,2021-06-03,2021-06-04,30.92,rollback
LEAN_FILTER,AAL,2021-05-17,22.32,1029.2752,2021-06-03,2021-06-04,25.13,rollback
LEAN_FILTER,NCLH,2021-05-19,28.31,811.6661,2021-06-03,2021-06-04,32.37,rollback
LEAN_FILTER,APH,2021-05-10,34.06,680.3275,2021-06-07,2021-06-08,34.27,rollback
LEAN_FILTER,MSFT,2021-06-07,249.98,101.111,2021-06-11,2021-06-14,257.9,rollback
LEAN_FILTER,F,2021-04-06,12.7,1703.7702,2021-06-14,2021-06-15,14.91,rollback
LEAN_FILTER,EBAY,2021-05-11,60.0443,377.2328,2021-06-14,2021-06-15,66.0,rollback
LEAN_FILTER,ORLY,2021-06-16,35.8133,698.6953,2021-06-23,2021-06-24,36.544,rollback
LEAN_FILTER,AMZN,2021-06-09,163.6435,153.6563,2021-06-24,2021-06-25,173.2,rollback
LEAN_FILTER,AMD,2021-05-26,77.83,308.2252,2021-07-07,2021-07-08,87.86,rollback
LEAN_FILTER,NFLX,2021-06-15,50.123,502.3906,2021-07-07,2021-07-08,53.093,rollback
LEAN_FILTER,MU,2021-06-16,82.73,302.476,2021-08-05,2021-08-06,81.2,rollback
LEAN_FILTER,CNP,2021-07-09,25.38,983.7225,2021-08-12,2021-08-13,26.87,rollback
LEAN_FILTER,WMT,2021-05-19,46.9033,489.9562,2021-08-18,2021-08-19,49.4433,rollback
LEAN_FILTER,GILD,2021-06-07,67.605,373.855,2021-08-19,2021-08-20,71.67,rollback
LEAN_FILTER,CSCO,2021-05-07,52.48,431.3367,2021-08-31,2021-09-01,59.02,rollback
LEAN_FILTER,MGM,2021-06-24,44.15,569.012,2021-09-01,2021-09-02,42.48,rollback
LEAN_FILTER,MO,2021-06-08,50.55,498.9889,2021-09-07,2021-09-08,50.66,rollback
LEAN_FILTER,AAPL,2021-08-13,148.97,171.4236,2021-09-08,2021-09-09,155.49,rollback
LEAN_FILTER,NOW,2021-08-20,118.21,213.2039,2021-09-08,2021-09-09,131.156,rollback
LEAN_FILTER,NFLX,2021-08-06,52.4,482.721,2021-09-13,2021-09-14,58.489,rollback
LEAN_FILTER,UAL,2021-09-08,46.7,562.9216,2021-09-28,2021-09-29,48.8808,rollback
LEAN_FILTER,CCL,2021-09-14,23.2,1107.2439,2021-09-29,2021-09-30,25.44,rollback
LEAN_FILTER,ORCL,2021-09-09,89.6,290.6607,2021-10-21,2021-10-22,96.29,rollback
LEAN_FILTER,UAA,2021-10-22,20.82,1229.6221,2021-10-29,2021-11-01,22.0,rollback
LEAN_FILTER,SBUX,2021-09-01,118.01,222.4842,2021-11-08,2021-11-09,114.65,rollback
LEAN_FILTER,GPS,2021-09-29,25.49,1033.5336,2021-11-08,2021-11-09,24.59,rollback
LEAN_FILTER,UAL,2021-11-02,47.915,529.819,2021-11-11,2021-11-12,51.35,rollback
LEAN_FILTER,BA,2021-06-25,250.75,101.0605,2021-11-16,2021-11-17,229.54,rollback
LEAN_FILTER,INTC,2021-11-09,51.54,500.067,2021-12-08,2021-12-09,51.3,rollback
LEAN_FILTER,KHC,2021-09-09,36.92,705.4307,2021-12-17,2021-12-20,35.26,rollback
LEAN_FILTER,CMG,2021-11-10,35.88,714.0241,2021-12-28,2021-12-29,34.789,rollback
LEAN_FILTER,VZ,2021-07-08,55.75,442.7027,2021-12-29,2021-12-30,52.38,rollback
LEAN_FILTER,FCX,2021-11-12,40.67,628.8044,2021-12-30,2021-12-31,41.64,rollback
LEAN_FILTER,BMY,2021-08-20,68.71,366.8185,2022-01-03,2022-01-04,61.5,rollback
LEAN_FILTER,LUV,2021-12-29,42.23,585.2608,2022-01-05,2022-01-06,44.48,rollback
LEAN_FILTER,LUMN,2021-12-20,12.48,1939.0467,2022-01-11,2022-01-12,13.31,rollback
LEAN_FILTER,T,2021-09-30,27.48,948.6712,2022-01-21,2022-01-24,26.19,rollback
LEAN_FILTER,WFC,2022-01-04,51.58,490.0725,2022-01-21,2022-01-24,52.73,rollback
LEAN_FILTER,LVS,2022-01-12,39.25,657.179,2022-01-27,2022-01-28,42.33,rollback
LEAN_FILTER,GPS,2022-01-26,17.88,1406.8357,2022-02-01,2022-02-02,18.46,index_drop
LEAN_FILTER,SLB,2021-12-31,29.57,839.1759,2022-02-02,2022-02-03,39.43,rollback
LEAN_FILTER,GOOGL,2022-02-02,151.25,165.853,2022-02-07,2022-02-08,139.0265,rollback
LEAN_FILTER,NCLH,2022-01-10,22.44,1143.5607,2022-02-10,2022-02-11,22.57,rollback
LEAN_FILTER,MS,2022-01-28,99.1,246.7072,2022-02-11,2022-02-14,104.03,rollback
LEAN_FILTER,AAL,2022-02-08,17.4,1415.5173,2022-02-11,2022-02-14,17.85,rollback
LEAN_FILTER,VIAC,2021-05-19,39.43,582.7901,2022-02-16,2022-02-16,29.58,delisted
LEAN_FILTER,NEM,2022-02-14,64.17,382.4662,2022-02-28,2022-03-01,66.94,rollback
LEAN_FILTER,MO,2022-02-14,50.37,487.2271,2022-03-07,2022-03-08,52.9,rollback
LEAN_FILTER,JNJ,2022-01-28,170.86,143.0848,2022-03-08,2022-03-09,170.01,rollback
LEAN_FILTER,KHC,2022-02-17,36.525,661.5965,2022-03-08,2022-03-09,39.11,rollback
LEAN_FILTER,CTRA,2022-03-01,23.68,1024.4525,2022-03-08,2022-03-09,25.65,rollback
LEAN_FILTER,SLB,2022-03-08,43.05,572.2924,2022-03-09,2022-03-10,43.1,rollback
LEAN_FILTER,KMI,2022-02-14,17.51,1401.7181,2022-03-11,2022-03-14,17.9,rollback
LEAN_FILTER,AVGO,2022-03-10,58.556,414.8978,2022-03-21,2022-03-22,60.172,rollback
LEAN_FILTER,HST,2022-03-11,18.47,1326.9901,2022-03-21,2022-03-22,18.47,rollback
LEAN_FILTER,ORCL,2021-11-17,95.76,266.5304,2022-03-23,2022-03-24,80.65,rollback
LEAN_FILTER,PYPL,2021-12-09,196.06,123.3107,2022-03-23,2022-03-24,115.82,rollback
LEAN_FILTER,KIM,2022-03-10,23.54,1032.0111,2022-03-23,2022-03-24,24.02,rollback
LEAN_FILTER,KMI,2022-03-22,17.99,1399.9511,2022-03-28,2022-03-29,18.52,rollback
LEAN_FILTER,SCHW,2022-03-15,84.11,286.7722,2022-03-30,2022-03-31,88.45,rollback
LEAN_FILTER,TWTR,2021-09-02,65.97,398.8983,2022-03-31,2022-04-01,39.16,rollback
LEAN_FILTER,NKE,2021-12-30,168.31,146.4745,2022-03-31,2022-04-01,134.45,rollback
LEAN_FILTER,PM,2022-03-31,93.78,269.6868,2022-04-04,2022-04-05,95.41,rollback
LEAN_FILTER,VZ,2022-02-03,54.0,455.6606,2022-04-07,2022-04-08,52.73,rollback
LEAN_FILTER,XOM,2022-03-22,81.63,308.5432,2022-04-11,2022-04-12,85.71,rollback
LEAN_FILTER,GILD,2022-03-30,60.42,423.3725,2022-04-12,2022-04-13,61.62,rollback
LEAN_FILTER,KO,2022-03-25,61.12,411.3219,2022-04-26,2022-04-27,65.0,rollback
LEAN_FILTER,UAL,2022-04-14,45.49,552.8996,2022-04-26,2022-04-27,48.75,rollback
LEAN_FILTER,QCOM,2022-03-25,157.97,159.1362,2022-05-05,2022-05-06,141.248,rollback
LEAN_FILTER,DVN,2022-04-08,60.34,412.4573,2022-05-09,2022-05-10,63.51,rollback
LEAN_FILTER,MRK,2022-04-29,88.66,274.0648,2022-05-13,2022-05-16,90.79,rollback
LEAN_FILTER,OXY,2022-04-08,57.7,431.3504,2022-05-18,2022-05-19,63.03,rollback
LEAN_FILTER,SLB,2022-04-11,42.64,587.3335,2022-05-18,2022-05-19,40.04,rollback
LEAN_FILTER,KMI,2022-05-09,19.0,1269.9852,2022-05-18,2022-05-19,18.97,rollback
LEAN_FILTER,MU,2022-05-16,71.51,335.072,2022-05-18,2022-05-19,70.76,rollback
LEAN_FILTER,APA,2022-05-20,41.08,567.8333,2022-05-24,2022-05-25,43.51,rollback
LEAN_FILTER,BKR,2022-04-11,36.72,682.0576,2022-05-31,2022-06-01,36.53,rollback
LEAN_FILTER,V,2022-04-29,218.62,111.1397,2022-06-01,2022-06-02,211.89,rollback
LEAN_FILTER,C,2022-05-20,50.26,464.1416,2022-06-01,2022-06-02,52.4,rollback
LEAN_FILTER,BEN,2022-05-23,26.24,886.6737,2022-06-01,2022-06-02,26.63,rollback
LEAN_FILTER,GOOG,2022-06-01,114.9315,214.6831,2022-06-03,2022-06-06,116.7425,rollback
LEAN_FILTER,JPM,2022-05-24,124.36,187.95,2022-06-08,2022-06-09,127.37,rollback
LEAN_FILTER,FB,2022-06-03,195.98,124.2768,2022-06-08,2022-06-09,194.28,index_drop
LEAN_FILTER,GOOGL,2022-06-22,110.5565,198.8285,2022-06-27,2022-06-28,115.8025,rollback
LEAN_FILTER,GOOG,2022-06-22,111.163,197.7338,2022-06-27,2022-06-28,116.351,rollback
LEAN_FILTER,BMY,2022-06-08,76.52,317.0586,2022-06-30,2022-07-01,76.98,rollback
LEAN_FILTER,MSFT,2022-06-30,257.05,85.0875,2022-07-11,2022-07-12,265.88,rollback
LEAN_FILTER,CCL,2022-04-14,19.71,1276.1369,2022-07-21,2022-07-22,9.9,rollback
LEAN_FILTER,NCLH,2022-06-03,15.65,1556.2013,2022-07-21,2022-07-22,12.7,rollback
LEAN_FILTER,HPE,2022-05-10,16.0,1462.4398,2022-07-22,2022-07-25,13.89,rollback
LEAN_FILTER,NFLX,2022-05-26,18.649,1272.7272,2022-07-22,2022-07-25,22.131,rollback
LEAN_FILTER,F,2022-03-25,16.74,1501.867,2022-07-26,2022-07-27,12.75,rollback
LEAN_FILTER,TSLA,2022-06-03,243.225,100.1418,2022-07-26,2022-07-27,263.81,rollback
LEAN_FILTER,CSCO,2022-03-16,55.93,439.4865,2022-08-01,2022-08-02,45.52,rollback
LEAN_FILTER,SLB,2022-07-25,35.65,672.2225,2022-08-01,2022-08-02,36.5,rollback
LEAN_FILTER,WMB,2022-07-14,30.2,721.5542,2022-08-02,2022-08-03,33.27,rollback
LEAN_FILTER,KO,2022-07-27,62.88,385.2825,2022-08-02,2022-08-03,63.55,rollback
LEAN_FILTER,MDLZ,2022-07-25,62.06,386.135,2022-08-04,2022-08-05,64.15,rollback
LEAN_FILTER,SCHW,2022-07-22,63.37,379.7696,2022-08-08,2022-08-09,68.81,rollback
LEAN_FILTER,GILD,2022-08-09,61.58,407.705,2022-08-11,2022-08-12,62.71,rollback
LEAN_FILTER,VTRS,2022-08-09,10.0301,2503.2384,2022-08-16,2022-08-17,10.99,rollback
LEAN_FILTER,CCL,2022-08-03,9.5,2625.5398,2022-08-17,2022-08-18,10.56,rollback
LEAN_FILTER,JPM,2022-08-08,116.25,216.6871,2022-08-18,2022-08-19,120.62,rollback
LEAN_FILTER,CMG,2022-07-01,26.0416,836.9218,2022-08-19,2022-08-22,32.8,rollback
LEAN_FILTER,BSX,2022-07-22,38.18,630.3615,2022-08-19,2022-08-22,41.62,rollback
LEAN_FILTER,WMT,2022-08-12,43.3333,600.0323,2022-08-19,2022-08-22,45.4,rollback
LEAN_FILTER,HAL,2022-08-19,29.55,882.018,2022-08-26,2022-08-29,31.17,rollback
LEAN_FILTER,APA,2022-08-19,35.962,724.7186,2022-08-31,2022-09-01,38.405,rollback
LEAN_FILTER,GILD,2022-09-02,65.04,388.0747,2022-09-13,2022-09-14,64.41,rollback
LEAN_FILTER,GM,2022-09-08,39.45,641.5433,2022-09-13,2022-09-14,40.74,rollback
LEAN_FILTER,NCLH,2022-09-08,13.72,1844.8552,2022-09-16,2022-09-19,15.1,rollback
LEAN_FILTER,DXCM,2022-08-26,87.73,299.5473,2022-10-14,2022-10-17,99.41,rollback
LEAN_FILTER,AAL,2022-08-02,14.05,1770.106,2022-10-20,2022-10-21,13.36,rollback
LEAN_FILTER,PFE,2022-07-27,51.94,466.4103,2022-10-27,2022-10-28,45.98,rollback
LEAN_FILTER,UAL,2022-08-02,37.22,668.1555,2022-11-02,2022-11-03,40.57,rollback
LEAN_FILTER,WMT,2022-09-08,45.1333,560.7866,2022-11-02,2022-11-03,46.5033,rollback
LEAN_FILTER,JNJ,2022-09-23,165.74,143.4571,2022-11-02,2022-11-03,169.81,rollback
LEAN_FILTER,CCL,2022-10-21,7.93,3130.5896,2022-11-02,2022-11-03,8.34,rollback
LEAN_FILTER,XOM,2022-09-15,96.22,265.0114,2022-11-09,2022-11-10,110.19,rollback
LEAN_FILTER,USB,2022-10-17,43.88,565.7045,2022-11-09,2022-11-10,44.0,rollback
LEAN_FILTER,MU,2022-08-19,61.835,421.524,2022-11-16,2022-11-17,57.3,rollback
LEAN_FILTER,NEM,2022-11-09,43.66,590.995,2022-11-16,2022-11-17,44.48,rollback
LEAN_FILTER,QCOM,2022-11-11,118.99,224.4052,2022-11-16,2022-11-17,118.95,rollback
LEAN_FILTER,V,2022-11-11,206.0,129.6148,2022-11-16,2022-11-17,207.96,rollback
LEAN_FILTER,AMD,2022-10-31,60.75,434.1043,2022-11-21,2022-11-22,72.72,rollback
LEAN_FILTER,KDP,2022-11-09,37.82,682.2197,2022-12-05,2022-12-06,37.98,rollback
LEAN_FILTER,MO,2022-11-23,45.21,585.9101,2022-12-05,2022-12-06,47.18,rollback
LEAN_FILTER,ABBV,2022-11-08,148.83,173.959,2022-12-09,2022-12-12,163.21,rollback
LEAN_FILTER,PCG,2022-11-21,15.1,1739.6302,2022-12-15,2022-12-16,16.09,rollback
LEAN_FILTER,LUMN,2022-06-28,11.5,2022.1775,2023-01-17,2023-01-18,5.59,rollback
LEAN_FILTER,LRCX,2022-12-13,48.554,539.6968,2023-01-17,2023-01-18,47.718,rollback
LEAN_FILTER,HAL,2022-12-21,37.96,628.2976,2023-01-17,2023-01-18,43.0,rollback
LEAN_FILTER,CCL,2022-11-30,9.81,2666.2732,2023-01-19,2023-01-20,10.28,rollback
LEAN_FILTER,AAL,2022-11-25,14.4,1840.1137,2023-01-24,2023-01-25,15.97,rollback
LEAN_FILTER,DIS,2022-11-25,98.81,268.1542,2023-02-06,2023-02-07,109.295,rollback
LEAN_FILTER,HBAN,2023-01-24,14.76,1858.074,2023-02-06,2023-02-07,15.34,rollback
LEAN_FILTER,WBD,2022-12-13,11.65,2249.533,2023-02-07,2023-02-08,15.26,rollback
LEAN_FILTER,TSLA,2023-01-18,136.555,203.0918,2023-02-16,2023-02-17,199.985,rollback
LEAN_FILTER,PCG,2023-01-26,15.96,1753.5945,2023-03-07,2023-03-08,16.32,rollback
LEAN_FILTER,BMY,2023-01-20,73.9,362.4242,2023-04-04,2023-04-05,69.46,rollback
LEAN_FILTER,APA,2023-01-20,44.86,597.0087,2023-04-04,2023-04-05,37.89,rollback
LEAN_FILTER,GILD,2023-02-07,86.6,332.4531,2023-04-04,2023-04-05,82.3,rollback
LEAN_FILTER,CNC,2023-04-06,66.28,394.546,2023-04-12,2023-04-13,67.52,rollback
LEAN_FILTER,MS,2023-04-14,86.43,304.654,2023-04-20,2023-04-21,90.48,rollback
LEAN_FILTER,CSX,2022-12-13,33.25,788.1429,2023-04-24,2023-04-25,31.06,rollback
LEAN_FILTER,MSFT,2023-04-27,295.97,87.6439,2023-05-03,2023-05-04,306.24,rollback
LEAN_FILTER,CMCSA,2023-02-17,39.71,708.1128,2023-05-04,2023-05-05,40.57,rollback
LEAN_FILTER,EQT,2022-11-07,42.57,601.6222,2023-05-19,2023-05-22,35.46,rollback
LEAN_FILTER,AAL,2023-03-08,16.41,1675.8609,2023-05-19,2023-05-22,14.915,rollback
LEAN_FILTER,KLAC,2023-02-08,41.298,699.4548,2023-05-23,2023-05-24,40.685,rollback
LEAN_FILTER,LRCX,2023-04-21,52.419,506.4417,2023-05-23,2023-05-24,56.354,rollback
LEAN_FILTER,AMAT,2023-05-04,113.05,228.2843,2023-05-23,2023-05-24,121.92,rollback
LEAN_FILTER,ANET,2023-05-22,36.31,747.0618,2023-06-06,2023-06-07,39.9175,rollback
LEAN_FILTER,KEY,2023-04-14,12.55,2098.2119,2023-06-08,2023-06-09,10.98,rollback
LEAN_FILTER,WBD,2023-06-07,12.12,2303.1708,2023-06-15,2023-06-16,13.09,rollback
LEAN_FILTER,PYPL,2022-09-15,95.1,268.119,2023-06-21,2023-06-22,67.52,rollback
LEAN_FILTER,INTC,2023-05-05,31.38,835.3467,2023-06-21,2023-06-22,32.69,rollback
LEAN_FILTER,F,2023-05-24,11.64,2309.7298,2023-06-21,2023-06-22,13.91,rollback
LEAN_FILTER,VZ,2023-06-13,35.5,813.7965,2023-07-06,2023-07-07,36.22,rollback
LEAN_FILTER,MRO,2023-05-22,23.13,1172.6959,2023-07-14,2023-07-17,24.05,rollback
LEAN_FILTER,OXY,2023-05-24,60.17,446.7993,2023-07-14,2023-07-17,59.1,rollback
LEAN_FILTER,CRM,2023-06-23,210.5,133.3258,2023-07-17,2023-07-18,227.05,rollback
LEAN_FILTER,SLB,2023-05-24,45.96,584.9123,2023-07-21,2023-07-24,56.22,rollback
LEAN_FILTER,HBAN,2023-07-10,10.82,2676.4329,2023-07-21,2023-07-24,11.85,rollback
LEAN_FILTER,KO,2023-06-16,61.6,472.4529,2023-07-25,2023-07-26,61.86,rollback
LEAN_FILTER,SCHW,2023-02-07,79.13,363.8554,2023-07-27,2023-07-28,66.1,rollback
LEAN_FILTER,INTC,2023-07-18,34.28,864.4639,2023-07-31,2023-08-01,35.82,rollback
LEAN_FILTER,KLAC,2023-07-28,50.0,597.8234,2023-08-02,2023-08-03,49.727,rollback
LEAN_FILTER,TSCO,2023-07-28,45.06,663.3306,2023-08-04,2023-08-07,44.462,rollback
LEAN_FILTER,AMZN,2023-08-07,140.99,209.6691,2023-08-08,2023-08-09,139.97,rollback
LEAN_FILTER,WBD,2023-08-04,12.94,2277.5286,2023-08-09,2023-08-10,14.28,rollback
LEAN_FILTER,MRK,2023-07-24,109.99,273.4387,2023-08-24,2023-08-25,109.94,rollback
LEAN_FILTER,VZ,2023-08-14,33.19,877.5349,2023-09-05,2023-09-06,34.1,rollback
LEAN_FILTER,MO,2023-04-14,45.14,583.2948,2023-09-13,2023-09-14,43.82,rollback
LEAN_FILTER,T,2023-06-28,15.81,1796.233,2023-09-18,2023-09-19,15.06,rollback
LEAN_FILTER,KHC,2023-07-17,35.69,823.7772,2023-09-22,2023-09-25,34.11,rollback
LEAN_FILTER,KMI,2023-08-14,17.81,1635.257,2023-10-19,2023-10-20,17.04,rollback
LEAN_FILTER,MRO,2023-09-28,27.265,1022.0253,2023-10-23,2023-10-24,28.37,rollback
LEAN_FILTER,T,2023-10-20,15.19,1860.2816,2023-10-25,2023-10-26,15.17,rollback
LEAN_FILTER,IBM,2023-10-27,143.62,188.5706,2023-11-09,2023-11-10,147.44,rollback
