run,date,equity,n_pos,units,drawn,gross
ONE_BOOK,2020-02-14,251735.59,10,13,65567.78,317303.36
ONE_BOOK,2020-02-18,250691.86,10,13,65575.79,316267.65
ONE_BOOK,2020-02-19,249601.98,10,13,64279.21,313881.19
ONE_BOOK,2020-02-20,249945.02,10,13,66766.88,316711.9
ONE_BOOK,2020-02-21,249109.38,10,13,66775.05,315884.43
ONE_BOOK,2020-02-24,238303.46,10,13,66783.21,305086.66
ONE_BOOK,2020-02-25,229395.24,9,12,40334.23,269729.47
ONE_BOOK,2020-02-26,226845.04,9,12,40339.16,267184.2
ONE_BOOK,2020-02-27,217228.96,9,12,40344.09,257573.05
ONE_BOOK,2020-02-28,214717.02,9,12,40349.02,255066.04
ONE_BOOK,2020-03-02,227748.4,9,12,40352.43,268100.83
ONE_BOOK,2020-03-03,218686.48,10,13,63062.46,281748.94
ONE_BOOK,2020-03-04,229798.92,10,13,63067.79,292866.71
ONE_BOOK,2020-03-05,220179.33,10,13,63073.12,283252.45
ONE_BOOK,2020-03-06,216810.92,10,13,63078.45,279889.37
ONE_BOOK,2020-03-09,198096.09,10,13,63083.79,261179.88
ONE_BOOK,2020-03-10,208086.17,9,12,41870.01,249956.18
ONE_BOOK,2020-03-11,195259.19,9,12,41873.55,237132.73
ONE_BOOK,2020-03-12,170828.0,9,12,41877.09,212705.09
ONE_BOOK,2020-03-13,191111.98,9,12,41880.62,232992.6
ONE_BOOK,2020-03-16,163334.68,9,12,41884.16,205218.85
ONE_BOOK,2020-03-17,180048.62,9,12,41887.7,221936.33
ONE_BOOK,2020-03-18,167145.75,9,12,41891.25,209036.99
ONE_BOOK,2020-03-19,168457.89,9,12,41894.79,210352.68
ONE_BOOK,2020-03-20,158032.66,9,12,41898.33,199930.99
ONE_BOOK,2020-03-23,150552.29,9,12,41901.87,192454.16
ONE_BOOK,2020-03-24,160672.32,9,12,41905.41,202577.73
ONE_BOOK,2020-03-25,163842.82,9,12,41908.95,205751.77
ONE_BOOK,2020-03-26,180935.14,9,12,41912.49,222847.63
ONE_BOOK,2020-03-27,174676.67,9,12,41916.04,216592.71
ONE_BOOK,2020-03-30,179951.93,9,12,41919.58,221871.51
ONE_BOOK,2020-03-31,175710.82,9,12,41923.12,217633.94
ONE_BOOK,2020-04-01,167022.95,9,12,41925.7,208948.66
ONE_BOOK,2020-04-02,170645.28,9,12,41928.28,212573.57
ONE_BOOK,2020-04-03,167339.34,9,12,41930.86,209270.2
ONE_BOOK,2020-04-06,180233.55,9,12,41933.44,222166.99
ONE_BOOK,2020-04-07,180600.22,9,12,41936.02,222536.24
ONE_BOOK,2020-04-08,187351.66,8,10,0.0,186767.11
ONE_BOOK,2020-04-09,189193.56,10,13,56348.28,245541.84
ONE_BOOK,2020-04-13,185021.15,10,13,56351.75,241372.9
ONE_BOOK,2020-04-14,188056.66,7,9,0.0,169458.76
ONE_BOOK,2020-04-15,183336.51,7,8,0.0,153468.15
ONE_BOOK,2020-04-16,182251.67,7,8,0.0,152383.31
ONE_BOOK,2020-04-17,186650.25,8,9,0.0,175492.56
ONE_BOOK,2020-04-20,183483.81,8,9,0.0,172326.13
ONE_BOOK,2020-04-21,179247.08,7,8,0.0,148365.77
ONE_BOOK,2020-04-22,179958.0,5,6,0.0,104564.34
ONE_BOOK,2020-04-23,180292.03,9,10,0.0,177462.88
ONE_BOOK,2020-04-24,181518.57,11,13,51847.09,233365.65
ONE_BOOK,2020-04-27,191206.23,11,13,51850.28,243056.5
ONE_BOOK,2020-04-28,201530.3,11,13,51853.47,253383.77
ONE_BOOK,2020-04-29,226674.0,10,12,35801.8,262475.79
ONE_BOOK,2020-04-30,218821.59,11,13,58056.51,276878.1
ONE_BOOK,2020-05-01,199676.14,10,12,35000.96,234677.1
ONE_BOOK,2020-05-04,200511.83,7,9,0.0,175746.43
ONE_BOOK,2020-05-05,193674.92,7,9,0.0,168909.52
ONE_BOOK,2020-05-06,190414.16,6,7,0.0,128347.96
ONE_BOOK,2020-05-07,199762.84,6,7,0.0,137696.64
ONE_BOOK,2020-05-08,207376.83,7,8,0.0,165622.08
ONE_BOOK,2020-05-11,204797.23,12,13,60796.31,265593.54
ONE_BOOK,2020-05-12,196971.1,12,13,60800.05,257771.16
ONE_BOOK,2020-05-13,185949.86,11,12,40821.78,226771.64
ONE_BOOK,2020-05-14,192429.19,11,12,40824.29,233253.49
ONE_BOOK,2020-05-15,192794.66,11,12,40826.8,233621.47
ONE_BOOK,2020-05-18,210632.2,12,13,61270.35,271902.55
ONE_BOOK,2020-05-19,206635.28,12,13,61274.11,267909.39
ONE_BOOK,2020-05-20,213867.31,11,13,60918.51,274785.82
ONE_BOOK,2020-05-21,213409.86,11,13,60922.25,274332.11
ONE_BOOK,2020-05-22,210802.64,10,13,61089.22,271891.85
ONE_BOOK,2020-05-26,225454.93,10,13,61092.97,286547.9
ONE_BOOK,2020-05-27,237303.89,10,13,56855.24,294159.13
ONE_BOOK,2020-05-28,221427.57,10,13,56858.74,278286.3
ONE_BOOK,2020-05-29,215394.47,11,12,40135.91,255530.38
ONE_BOOK,2020-06-01,218612.41,11,12,38842.57,257454.98
ONE_BOOK,2020-06-02,221538.05,11,13,61256.32,282794.36
ONE_BOOK,2020-06-03,231728.37,11,13,61260.16,292988.53
ONE_BOOK,2020-06-04,237439.49,11,13,61264.0,298703.49
ONE_BOOK,2020-06-05,261456.25,11,13,65664.01,327120.26
ONE_BOOK,2020-06-08,289549.96,11,13,65668.13,355218.08
ONE_BOOK,2020-06-09,276075.13,11,13,65672.24,341747.37
ONE_BOOK,2020-06-10,259573.93,11,13,64505.96,324079.89
ONE_BOOK,2020-06-11,235597.16,9,10,0.0,229085.7
ONE_BOOK,2020-06-12,236900.59,8,11,17313.72,254214.31
ONE_BOOK,2020-06-15,240658.43,8,12,40901.6,281560.03
ONE_BOOK,2020-06-16,243463.65,8,12,40904.17,284367.82
ONE_BOOK,2020-06-17,244898.53,8,12,40906.73,285805.26
ONE_BOOK,2020-06-18,245624.89,8,12,40909.3,286534.19
ONE_BOOK,2020-06-19,247208.53,9,13,65666.19,312874.72
ONE_BOOK,2020-06-22,249230.19,9,13,65670.31,314900.5
ONE_BOOK,2020-06-23,247258.03,9,13,65674.42,312932.46
ONE_BOOK,2020-06-24,242506.2,8,12,38986.93,281493.13
ONE_BOOK,2020-06-25,242823.2,7,10,0.0,227730.58
ONE_BOOK,2020-06-26,236638.28,9,12,33347.2,269985.48
ONE_BOOK,2020-06-29,239751.86,10,13,57244.05,296995.92
ONE_BOOK,2020-06-30,245265.77,10,13,57247.64,302513.41
ONE_BOOK,2020-07-01,243563.13,10,13,55331.1,298894.23
ONE_BOOK,2020-07-02,244764.94,10,13,55334.59,300099.53
ONE_BOOK,2020-07-06,246954.72,10,13,55338.08,302292.8
ONE_BOOK,2020-07-07,245262.33,10,13,55341.57,300603.91
ONE_BOOK,2020-07-08,246566.89,10,13,55345.06,301911.95
ONE_BOOK,2020-07-09,247483.25,10,13,55348.56,302831.8
ONE_BOOK,2020-07-10,250685.39,10,13,55352.05,306037.44
ONE_BOOK,2020-07-13,246711.07,10,13,55355.54,302066.61
ONE_BOOK,2020-07-14,249835.08,9,12,30146.16,279981.23
ONE_BOOK,2020-07-15,255655.28,9,13,60663.9,316319.18
ONE_BOOK,2020-07-16,257116.41,9,13,60667.73,317784.14
ONE_BOOK,2020-07-17,255641.33,9,13,60671.56,316312.89
ONE_BOOK,2020-07-20,258717.99,9,13,59847.2,318565.19
ONE_BOOK,2020-07-21,260455.58,9,13,59850.98,320306.56
ONE_BOOK,2020-07-22,264593.79,9,13,59854.75,324448.55
ONE_BOOK,2020-07-23,262836.35,9,13,59858.53,322694.88
ONE_BOOK,2020-07-24,266422.74,9,13,59862.31,326285.05
ONE_BOOK,2020-07-27,269336.7,9,13,59866.08,329202.78
ONE_BOOK,2020-07-28,265293.91,9,13,65616.04,330909.95
ONE_BOOK,2020-07-29,277592.1,9,13,65620.18,343212.29
ONE_BOOK,2020-07-30,273775.39,9,13,65624.33,339399.72
ONE_BOOK,2020-07-31,269721.09,9,13,65628.47,335349.56
ONE_BOOK,2020-08-03,271554.37,9,13,65632.61,337186.98
ONE_BOOK,2020-08-04,282591.0,9,13,65636.75,348227.75
ONE_BOOK,2020-08-05,284741.27,9,13,65640.89,350382.16
ONE_BOOK,2020-08-06,280640.33,9,13,65645.03,346285.36
ONE_BOOK,2020-08-07,280749.19,9,13,65649.17,346398.37
ONE_BOOK,2020-08-10,282514.97,9,13,65653.31,348168.29
ONE_BOOK,2020-08-11,276661.17,9,13,65657.46,342318.63
ONE_BOOK,2020-08-12,284083.15,9,13,65661.6,349744.75
ONE_BOOK,2020-08-13,278476.61,9,13,65665.74,344142.35
ONE_BOOK,2020-08-14,279400.74,9,13,65669.89,345070.62
ONE_BOOK,2020-08-17,279482.32,9,13,65674.03,345156.35
ONE_BOOK,2020-08-18,278874.66,11,14,72921.95,351796.61
ONE_BOOK,2020-08-19,274141.18,11,14,72926.55,347067.72
ONE_BOOK,2020-08-20,271594.02,11,14,72931.15,344525.17
ONE_BOOK,2020-08-21,268978.2,11,14,72935.75,341913.95
ONE_BOOK,2020-08-24,275456.44,11,14,72940.35,348396.79
ONE_BOOK,2020-08-25,279863.18,11,14,72944.95,352808.13
ONE_BOOK,2020-08-26,279095.62,11,14,72949.56,352045.18
ONE_BOOK,2020-08-27,279633.59,11,14,72954.16,352587.75
ONE_BOOK,2020-08-28,283054.98,11,14,72958.76,356013.74
ONE_BOOK,2020-08-31,281378.52,11,14,72963.37,354341.88
ONE_BOOK,2020-09-01,281659.32,10,13,43508.2,325167.52
ONE_BOOK,2020-09-02,287659.57,11,14,71706.23,359365.8
ONE_BOOK,2020-09-03,278725.27,11,14,71710.76,350436.03
ONE_BOOK,2020-09-04,277632.04,11,14,70145.71,347777.75
ONE_BOOK,2020-09-08,268287.78,11,14,70150.13,338437.92
ONE_BOOK,2020-09-09,269932.35,11,14,70154.56,340086.91
ONE_BOOK,2020-09-10,263860.46,11,14,70158.99,334019.45
ONE_BOOK,2020-09-11,266222.77,11,14,70163.41,336386.19
ONE_BOOK,2020-09-14,274318.23,11,14,70167.84,344486.08
ONE_BOOK,2020-09-15,272574.88,11,14,70172.27,342747.15
ONE_BOOK,2020-09-16,277479.09,11,14,70176.7,347655.78
ONE_BOOK,2020-09-17,275846.39,11,14,70181.12,346027.51
ONE_BOOK,2020-09-18,275941.14,11,14,70185.55,346126.7
ONE_BOOK,2020-09-21,266933.38,11,14,68510.66,335444.03
ONE_BOOK,2020-09-22,268910.31,10,13,46877.18,315787.48
ONE_BOOK,2020-09-23,266836.5,10,13,46880.13,313716.63
ONE_BOOK,2020-09-24,263344.8,10,13,46883.09,310227.89
ONE_BOOK,2020-09-25,263459.8,10,12,14946.64,278406.43
ONE_BOOK,2020-09-28,271887.79,11,14,68474.75,340362.54
ONE_BOOK,2020-09-29,267304.0,11,14,68479.07,335783.07
ONE_BOOK,2020-09-30,270659.12,11,14,68483.39,339142.51
ONE_BOOK,2020-10-01,272205.88,11,14,68487.71,340693.59
ONE_BOOK,2020-10-02,270740.38,11,14,68492.03,339232.42
ONE_BOOK,2020-10-05,276800.48,10,14,68793.02,345593.51
ONE_BOOK,2020-10-06,268974.01,10,14,68797.36,337771.37
ONE_BOOK,2020-10-07,274778.82,10,14,68801.7,343580.52
ONE_BOOK,2020-10-08,280667.19,10,14,68806.04,349473.23
ONE_BOOK,2020-10-09,279894.77,10,14,68810.38,348705.16
ONE_BOOK,2020-10-12,283688.13,10,14,68814.73,352502.86
ONE_BOOK,2020-10-13,284616.9,10,14,68819.07,353435.97
ONE_BOOK,2020-10-14,283188.36,10,14,68823.41,352011.77
ONE_BOOK,2020-10-15,284995.81,10,14,68311.87,353307.68
ONE_BOOK,2020-10-16,279971.14,10,14,68316.18,348287.32
ONE_BOOK,2020-10-19,273903.61,10,14,66946.81,340850.42
ONE_BOOK,2020-10-20,276385.07,10,14,66951.03,343336.11
ONE_BOOK,2020-10-21,273171.92,10,14,66955.26,340127.18
ONE_BOOK,2020-10-22,283994.1,10,14,66959.48,350953.58
ONE_BOOK,2020-10-23,285530.73,10,14,66963.71,352494.43
ONE_BOOK,2020-10-26,275482.31,10,14,66967.93,342450.24
ONE_BOOK,2020-10-27,271641.84,10,14,66972.16,338614.0
ONE_BOOK,2020-10-28,259982.07,10,14,66976.38,326958.46
ONE_BOOK,2020-10-29,263464.39,10,14,66980.61,330445.0
ONE_BOOK,2020-10-30,261911.95,10,14,66984.84,328896.79
ONE_BOOK,2020-11-02,271063.36,10,14,66989.06,338052.42
ONE_BOOK,2020-11-03,273577.18,10,14,66993.29,340570.47
ONE_BOOK,2020-11-04,277503.33,10,14,66997.52,344500.85
ONE_BOOK,2020-11-05,279348.55,10,14,67001.74,346350.29
ONE_BOOK,2020-11-06,274941.91,10,14,67005.97,341947.88
ONE_BOOK,2020-11-09,299856.11,10,14,67010.2,366866.31
ONE_BOOK,2020-11-10,304013.75,10,14,67014.43,371028.17
ONE_BOOK,2020-11-11,303117.62,10,13,46992.32,350109.93
ONE_BOOK,2020-11-12,295649.55,11,14,77021.07,372670.62
ONE_BOOK,2020-11-13,301874.27,10,13,46636.97,348511.24
ONE_BOOK,2020-11-16,311386.68,11,14,77343.9,388730.58
ONE_BOOK,2020-11-17,310873.42,10,14,77186.23,388059.65
ONE_BOOK,2020-11-18,307065.56,10,14,77191.1,384256.66
ONE_BOOK,2020-11-19,310444.16,9,13,47385.47,357829.63
ONE_BOOK,2020-11-20,308268.31,10,14,78357.46,386625.77
ONE_BOOK,2020-11-23,319093.28,10,14,78362.4,397455.68
ONE_BOOK,2020-11-24,329055.05,10,14,78367.35,407422.4
ONE_BOOK,2020-11-25,319290.18,10,14,78372.29,397662.47
ONE_BOOK,2020-11-27,321622.45,10,13,55632.81,377255.27
ONE_BOOK,2020-11-30,319839.92,11,14,84316.65,404156.57
ONE_BOOK,2020-12-01,325831.87,11,14,84321.97,410153.84
ONE_BOOK,2020-12-02,323989.64,11,14,86987.73,410977.37
ONE_BOOK,2020-12-03,322384.24,11,14,86993.22,409377.46
ONE_BOOK,2020-12-04,325634.89,11,14,86998.71,412633.6
ONE_BOOK,2020-12-07,327003.4,11,14,87004.2,414007.6
ONE_BOOK,2020-12-08,329565.49,11,14,87009.69,416575.18
ONE_BOOK,2020-12-09,327679.81,10,13,53587.79,381267.6
ONE_BOOK,2020-12-10,327188.03,10,14,86245.16,413433.19
ONE_BOOK,2020-12-11,325486.6,10,14,86250.6,411737.2
ONE_BOOK,2020-12-14,323090.06,10,14,86256.04,409346.11
ONE_BOOK,2020-12-15,327328.44,9,13,53236.17,380564.61
ONE_BOOK,2020-12-16,329445.03,10,14,86017.21,415462.23
ONE_BOOK,2020-12-17,331562.48,10,14,86022.63,417585.12
ONE_BOOK,2020-12-18,330888.83,10,14,86028.06,416916.89
ONE_BOOK,2020-12-21,328945.13,10,14,86033.49,414978.62
ONE_BOOK,2020-12-22,327465.67,10,14,86038.92,413504.58
ONE_BOOK,2020-12-23,329446.9,10,14,86044.35,415491.24
ONE_BOOK,2020-12-24,329321.42,10,14,86049.77,415371.2
ONE_BOOK,2020-12-28,330448.64,10,14,86055.2,416503.84
ONE_BOOK,2020-12-29,330008.28,10,14,86060.63,416068.92
ONE_BOOK,2020-12-30,331337.25,10,14,86066.06,417403.32
ONE_BOOK,2020-12-31,332821.07,10,14,86071.49,418892.57
ONE_BOOK,2021-01-04,326255.51,10,14,86076.92,412332.44
ONE_BOOK,2021-01-05,329342.71,10,14,84616.29,413959.0
ONE_BOOK,2021-01-06,339108.68,10,14,84621.63,423730.31
ONE_BOOK,2021-01-07,342453.78,10,14,84626.97,427080.75
ONE_BOOK,2021-01-08,345552.65,10,14,84632.31,430184.95
ONE_BOOK,2021-01-11,349897.81,10,14,84637.65,434535.46
ONE_BOOK,2021-01-12,355938.84,10,14,85939.99,441878.83
ONE_BOOK,2021-01-13,349913.48,10,14,85945.41,435858.89
ONE_BOOK,2021-01-14,349157.83,9,12,64766.41,413924.24
ONE_BOOK,2021-01-15,345498.1,10,13,99603.16,445101.26
ONE_BOOK,2021-01-19,348611.04,10,13,99609.44,448220.48
ONE_BOOK,2021-01-20,361241.28,10,13,99615.73,460857.01
ONE_BOOK,2021-01-21,363870.77,10,13,99622.01,463492.78
ONE_BOOK,2021-01-22,365094.65,10,13,99628.3,464722.95
ONE_BOOK,2021-01-25,366124.18,10,13,99634.58,465758.76
ONE_BOOK,2021-01-26,368253.21,10,13,99640.87,467894.08
ONE_BOOK,2021-01-27,358263.06,10,13,99647.16,457910.21
ONE_BOOK,2021-01-28,364237.37,9,12,62941.16,427178.53
ONE_BOOK,2021-01-29,353794.31,10,13,98940.09,452734.4
ONE_BOOK,2021-02-01,359557.78,8,11,27665.87,387223.65
ONE_BOOK,2021-02-02,365263.71,9,12,64010.58,429274.29
ONE_BOOK,2021-02-03,368154.17,10,13,100738.57,468892.74
ONE_BOOK,2021-02-04,376771.87,10,13,100744.89,477516.75
ONE_BOOK,2021-02-05,379688.03,10,13,100751.2,480439.23
ONE_BOOK,2021-02-08,384980.54,10,13,100757.52,485738.06
ONE_BOOK,2021-02-09,385083.57,10,13,100763.84,485847.41
ONE_BOOK,2021-02-10,391285.25,8,11,25047.92,416333.18
ONE_BOOK,2021-02-11,392024.71,9,13,103410.72,495435.44
ONE_BOOK,2021-02-12,395703.76,9,13,103417.21,499120.97
ONE_BOOK,2021-02-16,400273.87,10,13,106822.78,507096.66
ONE_BOOK,2021-02-17,399589.59,10,13,106829.48,506419.07
ONE_BOOK,2021-02-18,395887.5,10,13,105675.83,501563.32
ONE_BOOK,2021-02-19,399698.3,10,13,105682.45,505380.76
ONE_BOOK,2021-02-22,405136.88,10,13,105689.08,510825.96
ONE_BOOK,2021-02-23,406889.52,10,13,105695.7,512585.23
ONE_BOOK,2021-02-24,413680.37,10,13,105702.33,519382.7
ONE_BOOK,2021-02-25,405327.54,10,13,105708.96,511036.5
ONE_BOOK,2021-02-26,403243.82,7,10,0.0,383314.85
ONE_BOOK,2021-03-01,409851.16,7,10,0.0,389922.18
ONE_BOOK,2021-03-02,404447.73,10,13,102688.85,507136.58
ONE_BOOK,2021-03-03,395290.35,9,13,90519.75,485810.1
ONE_BOOK,2021-03-04,388223.9,9,13,90525.39,478749.29
ONE_BOOK,2021-03-05,399476.74,9,13,90410.19,489886.93
ONE_BOOK,2021-03-08,401187.28,9,13,90415.83,491603.1
ONE_BOOK,2021-03-09,409686.87,9,13,90421.46,500108.33
ONE_BOOK,2021-03-10,416608.3,9,13,90427.09,507035.39
ONE_BOOK,2021-03-11,421267.04,9,13,90432.73,511699.76
ONE_BOOK,2021-03-12,425374.69,9,13,90438.36,515813.05
ONE_BOOK,2021-03-15,433532.94,9,13,90443.99,523976.93
ONE_BOOK,2021-03-16,429760.15,9,13,90449.63,520209.78
ONE_BOOK,2021-03-17,431793.44,10,14,114094.5,545887.95
ONE_BOOK,2021-03-18,416824.85,10,14,114101.61,530926.46
ONE_BOOK,2021-03-19,420746.08,10,14,114108.72,534854.8
ONE_BOOK,2021-03-22,426274.81,10,14,114115.83,540390.64
ONE_BOOK,2021-03-23,428118.13,10,14,114122.94,542241.07
ONE_BOOK,2021-03-24,422905.36,10,14,114130.05,537035.41
ONE_BOOK,2021-03-25,421980.52,10,14,114137.16,536117.67
ONE_BOOK,2021-03-26,428264.73,10,14,114144.27,542409.0
ONE_BOOK,2021-03-29,429325.73,10,14,114151.38,543477.11
ONE_BOOK,2021-03-30,425918.51,9,14,118172.76,544091.27
ONE_BOOK,2021-03-31,429177.56,9,13,94044.89,523222.45
ONE_BOOK,2021-04-01,438827.88,9,13,94050.75,532878.63
ONE_BOOK,2021-04-05,445644.7,9,13,94056.61,539701.3
ONE_BOOK,2021-04-06,449291.88,9,13,95120.44,544412.32
ONE_BOOK,2021-04-07,453368.14,9,13,95126.37,548494.5
ONE_BOOK,2021-04-08,455340.8,9,13,95132.29,550473.1
ONE_BOOK,2021-04-09,458913.96,9,13,95138.22,554052.18
ONE_BOOK,2021-04-12,457074.71,9,13,95144.15,552218.86
ONE_BOOK,2021-04-13,456633.44,9,12,54354.19,510987.63
ONE_BOOK,2021-04-14,457625.02,9,11,15941.33,473566.35
ONE_BOOK,2021-04-15,461006.71,11,13,108082.87,569089.58
ONE_BOOK,2021-04-16,462632.98,11,13,108089.61,570722.59
ONE_BOOK,2021-04-19,461006.01,11,13,108096.34,569102.35
ONE_BOOK,2021-04-20,451313.28,11,12,82733.38,534046.65
ONE_BOOK,2021-04-21,457559.51,10,12,80995.15,538554.66
ONE_BOOK,2021-04-22,456242.62,11,13,127188.37,583430.99
ONE_BOOK,2021-04-23,464996.56,10,11,33346.62,498343.18
ONE_BOOK,2021-04-26,467801.61,11,12,80022.34,547823.95
ONE_BOOK,2021-04-27,472084.52,12,13,132301.79,604386.31
